Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aaron Miller,COL,D,5,0,0,0,0,0,,0,0,0,0,0,2,0.0,0,0,,1995-1996
Adam Deadmarsh,COL,R,100,26,39,65,28,167,,4,10,0,0,2,191,0.13612,22,51,,1995-1996
Adam Foote,COL,D,95,6,14,20,38,124,,1,1,0,0,1,69,0.08695,5,18,,1995-1996
Anders Myrvold,COL,D,4,0,1,1,-2,6,,0,1,0,0,0,4,0.0,0,0,,1995-1996
Andrei Kovalenko,COL,R,77,28,28,56,20,49,,6,8,0,0,6,131,0.21374,22,42,,1995-1996
Chris Simon,COL,L,76,17,20,37,8,261,,4,4,0,0,1,114,0.14912,13,29,,1995-1996
Claude Lapointe,COL,C,35,4,5,9,1,20,,0,0,2,0,1,44,0.0909,2,7,,1995-1996
Claude Lemieux,COL,R,98,44,39,83,19,172,,12,8,2,0,10,396,0.11111,30,60,,1995-1996
Craig Wolanin,COL,D,82,8,20,28,27,58,,0,1,3,0,1,78,0.10256,5,23,,1995-1996
Curtis Leschyshyn,COL,D,94,5,17,22,36,81,,0,2,0,0,1,85,0.05882,5,18,,1995-1996
Dave Hannan,COL,C,13,0,2,2,3,2,,0,0,0,0,0,2,0.0,0,2,,1995-1996
Dave Hannan,COL,C,61,7,10,17,3,32,,1,0,1,0,2,41,0.17073,5,13,,1995-1996
Janne Laukkanen,COL,D,23,1,2,3,-1,14,,1,0,0,0,0,35,0.02857,0,2,,1995-1996
Joe Sakic,COL,C,104,69,85,154,24,58,,23,43,6,2,13,437,0.15789,40,80,,1995-1996
John Slaney,COL,D,38,6,14,20,7,14,,3,5,1,0,0,75,0.08,2,9,,1995-1996
Josef Marha,COL,C,2,0,1,1,1,0,,0,0,0,0,0,2,0.0,0,1,,1995-1996
Landon Wilson,COL,R,7,1,0,1,3,6,,0,0,0,0,0,6,0.16666,1,1,,1995-1996
Martin Rucinsky,COL,L,78,29,46,75,18,68,,9,14,2,0,4,181,0.16022,18,48,,1995-1996
Mike Keane,COL,R,22,3,2,5,1,16,,0,0,0,1,1,22,0.13636,3,5,,1995-1996
Mike Keane,COL,R,73,10,17,27,-5,46,,0,2,2,1,2,84,0.11904,8,20,,1995-1996
Mike Ricci,COL,C,84,12,32,44,0,70,,6,11,0,0,2,104,0.11538,6,27,,1995-1996
Owen Nolan,COL,R,81,33,36,69,-33,146,,16,13,1,0,2,207,0.15942,16,37,,1995-1996
Paul Brousseau,COL,R,8,1,1,2,1,2,,0,0,0,0,0,10,0.1,1,2,,1995-1996
Peter Forsberg,COL,C,104,40,97,137,36,65,,10,35,3,0,4,267,0.14981,27,85,,1995-1996
Rene Corbet,COL,L,41,6,8,14,13,35,,1,0,0,0,1,44,0.13636,5,13,,1995-1996
Sandis Ozolinsh,COL,D,22,5,14,19,5,16,,2,8,0,1,1,52,0.09615,3,9,,1995-1996
Sandis Ozolinsh,COL,D,73,14,40,54,2,54,,8,24,1,0,1,166,0.08433,5,21,,1995-1996
Scott Young,COL,R,103,24,51,75,8,60,,7,17,0,0,5,290,0.08275,17,50,,1995-1996
Stephane Yelle,COL,C,93,14,18,32,17,38,,0,1,3,0,1,117,0.11965,11,26,,1995-1996
Sylvain Lefebvre,COL,D,97,5,16,21,32,61,,2,2,0,0,0,137,0.03649,3,15,,1995-1996
Troy Murray,COL,C,71,7,14,21,11,41,,0,0,0,0,1,42,0.16666,7,19,,1995-1996
Uwe Krupp,COL,D,28,4,15,19,9,37,,1,6,0,1,2,47,0.0851,3,12,,1995-1996
Valeri Kamensky,COL,L,103,48,59,107,25,113,,21,16,1,1,7,276,0.17391,26,68,,1995-1996
Warren Rychel,COL,L,64,7,2,9,10,170,,0,0,0,0,1,49,0.14285,7,9,,1995-1996
