Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Burt,HFD,D,78,4,9,13,-4,121,,0,1,0,1,1,90,0.04444,4,12,,1995-1996
Alexander Godynyuk,HFD,D,3,0,0,0,-1,2,,0,0,0,0,0,1,0.0,0,0,,1995-1996
Andrei Nikolishin,HFD,C,61,14,37,51,-2,34,,4,12,1,0,3,83,0.16867,9,33,,1995-1996
Andrew Cassels,HFD,C,81,20,43,63,8,39,,6,17,0,0,1,135,0.14814,14,38,,1995-1996
Brad McCrimmon,HFD,D,58,3,6,9,15,62,,0,0,1,0,0,39,0.07692,2,8,,1995-1996
Brendan Shanahan,HFD,L,74,44,34,78,2,125,,17,14,2,0,6,280,0.15714,25,44,,1995-1996
Brian Glynn,HFD,D,54,0,4,4,-15,44,,0,3,0,0,0,46,0.0,0,1,,1995-1996
Frantisek Kucera,HFD,D,54,3,6,9,2,20,,0,2,0,0,1,77,0.03896,3,6,,1995-1996
Geoff Sanderson,HFD,L,81,34,31,65,0,40,,6,15,0,1,7,314,0.10828,28,44,,1995-1996
Gerald Diduck,HFD,D,79,1,9,10,7,88,,0,0,0,0,0,93,0.01075,1,9,,1995-1996
Glen Featherstone,HFD,D,68,2,10,12,10,138,,0,0,0,0,1,62,0.03225,2,12,,1995-1996
Glen Wesley,HFD,D,68,8,16,24,-9,88,,6,9,0,0,1,129,0.06201,2,9,,1995-1996
Jason McBain,HFD,D,3,0,0,0,-1,0,,0,0,0,0,0,0,,0,0,,1995-1996
Jeff Brown,HFD,D,76,8,47,55,8,56,,5,26,0,0,0,177,0.04519,3,24,,1995-1996
Jeff O'Neill,HFD,C,65,8,19,27,-3,40,,1,3,0,0,1,65,0.12307,7,23,,1995-1996
Jimmy Carson,HFD,C,11,1,0,1,1,0,,0,0,0,0,0,9,0.11111,1,1,,1995-1996
Jocelyn Lemieux,HFD,R,67,5,7,12,-19,45,,0,0,0,0,0,90,0.05555,5,12,,1995-1996
Kelly Chase,HFD,R,55,2,4,6,-4,230,,0,0,0,0,1,19,0.10526,2,6,,1995-1996
Kevin Dineen,HFD,R,46,2,9,11,-1,117,,0,3,0,0,0,66,0.0303,2,8,,1995-1996
Kevin Smyth,HFD,L,21,2,1,3,-5,8,,1,0,0,0,0,27,0.07407,1,2,,1995-1996
Marek Malik,HFD,D,7,0,0,0,-3,4,,0,0,0,0,0,2,0.0,0,0,,1995-1996
Mark Janssens,HFD,C,81,2,7,9,-13,155,,0,0,0,0,0,63,0.03174,2,9,,1995-1996
Nelson Emerson,HFD,R,81,29,29,58,-7,78,,12,16,2,0,5,247,0.1174,15,28,,1995-1996
Paul Ranheim,HFD,L,73,10,20,30,-2,14,,0,2,1,0,1,126,0.07936,9,25,,1995-1996
Robert Kron,HFD,C,77,22,28,50,-1,6,,8,9,1,0,3,203,0.10837,13,30,,1995-1996
Sami Kapanen,HFD,R,35,5,4,9,0,6,,0,0,0,0,0,46,0.10869,5,9,,1995-1996
Scott Daniels,HFD,L,53,3,4,7,-4,254,,0,0,0,0,0,43,0.06976,3,7,,1995-1996
Steve Martins,HFD,C,23,1,3,4,-3,8,,0,0,0,0,0,27,0.03703,1,4,,1995-1996
Steven Rice,HFD,R,59,10,12,22,-4,47,,1,3,0,0,2,108,0.09259,9,18,,1995-1996
