Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Bernie Nicholls,CHI,C,69,21,48,69,14,64,,7,18,0,0,2,111,0.18918,14,43,,1995-1996
Bob Probert,CHI,L,88,19,23,42,14,260,,1,4,0,0,3,117,0.16239,18,37,,1995-1996
Brent Grieve,CHI,L,28,2,4,6,5,28,,0,0,0,0,0,22,0.0909,2,6,,1995-1996
Brent Sutter,CHI,C,90,14,28,42,11,62,,0,1,0,1,3,120,0.11666,14,41,,1995-1996
Cam Russell,CHI,D,67,2,2,4,7,131,,0,0,0,0,0,26,0.07692,2,4,,1995-1996
Chris Chelios,CHI,D,90,14,61,75,27,148,,7,26,0,0,3,247,0.05668,7,36,,1995-1996
Danton Cole,CHI,R,12,1,0,1,0,0,,0,0,0,0,0,6,0.16666,1,1,,1995-1996
Denis Savard,CHI,C,79,14,37,51,20,110,,2,8,0,0,1,122,0.11475,12,41,,1995-1996
Enrico Ciccone,CHI,D,9,1,0,1,-1,30,,0,0,0,0,0,4,0.25,1,1,,1995-1996
Enrico Ciccone,CHI,D,66,2,4,6,1,306,,0,1,0,0,0,60,0.03333,2,5,,1995-1996
Eric Daze,CHI,L,90,33,28,61,20,18,,2,6,0,0,3,199,0.16582,31,53,,1995-1996
Eric Weinrich,CHI,D,87,6,14,20,16,75,,1,1,0,0,0,89,0.06741,5,18,,1995-1996
Ethan Moreau,CHI,L,8,0,1,1,1,4,,0,0,0,0,0,1,0.0,0,1,,1995-1996
Gary Suter,CHI,D,92,23,50,73,4,88,,14,30,2,0,5,269,0.0855,7,24,,1995-1996
Igor Ulanov,CHI,D,64,3,9,12,11,116,,0,0,0,0,1,37,0.08108,3,12,,1995-1996
Ivan Droppa,CHI,D,7,0,0,0,2,2,,0,0,0,0,0,1,0.0,0,0,,1995-1996
James Black,CHI,L,21,4,3,7,0,18,,0,0,0,0,1,29,0.13793,4,7,,1995-1996
Jeff Shantz,CHI,C,88,8,17,25,10,30,,1,1,2,0,0,81,0.09876,5,20,,1995-1996
Jeremy Roenick,CHI,C,76,37,42,79,15,111,,13,9,4,1,3,192,0.1927,20,50,,1995-1996
Jim Cummins,CHI,R,62,2,4,6,-2,182,,0,0,0,0,2,37,0.05405,2,6,,1995-1996
Joe Murphy,CHI,R,80,28,31,59,-2,119,,8,8,0,1,5,250,0.112,20,43,,1995-1996
Keith Carney,CHI,D,92,5,17,22,30,98,,1,1,0,0,1,80,0.0625,4,19,,1995-1996
Kip Miller,CHI,C,10,1,4,5,1,2,,0,3,0,0,0,12,0.08333,1,2,,1995-1996
Mike Prokopec,CHI,R,9,0,0,0,-4,5,,0,0,0,0,0,5,0.0,0,0,,1995-1996
Murray Craven,CHI,L,75,19,33,52,19,38,,6,1,1,0,7,103,0.18446,12,43,,1995-1996
Patrick Poulin,CHI,L,46,7,9,16,7,16,,1,0,0,0,0,51,0.13725,6,15,,1995-1996
Sergei Krivokrasov,CHI,R,51,7,10,17,6,34,,0,0,0,1,2,58,0.12068,7,17,,1995-1996
Steve Dubinsky,CHI,R,43,2,3,5,3,14,,0,0,0,0,0,33,0.0606,2,5,,1995-1996
Steve Smith,CHI,D,43,0,9,9,10,87,,0,2,0,0,0,20,0.0,0,7,,1995-1996
Tony Amonte,CHI,R,88,33,36,69,12,68,,6,15,4,0,5,230,0.14347,23,44,,1995-1996
