Name,Team,P,G,A
Benjani Mwaruwari,Manchester City,36.0,15.0,0.0
Darius Vassell,Manchester City,27.0,6.0,0.0
Elano,Manchester City,34.0,8.0,8.0
Martin Petrov,Manchester City,0.0,0.0,9.0
