Name,Team,P,G,A
Carlos Tevez,Manchester United,34.0,14.0,7.0
Cristiano Ronaldo,Manchester United,34.0,31.0,7.0
Nani,Manchester United,0.0,0.0,6.0
Ryan Giggs,Manchester United,0.0,0.0,5.0
Wayne Rooney,Manchester United,27.0,12.0,13.0
