Name,Team,P,G,A
Dave Kitson,Reading,34.0,10.0,0.0
James Harper,Reading,38.0,6.0,0.0
Kevin Doyle,Reading,36.0,6.0,0.0
Nicky Shorey,Reading,0.0,0.0,9.0
Stephen Hunt,Reading,0.0,0.0,5.0
