Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Aris Brimanis,NYI,D,18,2,1,3,-5,6,1199.5,2,0,0,0,0,16,0.125,0,1,0.0,1999-2000
Bill Muckalt,NYI,R,45,8,11,19,11,21,838.6888,1,1,0,0,1,79,0.10126,7,17,0.5,1999-2000
Brad Isbister,NYI,L,64,22,20,42,-18,100,1017.7031,9,8,0,0,1,135,0.16296,13,25,0.54545,1999-2000
Chris Ferraro,NYI,C,11,1,3,4,1,8,570.4545,0,1,0,0,0,15,0.06666,1,3,0.5,1999-2000
Claude Lapointe,NYI,C,76,15,16,31,-22,60,1178.5526,2,5,1,0,3,129,0.11627,12,23,0.53971,1999-2000
Dallas Eakins,NYI,D,2,0,1,1,3,2,1288.0,0,0,0,0,0,4,0.0,0,1,,1999-2000
Daniel Lacroix,NYI,C,1,0,0,0,-1,0,640.0,0,0,0,0,0,0,,0,0,,1999-2000
Dave Scatchard,NYI,C,65,12,18,30,-3,117,754.4,0,0,1,0,1,128,0.09375,11,29,0.56555,1999-2000
Dimitri Nabokov,NYI,R,26,4,7,11,-8,16,812.8461,0,2,0,0,0,40,0.1,4,9,0.25,1999-2000
Eric Brewer,NYI,D,26,0,2,2,-11,20,1113.1153,0,0,0,0,0,30,0.0,0,2,,1999-2000
Eric Cairns,NYI,D,67,2,7,9,-5,196,1062.8955,0,0,0,0,0,55,0.03636,2,7,,1999-2000
Evgeny Korolev,NYI,D,17,1,2,3,-10,8,972.2352,0,1,0,0,0,7,0.14285,1,2,,1999-2000
Gino Odjick,NYI,L,59,8,11,19,-5,100,689.1186,0,1,0,0,4,115,0.06956,8,18,0.33333,1999-2000
Ian Herbers,NYI,D,43,0,3,3,-6,47,908.8604,0,0,0,0,0,14,0.0,0,3,,1999-2000
Jamie Heward,NYI,D,54,6,11,17,-9,26,1197.7592,2,5,0,1,1,92,0.06521,4,10,,1999-2000
Jamie Heward,NYI,D,54,6,11,17,-9,26,1197.7592,2,5,0,1,1,92,0.06521,4,10,,1999-2000
Jamie Rivers,NYI,D,75,1,16,17,-4,84,1178.88,1,4,0,0,0,95,0.01052,0,12,,1999-2000
Jason Krog,NYI,C,17,2,4,6,-1,6,603.3529,1,2,0,0,0,22,0.0909,1,3,0.53086,1999-2000
Johan Davidsson,NYI,C,19,3,4,7,0,2,678.9473,0,1,0,0,1,29,0.10344,3,6,0.40476,1999-2000
Jorgen Jonsson,NYI,C,81,12,19,31,-8,16,935.3456,1,1,2,0,1,116,0.10344,9,26,0.42894,1999-2000
Josh Green,NYI,C,49,12,14,26,-7,41,816.0816,2,5,0,0,3,109,0.11009,10,19,0.5,1999-2000
Josh Green,NYI,C,49,12,14,26,-7,41,816.0816,2,5,0,0,3,109,0.11009,10,19,0.5,1999-2000
Kenny Jonsson,NYI,D,65,1,24,25,-15,32,1453.2923,1,11,0,0,0,84,0.0119,0,13,,1999-2000
Mariusz Czerkawski,NYI,R,79,35,35,70,-16,34,1064.6962,16,13,0,1,4,276,0.12681,19,41,0.25,1999-2000
Mark Lawrence,NYI,R,29,1,5,6,-13,26,837.0689,0,4,0,0,0,33,0.0303,1,2,,1999-2000
Mathieu Biron,NYI,D,60,4,4,8,-13,38,901.65,2,2,0,1,2,70,0.05714,2,4,0.0,1999-2000
Mats Lindgren,NYI,C,43,9,7,16,0,24,1156.7441,1,1,0,0,1,68,0.13235,8,14,0.49183,1999-2000
Mikael Andersson,NYI,R,55,2,6,8,-3,4,609.6545,0,0,1,0,0,57,0.03508,1,6,0.42424,1999-2000
Mike Watt,NYI,L,45,5,6,11,-8,17,721.8222,0,0,1,0,0,49,0.10204,4,10,0.48148,1999-2000
Niklas Andersson,NYI,L,24,3,8,11,-3,8,790.875,1,3,0,0,0,31,0.09677,2,6,,1999-2000
Olli Jokinen,NYI,C,82,11,10,21,0,80,974.6097,1,1,2,1,3,138,0.07971,8,17,0.46135,1999-2000
Petr Mika,NYI,R,3,0,0,0,-1,0,270.3333,0,0,0,0,0,1,0.0,0,0,,1999-2000
Ray Schultz,NYI,D,9,0,1,1,1,30,857.8888,0,0,0,0,0,2,0.0,0,1,,1999-2000
Raymond Giroux,NYI,D,14,0,9,9,0,10,880.0714,0,7,0,0,0,24,0.0,0,2,0.22222,1999-2000
Rich Pilon,NYI,D,54,0,6,6,-2,70,987.8333,0,0,0,0,0,16,0.0,0,6,,1999-2000
Scott Pearson,NYI,L,2,0,1,1,1,0,794.5,0,0,0,0,0,5,0.0,0,1,,1999-2000
Sean Haggerty,NYI,L,5,1,1,2,3,4,578.4,0,0,0,0,0,2,0.5,1,2,,1999-2000
Steve Webb,NYI,R,65,1,3,4,-4,103,420.2,0,0,0,0,0,27,0.03703,1,4,0.0,1999-2000
Ted Drury,NYI,C,66,3,2,5,-9,37,443.106,1,0,0,0,0,57,0.05263,2,4,0.46014,1999-2000
Tim Connolly,NYI,C,81,14,20,34,-25,44,978.2222,2,4,1,1,1,114,0.1228,11,27,0.36259,1999-2000
Tony Hrkac,NYI,C,67,4,9,13,-3,8,558.6567,1,1,0,0,0,39,0.10256,3,11,0.49824,1999-2000
Vladimir Chebaturkin,NYI,D,17,1,1,2,-3,8,1017.4705,0,0,0,0,0,9,0.11111,1,2,,1999-2000
Vladimir Orszagh,NYI,L,11,2,1,3,1,4,714.909,0,0,0,0,0,16,0.125,2,3,0.0,1999-2000
Zdeno Chara,NYI,D,65,2,9,11,-27,57,1371.7846,0,0,0,0,1,47,0.04255,2,10,,1999-2000
