Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adrian Aucoin,VAN,D,57,10,14,24,7,30,1357.5438,4,5,0,0,1,126,0.07936,6,15,,1999-2000
Alexander Mogilny,VAN,R,59,24,20,44,3,20,1119.9322,5,3,1,0,1,161,0.14906,18,35,0.11111,1999-2000
Andrew Cassels,VAN,C,79,17,45,62,8,16,1142.0886,6,17,0,0,1,109,0.15596,11,38,0.48269,1999-2000
Artem Chubarov,VAN,C,49,1,8,9,-4,10,686.8571,0,0,0,0,1,53,0.01886,1,9,0.4795,1999-2000
Bill Muckalt,VAN,R,45,8,11,19,11,21,838.6888,1,1,0,0,1,79,0.10126,7,17,0.5,1999-2000
Brad Leeb,VAN,R,2,0,0,0,-2,2,727.5,0,0,0,0,0,3,0.0,0,0,,1999-2000
Brad May,VAN,L,59,9,7,16,-2,90,623.7796,0,0,0,0,3,66,0.13636,9,16,0.0,1999-2000
Brendan Morrison,VAN,C,56,7,28,35,12,18,949.8214,2,9,0,1,1,96,0.07291,5,24,0.5129,1999-2000
Brent Sopel,VAN,D,18,2,4,6,9,12,630.8888,0,0,0,0,1,11,0.18181,2,6,,1999-2000
Chris Joseph,VAN,D,47,2,9,11,-9,6,967.0,1,2,0,0,0,86,0.02325,1,8,,1999-2000
Chris O'Sullivan,VAN,D,11,0,5,5,2,2,922.2727,0,2,0,0,0,16,0.0,0,3,,1999-2000
Darby Hendrickson,VAN,C,40,5,4,9,-3,14,692.15,0,0,1,0,1,39,0.1282,4,8,0.46191,1999-2000
Dave Scatchard,VAN,C,65,12,18,30,-3,117,754.4,0,0,1,0,1,128,0.09375,11,29,0.56555,1999-2000
Denis Pederson,VAN,C,47,6,5,11,-6,18,672.7234,0,0,0,0,1,56,0.10714,6,10,0.47692,1999-2000
Donald Brashear,VAN,L,60,11,2,13,-9,136,777.5333,1,1,0,0,3,83,0.13253,10,11,0.36363,1999-2000
Doug Bodger,VAN,D,13,0,1,1,-6,4,977.3076,0,0,0,0,0,11,0.0,0,1,,1999-2000
Ed Jovanovski,VAN,D,75,5,21,26,-3,54,1425.68,1,1,0,0,1,109,0.04587,4,20,,1999-2000
Greg Hawgood,VAN,D,79,5,17,22,5,26,1018.5696,2,5,0,0,0,70,0.07142,3,15,0.5,1999-2000
Harold Druken,VAN,C,33,7,9,16,14,10,780.8484,2,0,0,0,0,69,0.10144,5,14,0.47882,1999-2000
Jarkko Ruutu,VAN,L,8,0,1,1,-1,6,526.875,0,0,0,0,0,4,0.0,0,1,,1999-2000
Jason Strudwick,VAN,D,63,1,3,4,-13,64,912.2222,0,0,0,0,0,18,0.05555,1,4,,1999-2000
Josh Holden,VAN,C,6,1,5,6,2,2,625.0,0,0,0,0,0,5,0.2,1,6,0.42857,1999-2000
Lubomir Vaic,VAN,C,4,0,0,0,0,0,448.0,0,0,0,0,0,2,0.0,0,0,0.46666,1999-2000
Mark Messier,VAN,C,66,17,37,54,-15,30,1249.9848,6,13,0,2,4,131,0.12977,11,34,0.56769,1999-2000
Markus Naslund,VAN,L,82,27,38,65,-5,64,1193.8536,6,19,2,0,3,271,0.09963,19,37,0.46153,1999-2000
Matt Cooke,VAN,L,51,5,7,12,3,39,707.8431,0,0,1,0,1,58,0.0862,4,11,0.39436,1999-2000
Mattias Ohlund,VAN,D,42,4,16,20,6,24,1613.5952,2,9,1,1,1,63,0.06349,1,8,,1999-2000
Murray Baron,VAN,D,81,2,10,12,8,67,1282.0493,0,1,0,0,0,48,0.04166,2,10,0.5,1999-2000
Peter Schaefer,VAN,L,71,16,15,31,0,20,914.2816,2,7,2,0,4,101,0.15841,12,17,0.19047,1999-2000
Ryan Bonni,VAN,D,3,0,0,0,-1,0,577.3333,0,0,0,0,0,1,0.0,0,0,,1999-2000
Steven Kariya,VAN,L,45,8,11,19,9,22,750.0444,0,2,0,0,0,41,0.19512,8,17,0.5,1999-2000
Todd Bertuzzi,VAN,R,80,25,25,50,-2,126,910.1,4,7,0,1,2,173,0.1445,21,39,0.46638,1999-2000
Trent Klatt,VAN,R,47,10,10,20,-8,26,949.2553,8,2,0,0,0,100,0.1,2,10,0.63157,1999-2000
Vadim Sharifijanov,VAN,R,37,5,5,10,-13,22,719.1891,1,1,0,0,0,46,0.10869,4,8,0.33333,1999-2000
Zenith Komarniski,VAN,D,18,1,1,2,-1,8,967.5,0,0,0,0,0,21,0.04761,1,2,,1999-2000
