Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Aki Berg,LA,D,48,6,10,16,3.0,18,17:05,4,2,69,8.7,,,,,,0,0,0.0
Bill Huard,LA,LW,1,0,0,0,0.0,0,17:04,0,0,3,0.0,,,,,,0,0,0.0
Bob Corkum,LA,C,50,6,6,12,4.0,17,11:02,0,0,51,11.8,,,,,,0,0,0.0
Brad Chartrand,LA,C,29,6,7,13,6.0,4,10:39,1,0,30,20.0,,,,,,0,0,0.0
Bryan Smolinski,LA,C,77,18,39,57,10.0,112,28:29,12,14,327,5.5,,,,,,0,0,0.0
Craig Johnson,LA,LW,64,5,18,23,4.0,26,11:16,0,4,131,3.8,,,,,,0,0,0.0
Dan Bylsma,LA,RW,37,0,9,9,3.0,4,17:04,0,6,41,0.0,,,,,,0,0,0.0
Donald Audette RW *,LA,,79,20,36,56,2.0,48,18:35,2,12,160,12.5,,,,,,0,0,0.0
Frantisek Kaberle D *,LA,,26,5,4,9,-2.0,18,19:13,5,1,32,15.6,,,,,,0,0,0.0
Garry Galley,LA,D,49,12,20,32,6.0,45,14:56,1,7,112,10.7,,,,,,0,0,0.0
Glen Murray,LA,RW,64,27,39,66,18.0,32,19:39,4,17,186,14.5,,,,,,0,0,0.0
Ian Laperriere,LA,RW,76,9,14,23,-10.0,28,13:56,1,1,106,8.5,,,,,,0,0,0.0
Jan Nemecek,LA,D,1,0,0,0,0.0,2,2:14,0,0,0,0.0,,,,,,0,0,0.0
Jaroslav Modry,LA,D,45,5,6,11,0.0,14,14:26,0,0,45,11.1,,,,,,0,0,0.0
Jason Blake,LA,LW,70,9,21,30,9.0,52,20:14,2,11,96,9.4,,,,,,0,0,0.0
Jason Podollan,LA,RW,5,1,1,2,1.0,0,14:39,0,0,13,7.7,,,,,,0,0,0.0
Jere Karalahti,LA,D,63,9,8,17,-12.0,80,11:30,2,1,74,12.2,,,,,,0,0,0.0
Jozef Stumpel,LA,C,78,29,33,62,13.0,60,18:30,10,8,202,14.4,,,,,,0,0,0.0
Kelly Buchberger C *,LA,,46,0,5,5,3.0,125,4:53,0,0,14,0.0,,,,,,0,0,0.0
Len Barrie C *,LA,,82,1,13,14,22.0,66,21:48,0,0,62,1.6,,,,,,0,0,0.0
Marko Tuomainen,LA,RW,79,9,13,22,-14.0,185,13:15,0,0,87,10.3,,,,,,0,0,0.0
Mattias Norstrom,LA,D,80,2,12,14,4.0,114,17:40,0,1,51,3.9,,,,,,0,0,0.0
Nelson Emerson RW *,LA,,13,2,1,3,-2.0,13,14:42,0,0,20,10.0,,,,,,0,0,0.0
Pavel Rosa,LA,RW,1,0,0,0,0.0,2,6:01,0,0,0,0.0,,,,,,0,0,0.0
Philippe Boucher,LA,D,3,0,0,0,-1.0,0,11:20,0,0,1,0.0,,,,,,0,0,0.0
Rob Blake,LA,D,57,17,41,58,23.0,10,19:16,3,14,126,13.5,,,,,,0,0,0.0
Sean O'Donnell,LA,D,70,3,13,16,-1.0,45,16:38,0,2,70,4.3,,,,,,0,0,0.0
Steve McKenna,LA,LW,64,3,6,9,-2.0,55,10:23,0,0,43,7.0,,,,,,0,0,0.0
Steven Reinprecht,LA,C,1,0,1,1,0.0,2,16:13,0,1,2,0.0,,,,,,0,0,0.0
Total,LA,,1,0,0,0,0.0,0,9:36,0,0,0,0.0,,,,,,0,0,0.0
Vladimir Tsyplakov F *,LA,,46,5,8,13,5.0,56,11:52,0,0,46,10.9,,,,,,0,0,0.0
Zigmund Palffy,LA,RW,71,36,38,74,11.0,68,18:33,13,13,221,16.3,,,,,,0,0,0.0
