Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexandre Boikov,NSH,D,2,0,0,0,0,2,511.0,0,0,0,0,0,1,0.0,0,0,,1999-2000
Andy Berenzweig,NSH,D,2,0,0,0,-1,0,1051.5,0,0,0,0,0,3,0.0,0,0,,1999-2000
Bill Houlder,NSH,D,71,3,14,17,-9,26,1343.0704,2,1,0,0,1,89,0.0337,1,13,1.0,1999-2000
Bob Boughner,NSH,D,73,3,4,7,-11,166,1037.2465,1,0,0,0,1,40,0.075,2,6,,1999-2000
Cliff Ronning,NSH,C,82,26,36,62,-13,34,1090.5975,7,17,0,1,2,248,0.10483,19,38,0.45662,1999-2000
Craig Millar,NSH,D,57,3,11,14,-6,28,1013.1052,0,2,0,0,1,50,0.06,3,12,0.0,1999-2000
Dan Keczmer,NSH,D,24,0,5,5,-2,28,1076.2083,0,0,0,0,0,21,0.0,0,5,,1999-2000
Darren Turcotte,NSH,C,9,0,1,1,0,4,553.2222,0,0,0,0,0,13,0.0,0,1,0.3,1999-2000
David Gosselin,NSH,R,10,2,1,3,-4,6,555.9,0,0,0,0,0,14,0.14285,2,3,,1999-2000
David Legwand,NSH,C,71,13,15,28,-6,30,883.183,4,3,0,0,2,111,0.11711,9,21,0.41601,1999-2000
Drake Berehowsky,NSH,D,79,12,20,32,-4,87,1359.3037,5,7,0,0,1,102,0.11764,7,20,,1999-2000
Greg Johnson,NSH,C,82,11,33,44,-15,40,1153.4756,2,3,0,1,1,133,0.0827,9,39,0.50771,1999-2000
Jan Vopat,NSH,D,6,0,0,0,1,6,1075.1666,0,0,0,0,0,3,0.0,0,0,,1999-2000
Jevgeni Namestnikov,NSH,D,2,0,0,0,0,2,948.0,0,0,0,0,0,3,0.0,0,0,,1999-2000
Joel Bouchard,NSH,D,54,1,4,5,-10,25,1101.4814,0,0,0,0,0,61,0.01639,1,5,,1999-2000
Karlis Skrastins,NSH,D,59,5,6,11,-7,20,1251.0508,1,0,0,0,2,51,0.09803,4,9,,1999-2000
Kimmo Timonen,NSH,D,51,8,25,33,-5,26,1265.647,2,14,1,0,2,97,0.08247,5,16,,1999-2000
Marc Moro,NSH,D,8,0,0,0,-3,40,654.625,0,0,0,0,0,3,0.0,0,0,,1999-2000
Marian Cisar,NSH,L,3,0,0,0,-2,4,498.0,0,0,0,0,0,2,0.0,0,0,,1999-2000
Mark Mowers,NSH,R,41,4,5,9,0,10,657.6341,0,0,0,0,0,50,0.08,4,9,0.45192,1999-2000
Niklas Andersson,NSH,L,24,3,8,11,-3,8,790.875,1,3,0,0,0,31,0.09677,2,6,,1999-2000
Patric Kjellberg,NSH,L,82,23,23,46,-11,14,1092.0609,9,2,0,0,3,129,0.17829,14,35,0.31818,1999-2000
Patrick Cote,NSH,L,21,0,0,0,-7,70,313.4761,0,0,0,0,0,8,0.0,0,0,,1999-2000
Philip Crowe,NSH,R,4,0,0,0,0,10,245.75,0,0,0,0,0,1,0.0,0,0,,1999-2000
Randy Robitaille,NSH,C,69,11,14,25,-13,10,772.2898,2,9,0,1,1,113,0.09734,9,14,0.51515,1999-2000
Richard Lintner,NSH,D,33,1,5,6,-6,22,891.2727,0,2,0,0,0,58,0.01724,1,4,,1999-2000
Rob Valicevic,NSH,R,80,14,11,25,-11,21,870.6125,2,1,1,0,3,113,0.12389,11,19,0.44,1999-2000
Scott Walker,NSH,R,69,7,21,28,-16,90,949.4927,0,1,1,0,0,98,0.07142,6,26,0.36666,1999-2000
Sebastien Bordeleau,NSH,C,60,10,13,23,-12,30,836.4833,0,0,2,0,1,127,0.07874,8,20,0.54352,1999-2000
Sergei Krivokrasov,NSH,R,75,10,27,37,-5,44,790.52,3,12,0,1,2,159,0.06289,7,22,0.0,1999-2000
Sergei Krivokrasov,NSH,R,75,10,27,37,-5,44,790.52,3,12,0,1,2,159,0.06289,7,22,0.0,1999-2000
Tom Fitzgerald,NSH,R,82,13,9,22,-18,66,837.0243,0,0,3,0,1,119,0.10924,10,18,0.51893,1999-2000
Ville Peltonen,NSH,L,79,6,22,28,-1,22,880.5949,2,3,0,0,2,125,0.048,4,23,1.0,1999-2000
Vitali Yachmenev,NSH,R,68,16,16,32,5,12,925.7058,1,0,1,0,3,120,0.13333,14,30,0.25,1999-2000
