Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexander Selivanov,EDM,R,72,27,20,47,2,54,864.8472,10,5,0,0,5,128,0.21093,17,32,0.0,1999-2000
Bert Robertsson,EDM,D,57,0,4,4,-4,34,630.6842,0,0,0,0,0,33,0.0,0,3,0.28571,1999-2000
Bill Guerin,EDM,R,75,27,24,51,3,132,1081.0666,12,7,0,0,2,200,0.135,15,32,0.42857,1999-2000
Boyd Devereaux,EDM,C,76,8,19,27,7,20,756.0131,0,0,1,0,2,108,0.07407,7,26,0.34854,1999-2000
Brett Hauer,EDM,D,5,0,2,2,-2,2,887.8,0,0,0,0,0,8,0.0,0,2,,1999-2000
Chad Kilger,EDM,L,43,3,2,5,-6,18,510.5348,0,0,0,0,0,33,0.0909,3,5,0.47781,1999-2000
Christian Laflamme,EDM,D,65,0,7,7,-9,40,832.1538,0,0,0,0,0,24,0.0,0,7,0.4,1999-2000
Dan Lacouture,EDM,L,6,0,0,0,0,10,372.6666,0,0,0,0,0,2,0.0,0,0,,1999-2000
Daniel Cleary,EDM,R,21,3,3,6,0,10,571.8571,0,1,0,0,1,21,0.14285,3,5,1.0,1999-2000
Doug Weight,EDM,C,82,24,53,77,3,58,1236.817,5,23,1,0,5,175,0.13714,18,48,0.4997,1999-2000
Ethan Moreau,EDM,L,78,17,11,28,8,62,909.3974,1,0,0,1,3,111,0.15315,16,25,0.55555,1999-2000
Georges Laraque,EDM,R,81,8,9,17,4,129,511.2469,0,0,0,0,0,61,0.13114,8,17,,1999-2000
German Titov,EDM,C,5,1,1,2,-2,0,798.0,0,1,0,0,0,3,0.33333,1,1,,1999-2000
German Titov,EDM,C,70,17,29,46,-1,38,1179.3,4,7,2,0,3,122,0.13934,11,32,0.37254,1999-2000
Igor Ulanov,EDM,D,5,0,0,0,-1,6,1019.0,0,0,0,0,0,4,0.0,0,0,,1999-2000
Igor Ulanov,EDM,D,57,1,8,9,-14,86,990.9473,0,2,0,0,0,39,0.02564,1,7,,1999-2000
Janne Niinimaa,EDM,D,86,8,27,35,15,91,1457.9883,2,12,2,0,0,141,0.05673,4,19,,1999-2000
Jason Smith,EDM,D,85,3,12,15,16,64,1277.4588,0,0,0,1,1,101,0.0297,3,14,1.0,1999-2000
Jim Dowd,EDM,C,74,7,19,26,8,49,797.2162,2,5,0,0,1,109,0.06422,5,19,0.53521,1999-2000
Josef Beranek,EDM,L,71,13,12,25,-12,57,869.4647,4,3,0,0,1,139,0.09352,9,18,0.52139,1999-2000
Kevin Brown,EDM,R,8,0,0,0,0,0,528.625,0,0,0,0,0,5,0.0,0,0,0.0,1999-2000
Michel Picard,EDM,L,2,0,0,0,0,2,595.5,0,0,0,0,0,2,0.0,0,0,,1999-2000
Mike Grier,EDM,R,65,9,22,31,9,68,945.6,0,1,3,0,2,115,0.07826,6,26,0.46875,1999-2000
Pat Falloon,EDM,R,63,9,22,31,4,14,739.2698,1,4,0,0,0,92,0.09782,8,26,0.64705,1999-2000
Paul Comrie,EDM,C,15,1,2,3,-2,4,620.6,0,0,0,0,0,11,0.0909,1,3,0.5,1999-2000
Rem Murray,EDM,L,49,9,6,15,-3,10,862.5918,2,2,0,1,3,74,0.12162,7,11,0.4878,1999-2000
Roman Hamrlik,EDM,D,85,8,38,46,-3,72,1515.647,5,22,0,0,0,190,0.0421,3,19,,1999-2000
Ryan Smyth,EDM,L,87,29,26,55,-4,64,1152.0459,11,4,1,0,4,251,0.11553,17,38,0.51851,1999-2000
Sean Brown,EDM,D,75,4,8,12,0,215,745.84,0,1,0,0,2,36,0.11111,4,11,,1999-2000
Todd Marchant,EDM,C,85,18,23,41,6,72,1030.3176,0,5,1,0,0,176,0.10227,17,33,0.52941,1999-2000
Tom Poti,EDM,D,81,9,27,36,5,65,1448.6543,2,12,1,1,1,132,0.06818,6,21,,1999-2000
