Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alexander Korolyuk,SJ,RW,82,10,26,36,3.0,32,20:24,5,9,133,7.5,,,,,,0,0,0.0
Andy Sutton,SJ,D,19,0,2,2,-2.0,4,13:05,0,1,18,0.0,,,,,,0,0,0.0
Bob Rouse,SJ,D,13,0,1,1,0.0,97,3:03,0,0,2,0.0,,,,,,0,0,0.0
Brad Stuart,SJ,D,79,12,25,37,9.0,22,15:09,2,6,90,13.3,,,,,,0,0,0.0
Brantt Myhres,SJ,LW,40,1,1,2,-5.0,80,12:57,0,0,29,3.4,,,,,,0,0,0.0
Bryan Marchment,SJ,D,32,1,4,5,1.0,18,9:10,0,0,25,4.0,,,,,,0,0,0.0
Dave Lowry,SJ,LW,67,4,5,9,-9.0,151,9:06,0,0,63,6.3,,,,,,0,0,0.0
Gary Suter,SJ,D,57,14,21,35,4.0,35,13:36,3,6,124,11.3,,,,,,0,0,0.0
Jeff Friesen,SJ,LW,82,21,49,70,4.0,58,20:26,3,27,204,10.3,,,,,,0,0,0.0
Jeff Norton,SJ,D,69,12,12,24,-3.0,61,11:51,0,0,73,16.4,,,,,,0,0,0.0
Marco Sturm,SJ,LW,76,6,28,34,7.0,52,23:28,2,20,175,3.4,,,,,,0,0,0.0
Marcus Ragnarsson,SJ,D,66,2,14,16,-2.0,31,22:11,0,5,46,4.3,,,,,,0,0,0.0
Mike Rathje,SJ,D,62,0,20,20,-2.0,49,19:34,0,2,45,0.0,,,,,,0,0,0.0
Mike Ricci,SJ,C,82,26,35,61,-2.0,47,19:47,11,13,191,13.6,,,,,,0,0,0.0
Murray Craven,SJ,LW,30,1,2,3,7.0,10,17:08,0,0,28,3.6,,,,,,0,0,0.0
Niklas Sundstrom,SJ,RW,81,17,23,40,-9.0,36,14:10,3,7,161,10.6,,,,,,0,0,0.0
Patrick Marleau,SJ,C,82,20,24,44,14.0,60,16:52,10,4,134,14.9,,,,,,0,0,0.0
Ron Stern,SJ,RW,78,5,6,11,-3.0,34,9:33,0,0,68,7.4,,,,,,0,0,0.0
Ron Sutter,SJ,C,40,8,4,12,-2.0,78,12:55,2,0,59,13.6,,,,,,0,0,0.0
Scott Hannan,SJ,D,49,0,4,4,3.0,72,18:54,0,1,51,0.0,,,,,,0,0,0.0
Shawn Heins,SJ,D,26,0,1,1,-3.0,19,14:55,0,0,20,0.0,,,,,,0,0,0.0
Stephane Matteau,SJ,RW,74,12,15,27,4.0,22,14:06,2,0,120,10.0,,,,,,0,0,0.0
Todd Harvey LW *,SJ,,48,6,7,13,2.0,39,9:05,1,0,67,9.0,,,,,,0,0,0.0
Tony Granato,SJ,LW,63,3,13,16,13.0,38,22:51,0,3,60,5.0,,,,,,0,0,0.0
Total,SJ,,1,0,0,0,-1.0,2,10:57,0,0,1,0.0,,,,,,0,0,0.0
Vincent Damphousse,SJ,LW,78,44,40,84,-1.0,110,21:07,18,15,261,16.9,,,,,,0,0,0.0
