Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Arike Ogunbowale,40,40,37.2,21.2,0.5,2.9,3.4,4.5,1.7,0.1,2.6,2.7,1.7,7.5,18.8,39.8,2.9,8.5,34.3,3.4,3.8,87.6,4.6,10.3,44.3,1.129,0.48,G,False
Ashley Joens,9,0,1.6,0.3,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.4,25.0,0.0,0.2,0.0,0.1,0.4,25.0,0.1,0.2,50.0,0.750,0.25,G,False
Awak Kuier,37,4,10.8,2.6,0.6,1.9,2.5,0.5,0.2,0.6,0.6,0.8,0.9,1.0,2.5,39.6,0.1,0.6,8.7,0.6,0.7,77.8,0.9,1.8,50.0,1.044,0.41,F,False
Crystal Dangerfield,35,32,27.8,8.2,0.8,2.1,2.9,3.1,0.9,0.2,1.2,1.3,2.6,3.4,8.0,42.5,0.8,2.7,29.0,0.6,0.8,81.5,2.6,5.3,49.2,1.025,0.47,G,False
Jasmine Dickey,14,0,6.2,2.1,0.5,0.3,0.8,0.1,0.3,0.1,0.4,1.1,0.2,0.9,2.4,38.2,0.0,0.1,0.0,0.2,0.4,50.0,0.9,2.4,39.4,0.853,0.38,G,False
Kalani Brown,32,5,16.4,7.8,1.7,2.8,4.5,1.0,0.2,0.7,1.3,2.0,0.8,2.8,4.5,62.9,0.0,0.0,0.0,2.2,2.7,80.2,2.8,4.4,63.4,1.741,0.63,C,False
Maddy Siegrist,39,0,8.2,3.7,0.9,0.6,1.6,0.2,0.2,0.2,0.2,0.7,0.9,1.5,2.9,50.9,0.1,0.4,33.3,0.7,0.7,93.1,1.3,2.5,53.6,1.304,0.53,F,False
Natasha Howard,39,39,33.1,16.5,2.2,5.9,8.0,2.6,1.3,1.2,2.8,3.6,0.9,6.3,13.8,45.8,1.0,3.3,29.9,2.8,3.5,81.5,5.4,10.6,50.7,1.191,0.49,F,False
Odyssey Sims,28,0,12.0,2.0,0.3,1.0,1.3,2.2,0.4,0.0,0.6,1.1,3.6,0.8,2.5,30.4,0.1,0.5,13.3,0.4,0.7,55.0,0.7,1.9,35.2,0.797,0.32,G,False
Satou Sabally,38,38,33.1,18.6,2.3,5.8,8.1,4.4,1.8,0.4,2.9,3.6,1.5,6.2,14.3,43.5,1.7,4.8,36.1,4.4,5.0,87.4,4.5,9.5,47.2,1.297,0.50,F,False
Teaira McCowan,30,29,26.1,11.9,3.5,5.6,9.1,1.5,0.5,1.2,1.5,3.3,1.0,5.0,9.1,55.1,0.0,0.1,0.0,1.9,3.3,58.6,5.0,8.9,56.0,1.316,0.55,C,False
Total,40,,,87.9,11.8,26.9,38.7,20.3,7.6,4.3,13.1,18.9,1.6,32.4,73.2,44.3,6.8,21.3,31.7,16.4,20.3,80.6,25.6,51.8,49.4,1.201,0.49,,False
Veronica Burton,40,13,13.9,2.4,0.6,1.2,1.8,2.2,0.7,0.3,0.4,1.4,5.2,0.6,2.1,29.4,0.3,1.2,27.1,0.8,0.9,91.2,0.3,0.9,32.4,1.106,0.37,G,False
