Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Aerial Powers,20,0,9.8,5.2,0.3,1.5,1.8,0.8,0.2,0.1,0.9,0.3,0.8,1.9,4.6,41.3,0.3,1.0,31.6,1.1,1.2,91.7,1.6,3.7,43.8,1.130,0.45,G,False
Bridget Carleton,38,4,15.1,3.2,0.5,1.8,2.3,0.9,0.3,0.1,0.4,1.3,2.1,1.1,3.1,34.5,0.8,2.3,33.7,0.3,0.4,73.3,0.3,0.8,36.7,1.034,0.47,F,False
Diamond Miller,32,32,26.1,12.1,0.7,2.8,3.5,2.5,0.9,0.3,2.3,2.5,1.1,4.4,10.8,40.3,1.0,3.2,30.7,2.4,3.0,79.2,3.4,7.7,44.3,1.115,0.45,F,False
Dorka Juhasz,38,27,24.2,6.0,1.7,4.8,6.5,2.6,0.9,0.6,1.2,1.8,2.1,2.5,5.2,47.2,0.3,1.3,27.1,0.7,1.3,54.0,2.1,4.0,53.6,1.146,0.51,F,False
Emily Engstler,12,0,7.8,1.8,0.9,1.5,2.4,0.6,0.4,0.1,0.8,0.7,0.7,0.7,1.8,38.1,0.2,0.6,28.6,0.3,0.7,37.5,0.5,1.2,42.9,1.000,0.43,F,False
Jessica Shepard,21,17,26.9,8.1,2.1,5.0,7.1,3.2,0.6,0.1,1.4,2.0,2.2,3.1,6.0,51.6,0.0,0.1,0.0,2.0,2.5,77.4,3.1,5.9,52.4,1.357,0.52,F,False
Kayana Traylor,8,0,4.4,1.0,0.1,0.0,0.1,0.4,0.3,0.0,0.4,0.6,1.0,0.4,1.3,30.0,0.0,0.1,0.0,0.3,0.3,100.0,0.4,1.1,33.3,0.800,0.30,G,False
Kayla McBride,38,38,31.8,14.3,0.4,2.8,3.2,2.2,1.2,0.2,1.7,1.7,1.3,4.9,11.6,42.4,2.2,6.4,34.2,2.2,2.6,86.7,2.7,5.2,52.5,1.229,0.52,G,False
Lindsay Allen,29,20,24.1,6.2,0.6,1.9,2.4,4.5,0.6,0.1,1.3,2.1,3.5,2.2,5.6,39.9,0.2,1.2,20.6,1.4,1.8,79.2,2.0,4.4,45.0,1.098,0.42,G,False
Napheesa Collier,37,37,33.5,21.5,1.9,6.6,8.5,2.5,1.6,1.2,2.4,2.4,1.1,8.0,16.6,48.5,0.9,3.1,29.8,4.5,5.4,84.0,7.1,13.5,52.7,1.299,0.51,F,False
Nikolina Milic,39,3,12.7,5.9,0.7,1.7,2.4,0.8,0.1,0.1,1.1,1.7,0.8,2.3,4.9,46.4,0.2,0.6,36.4,1.2,1.4,80.4,2.1,4.4,47.6,1.203,0.48,F,False
Rachel Banham,32,1,13.6,5.5,0.1,0.9,1.0,1.7,0.3,0.1,1.1,1.4,1.5,1.9,5.2,37.0,1.3,3.3,40.2,0.3,0.4,78.6,0.6,1.8,31.0,1.067,0.50,G,False
Tiffany Mitchell,33,21,23.1,7.3,0.5,1.8,2.3,2.3,0.5,0.1,2.1,2.7,1.1,2.6,6.5,40.4,0.4,1.4,28.9,1.7,2.0,83.3,2.2,5.1,43.5,1.127,0.43,G,False
Total,40,,,80.2,8.0,26.3,34.3,19.4,6.4,2.6,13.4,16.9,1.4,29.0,67.4,43.0,6.8,20.8,32.5,14.7,18.4,80.0,22.2,46.6,47.6,1.189,0.49,,False
