Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
5,Aleksi Heponiemi,CLT,22,F,56,9,30,39,28,0.0,2,0,0,0.161,0.536,0.696,56.0,16.1%
1,Alexander True,CLT,24,F,60,18,24,42,45,15.0,5,2,3,0.3,0.4,0.7,122.0,14.8%
54,Antoine Bibeau,CLT,27,G,10,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
45,Billy Christopoulos,CLT,27,G,3,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
37,Blake Siebenaler,CLT,25,D,14,0,1,1,0,2.0,0,0,0,0.0,0.071,0.071,12.0,0.0%
53,Bobby Russell,CLT,21,D,9,0,0,0,4,-4.0,0,0,0,0.0,0.0,0.0,9.0,0.0%
30,Brandon Fortunato,CLT,25,D,7,0,2,2,2,1.0,0,0,0,0.0,0.286,0.286,2.0,0.0%
8,Cale Fleury,CLT,23,D,58,7,26,33,39,13.0,3,0,1,0.121,0.448,0.569,91.0,7.7%
17,Carsen Twarynski,CLT,24,F,71,5,13,18,14,1.0,0,1,3,0.07,0.183,0.254,106.0,4.7%
33,Carter Robertson,CLT,21,D,5,1,0,1,4,2.0,0,0,0,0.2,0.0,0.2,4.0,25.0%
10,Chase Priskie,CLT,25,D,54,8,23,31,26,11.0,1,0,2,0.148,0.426,0.574,127.0,6.3%
27,Christopher Gibson,CLT,29,G,14,0,3,3,0,,0,0,0,0.0,0.214,0.214,,
3,Cole Schwindt,CLT,20,F,72,19,21,40,21,22.0,0,2,3,0.264,0.292,0.556,106.0,17.9%
26,Connor Bunnaman,CLT,23,F,12,1,2,3,0,1.0,0,0,0,0.083,0.167,0.25,16.0,6.3%
9,Connor Carrick,CLT,27,D,59,10,22,32,67,4.0,5,1,2,0.169,0.373,0.542,157.0,6.4%
46,Craig Martin,CLT,26,F,3,0,0,0,4,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
52,Dennis Cesana,CLT,23,D,8,0,0,0,6,3.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
18,Dennis Cholowski,CLT,23,D,31,3,15,18,8,8.0,0,0,0,0.097,0.484,0.581,53.0,5.7%
47,Devan Dubnyk,CLT,35,G,4,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
39,Evan Fitzpatrick,CLT,23,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
43,Frank Hora,CLT,25,D,2,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
32,German Rubtsov,CLT,23,F,5,1,0,1,0,-1.0,0,0,1,0.2,0.0,0.2,3.0,33.3%
15,Grigory Denisenko,CLT,21,F,30,9,9,18,8,-6.0,2,0,3,0.3,0.3,0.6,58.0,15.5%
20,Gustav Olofsson,CLT,27,D,41,2,7,9,32,13.0,0,0,1,0.049,0.171,0.22,52.0,3.9%
12,Henry Bowlby,CLT,24,F,64,12,16,28,36,14.0,0,0,2,0.188,0.25,0.438,110.0,10.9%
29,Jacob Friend,CLT,24,D,17,1,1,2,33,-7.0,0,0,0,0.059,0.059,0.118,14.0,7.1%
55,Joey Daccord,CLT,25,G,34,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
44,John Ludvig,CLT,21,D,3,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
38,Jonas Johansson,CLT,26,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
42,Jordan Sambrook,CLT,23,D,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
50,Justin Nachbaur,CLT,21,F,6,0,0,0,7,0.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
7,Kole Lind,CLT,23,F,46,17,18,35,106,-3.0,7,0,1,0.37,0.391,0.761,86.0,19.8%
49,Liam Pecararo,CLT,25,F,4,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
6,Logan Hutsko,CLT,22,F,71,10,28,38,34,12.0,2,0,1,0.141,0.394,0.535,123.0,8.1%
21,Lucas Carlsson,CLT,24,D,8,1,5,6,8,9.0,0,0,0,0.125,0.625,0.75,17.0,5.9%
19,Luke Henman,CLT,21,F,50,6,8,14,32,10.0,0,0,1,0.12,0.16,0.28,57.0,10.5%
13,Matt Kiersted,CLT,23,D,63,5,15,20,64,6.0,0,0,0,0.079,0.238,0.317,87.0,5.8%
24,Max Gildon,CLT,22,D,22,1,4,5,6,-3.0,0,0,0,0.045,0.182,0.227,27.0,3.7%
11,Max McCormick,CLT,29,F,46,13,16,29,42,17.0,1,2,3,0.283,0.348,0.63,106.0,12.3%
31,Max Zimmer,CLT,24,F,14,0,2,2,2,-1.0,0,0,0,0.0,0.143,0.143,15.0,0.0%
23,Maxim Mamin,CLT,26,F,7,2,3,5,2,0.0,0,0,0,0.286,0.429,0.714,7.0,28.6%
40,Nicholas Albano,CLT,25,D,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
41,Noel Acciari,CLT,30,F,2,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
22,Nolan Kneen,CLT,22,D,18,1,5,6,13,0.0,0,0,0,0.056,0.278,0.333,14.0,7.1%
34,Olli Juolevi,CLT,23,D,3,0,1,1,2,0.0,0,0,0,0.0,0.333,0.333,2.0,0.0%
16,Owen Tippett,CLT,22,F,12,6,12,18,2,-1.0,2,0,0,0.5,1.0,1.5,34.0,17.7%
35,Patrick Giles,CLT,21,F,10,0,1,1,0,-1.0,0,0,0,0.0,0.1,0.1,6.0,0.0%
28,Riley Sheahan,CLT,30,F,4,1,1,2,0,0.0,0,0,0,0.25,0.25,0.5,6.0,16.7%
