Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
45,Alexis D'Aoust,BEL,25,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
3,Andrew Agozzino,BEL,30,F,66,20,23,43,61,-5.0,4,0,2,0.303,0.348,0.652,171.0,11.7%
47,Blake Siebenaler,BEL,25,D,2,0,0,0,0,1.0,0,0,0,0.0,0.0,0.0,5.0,0.0%
21,Cedric Pare,BEL,22,F,41,4,6,10,10,-1.0,1,0,1,0.098,0.146,0.244,39.0,10.3%
34,Chaz Reddekopp,BEL,24,D,2,0,1,1,0,1.0,0,0,0,0.0,0.5,0.5,1.0,0.0%
38,Chris Martenet,BEL,25,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
12,Christopher Wilkie,BEL,25,F,38,7,14,21,10,0.0,2,0,1,0.184,0.368,0.553,58.0,12.1%
19,Clark Bishop,BEL,25,F,35,6,6,12,36,-1.0,0,1,1,0.171,0.171,0.343,64.0,9.4%
33,Cody Goloubef,BEL,32,D,11,1,0,1,8,-2.0,1,0,0,0.091,0.0,0.091,18.0,5.6%
24,Colby Williams,BEL,26,D,51,2,6,8,64,10.0,0,0,1,0.039,0.118,0.157,23.0,8.7%
39,Cole Fraser,BEL,22,D,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
6,Cole Reinhardt,BEL,21,F,70,15,15,30,60,-9.0,1,3,0,0.214,0.214,0.429,123.0,12.2%
18,Dillon Heatherington,BEL,26,D,45,2,11,13,22,17.0,0,0,0,0.044,0.244,0.289,54.0,3.7%
27,Erik Br�nnstr�m,BEL,22,D,9,1,2,3,10,-5.0,0,0,0,0.111,0.222,0.333,21.0,4.8%
51,Filip Gustavsson,BEL,23,G,20,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
32,Hugo Roy,BEL,24,F,7,1,0,1,2,1.0,1,0,0,0.143,0.0,0.143,7.0,14.3%
29,Jack Dougherty,BEL,25,D,13,0,2,2,2,-4.0,0,0,0,0.0,0.154,0.154,5.0,0.0%
22,Jacob Bernard-Docker,BEL,21,D,58,2,7,9,22,11.0,0,0,0,0.034,0.121,0.155,63.0,3.2%
1,Jake Lucchini,BEL,26,F,72,20,31,51,14,3.0,6,1,4,0.278,0.431,0.708,164.0,12.2%
14,Jonathan Aspirot,BEL,22,D,47,5,13,18,52,-8.0,2,0,0,0.106,0.277,0.383,70.0,7.1%
44,Kameron Kielly,BEL,25,F,2,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
36,Kevin Mandolese,BEL,21,G,17,0,1,1,2,,0,0,0,0.0,0.059,0.059,,
26,Kole Sherwood,BEL,24,F,13,1,3,4,8,-7.0,0,0,1,0.077,0.231,0.308,32.0,3.1%
10,Lassi Thomson,BEL,21,D,44,10,16,26,54,6.0,6,0,1,0.227,0.364,0.591,84.0,11.9%
48,Logan Flodell,BEL,24,G,3,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
4,Logan Shaw,BEL,29,F,53,15,20,35,20,-3.0,6,2,3,0.283,0.377,0.66,118.0,12.7%
42,Luke Nogard,BEL,27,F,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,2.0,0.0%
31,Mads S�gaard,BEL,21,G,35,0,2,2,0,,0,0,0,0.0,0.057,0.057,,
7,Mark Kastelic,BEL,22,F,64,14,14,28,87,-8.0,5,0,0,0.219,0.219,0.438,119.0,11.8%
