Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Briann January,10,1,28.6,8.6,0.5,0.9,1.4,5.0,1.5,0.0,3.3,3.3,1.5,2.5,7.0,35.7,0.7,2.2,31.8,2.9,3.5,82.9,1.8,4.8,37.5,1.229,0.41,G,False
Erin Phillips,31,0,22.2,8.6,0.5,2.3,2.8,2.4,1.0,0.0,1.5,1.7,1.6,2.9,6.4,46.2,0.8,2.0,42.6,1.9,2.3,83.3,2.1,4.4,47.8,1.360,0.53,G,False
Jeanette Pohlen-Mavunga,34,0,15.9,4.1,0.3,1.1,1.4,1.0,0.4,0.1,0.6,0.9,1.6,1.4,3.0,47.1,0.9,1.8,46.8,0.4,0.4,86.7,0.6,1.2,47.5,1.353,0.61,G,False
Jessica Davenport,34,0,21.1,10.7,1.5,3.3,4.8,0.5,0.8,1.3,1.6,2.3,0.3,4.3,8.1,52.9,0.0,0.1,0.0,2.1,3.1,70.2,4.3,8.0,53.5,1.325,0.53,C,False
Katie Douglas,32,1,29.4,13.9,1.0,3.0,3.9,2.8,1.3,0.3,2.0,1.5,1.4,5.2,11.2,46.5,2.1,4.7,44.0,1.5,2.2,67.1,3.1,6.5,48.3,1.246,0.56,G,False
Shannon Bobbitt,31,0,14.2,3.9,0.4,0.9,1.3,1.7,1.0,0.0,1.2,1.1,1.5,1.3,3.7,35.7,0.5,1.4,38.6,0.7,1.0,76.7,0.8,2.3,33.8,1.061,0.43,G,False
Shavonte Zellous,33,0,14.0,5.5,0.6,1.8,2.4,1.4,0.4,0.5,1.0,2.2,1.4,1.7,3.9,43.8,0.3,1.0,26.5,1.8,2.2,78.4,1.5,2.9,50.0,1.392,0.47,G,False
Shyra Ely-Gash,33,0,10.8,3.1,0.6,1.6,2.2,0.3,0.2,0.2,0.8,1.4,0.4,1.2,3.3,35.8,0.2,0.7,20.8,0.6,0.9,69.0,1.0,2.6,40.0,0.945,0.38,F,False
Tamika Catchings,33,1,31.5,15.5,1.9,5.2,7.1,3.5,2.0,0.9,2.2,2.1,1.6,5.1,11.6,43.8,1.0,2.8,34.8,4.3,4.9,88.3,4.1,8.8,46.6,1.331,0.48,F,False
Tammy Sutton-Brown,34,1,19.0,5.5,1.2,1.9,3.1,0.6,1.1,1.2,1.0,1.9,0.6,2.0,4.1,48.9,0.0,0.1,0.0,1.5,2.1,74.3,2.0,4.0,50.0,1.353,0.49,C,False
Tangela Smith,33,1,21.5,7.2,0.8,2.3,3.1,1.5,0.7,0.5,1.3,2.4,1.2,2.7,7.2,37.1,1.0,2.8,34.0,0.9,1.0,88.2,1.7,4.3,39.2,1.004,0.44,C,False
Total,34,,,77.7,8.7,22.9,31.6,16.4,8.8,4.9,13.6,17.9,1.2,27.5,62.2,44.3,6.6,17.3,37.9,16.1,20.4,78.8,21.0,44.9,46.8,1.250,0.50,,False
