Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Edstrom,NYR,C,11,2,0,2,2,2,504.6363,0,0,0,0,0,7,0.28571,2,2,,2023-2024
Adam Fox,NYR,D,88,17,64,81,26,44,1412.2613,6,30,1,1,5,162,0.10493,10,43,,2023-2024
Alexander Wennberg,NYR,C,16,1,1,2,-2,4,986.1875,0,0,0,1,1,13,0.07692,1,2,0.44444,2023-2024
Alexander Wennberg,NYR,C,79,10,20,30,0,14,1079.3291,3,3,1,0,4,90,0.11111,6,23,0.46464,2023-2024
Alexis Lafrenière,NYR,L,98,36,35,71,4,46,1030.2346,2,7,0,1,5,260,0.13846,34,62,0.27631,2023-2024
Anton Blidh,NYR,L,1,0,0,0,-1,2,321.0,0,0,0,0,0,1,0.0,0,0,,2023-2024
Artemi Panarin,NYR,L,98,54,81,135,16,28,1212.6632,12,38,0,2,9,347,0.15561,42,84,0.1,2023-2024
Barclay Goodrow,NYR,C,96,10,10,20,-10,90,759.75,0,0,3,1,3,76,0.13157,7,17,0.51943,2023-2024
Blake Wheeler,NYR,R,55,9,12,21,2,25,759.3272,1,0,0,0,1,83,0.10843,8,20,0.61904,2023-2024
Braden Schneider,NYR,D,98,5,16,21,-1,32,969.9489,0,0,1,0,1,110,0.04545,4,20,,2023-2024
Brandon Scanlin,NYR,D,1,0,0,0,0,0,646.0,0,0,0,0,0,0,,0,0,,2023-2024
Brennan Othmann,NYR,L,3,0,0,0,0,0,545.0,0,0,0,0,0,6,0.0,0,0,,2023-2024
Chad Ruhwedel,NYR,D,52,1,3,4,-6,4,762.0192,0,0,0,0,0,35,0.02857,1,4,,2023-2024
Chris Kreider,NYR,L,98,47,40,87,16,32,1137.3571,20,13,4,1,8,285,0.16491,23,46,0.34615,2023-2024
Connor Mackey,NYR,D,1,0,0,0,1,5,987.0,0,0,0,0,0,1,0.0,0,0,,2023-2024
Erik Gustafsson,NYR,D,92,6,28,34,0,43,1051.4673,0,10,0,0,1,106,0.0566,6,24,,2023-2024
Filip Chytil,NYR,C,16,0,6,6,-3,6,887.875,0,1,0,0,0,30,0.0,0,5,0.41891,2023-2024
Jack Roslovic,NYR,C,16,2,6,8,0,6,831.3125,2,0,0,0,0,21,0.09523,0,6,0.35294,2023-2024
Jack Roslovic,NYR,C,59,9,22,31,-10,16,933.2711,0,4,1,1,3,117,0.07692,8,26,0.42857,2023-2024
Jacob Trouba,NYR,D,85,4,25,29,-4,95,1271.7647,0,2,1,0,0,147,0.02721,3,24,,2023-2024
Jake Leschyshyn,NYR,C,1,0,0,0,-1,0,388.0,0,0,0,0,0,0,,0,0,,2023-2024
Jimmy Vesey,NYR,L,92,14,15,29,-3,22,733.326,0,0,0,0,4,125,0.112,14,29,0.4,2023-2024
Jonny Brodzinski,NYR,C,60,6,13,19,-4,8,660.05,1,1,0,0,2,91,0.06593,5,17,0.50149,2023-2024
K'Andre Miller,NYR,D,96,9,25,34,7,57,1288.9479,0,1,1,1,4,109,0.08256,8,31,,2023-2024
Kaapo Kakko,NYR,R,76,14,7,21,2,24,782.9078,1,0,0,0,2,110,0.12727,13,20,0.56666,2023-2024
Matt Rempe,NYR,C,28,2,1,3,3,81,349.2142,0,0,0,0,1,17,0.11764,2,3,0.54545,2023-2024
Mika Zibanejad,NYR,C,97,29,59,88,16,32,1200.0206,14,24,2,2,3,261,0.11111,13,41,0.49855,2023-2024
Nick Bonino,NYR,C,45,1,4,5,-12,8,735.2444,0,0,0,0,0,31,0.03225,1,5,0.50985,2023-2024
Riley Nash,NYR,C,1,0,0,0,0,0,665.0,0,0,0,0,0,1,0.0,0,0,0.5,2023-2024
Ryan Lindgren,NYR,D,92,3,17,20,22,42,1168.9456,0,0,0,0,1,82,0.03658,3,19,,2023-2024
Tyler Pitlick,NYR,C,34,1,3,4,-6,4,611.8823,0,0,0,0,0,32,0.03125,1,4,0.17647,2023-2024
Vincent Trocheck,NYR,C,98,33,64,97,19,65,1303.7755,16,17,1,2,6,258,0.1279,16,61,0.5856,2023-2024
Will Cuylle,NYR,L,97,14,9,23,0,64,669.1237,1,1,0,0,2,137,0.10218,13,21,0.27272,2023-2024
Zachary Jones,NYR,D,31,2,7,9,1,8,877.7096,0,0,0,0,1,42,0.04761,2,9,,2023-2024
