Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex Barré-Boulet,TBL,C,36,6,3,9,-9,10,671.3333,2,0,0,0,0,46,0.13043,4,7,0.5,2023-2024
Anthony Cirelli,TBL,C,84,20,27,47,-4,38,1111.119,3,4,2,1,3,134,0.14925,15,38,0.48736,2023-2024
Anthony Duclair,TBL,L,5,0,2,2,-3,0,806.4,0,0,0,0,0,5,0.0,0,2,0.0,2023-2024
Anthony Duclair,TBL,L,73,24,18,42,-8,34,946.4246,5,7,0,0,1,129,0.18604,19,30,0.36956,2023-2024
Austin Watson,TBL,L,33,2,2,4,2,93,435.8787,0,0,0,0,0,17,0.11764,2,4,0.0,2023-2024
Brandon Hagel,TBL,L,87,29,51,80,-4,81,1163.4367,2,6,1,1,4,192,0.15104,26,69,0.40625,2023-2024
Brayden Point,TBL,C,86,48,47,95,-17,16,1204.3604,15,19,0,0,12,239,0.20083,33,61,0.45494,2023-2024
Calvin de Haan,TBL,D,60,3,7,10,-9,22,991.7333,0,0,0,0,0,56,0.05357,3,10,,2023-2024
Cole Koepke,TBL,L,9,0,2,2,0,0,402.1111,0,0,0,0,0,9,0.0,0,2,,2023-2024
Conor Sheary,TBL,L,57,4,11,15,-3,12,666.1403,0,0,0,0,0,50,0.08,4,15,0.36363,2023-2024
Darren Raddysh,TBL,D,85,6,27,33,-3,21,1142.1058,1,6,0,1,2,105,0.05714,5,26,,2023-2024
Declan Carlile,TBL,D,1,0,0,0,1,0,687.0,0,0,0,0,0,0,,0,0,,2023-2024
Emil Lilleberg,TBL,D,42,0,5,5,-18,18,980.9047,0,0,0,0,0,36,0.0,0,5,,2023-2024
Erik Cernak,TBL,D,74,2,12,14,5,65,1157.0675,0,0,0,0,0,55,0.03636,2,14,,2023-2024
Gage Goncalves,TBL,C,2,0,0,0,0,6,597.5,0,0,0,0,0,0,,0,0,0.0,2023-2024
Haydn Fleury,TBL,D,24,1,4,5,5,20,967.4166,0,0,0,0,0,25,0.04,1,5,,2023-2024
Jack Thompson,TBL,D,3,0,0,0,-2,0,940.3333,0,0,0,0,0,4,0.0,0,0,,2023-2024
Luke Glendening,TBL,C,86,10,1,11,-2,39,688.0813,0,0,1,0,1,61,0.16393,9,10,0.5604,2023-2024
Mathew Dumba,TBL,D,5,0,0,0,-2,0,938.2,0,0,0,0,0,7,0.0,0,0,,2023-2024
Mathew Dumba,TBL,D,76,4,8,12,-18,88,1183.9605,0,0,0,0,0,86,0.04651,4,12,0.0,2023-2024
Max Crozier,TBL,D,16,0,2,2,-3,9,790.8125,0,0,0,0,0,17,0.0,0,2,,2023-2024
Michael Eyssimont,TBL,C,86,11,14,25,5,106,714.5116,2,2,0,0,2,160,0.06875,9,21,0.4,2023-2024
Mikhail Sergachev,TBL,D,36,2,18,20,-19,16,1337.2222,0,7,0,0,0,55,0.03636,2,13,,2023-2024
Mitchell Chaffee,TBL,R,35,4,3,7,1,6,682.8285,0,0,0,0,0,31,0.12903,4,7,0.0,2023-2024
Nick Paul,TBL,L,87,26,22,48,-20,33,1035.4482,10,5,0,0,2,167,0.15568,16,33,0.5415,2023-2024
Nikita Kucherov,TBL,R,86,44,107,151,7,24,1299.2906,13,43,0,1,6,315,0.13968,31,95,0.5,2023-2024
Philippe Myers,TBL,D,5,0,0,0,-2,2,701.6,0,0,0,0,0,6,0.0,0,0,,2023-2024
Steven Stamkos,TBL,C,84,45,42,87,-26,36,1100.3333,22,20,0,0,6,277,0.16245,23,45,0.5571,2023-2024
Tanner Jeannot,TBL,L,59,7,8,15,-12,77,707.7627,1,1,0,0,0,62,0.1129,6,13,0.35937,2023-2024
Tyler Motte,TBL,C,74,7,3,10,-9,30,734.054,0,0,2,0,2,85,0.08235,5,8,0.5,2023-2024
Victor Hedman,TBL,D,83,14,69,83,17,76,1491.6746,4,29,0,0,2,183,0.0765,10,49,,2023-2024
Waltteri Merela,TBL,C,19,1,0,1,2,4,588.9473,0,0,0,0,0,17,0.05882,1,1,0.25,2023-2024
Zach Bogosian,TBL,D,65,3,11,14,11,63,1072.8307,0,0,0,0,1,83,0.03614,3,13,,2023-2024
