Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alexander Barabanov,SJ,LW,63,5,8,13,-25.0,12,14:39,0,0,69,7.2,,,,,,0,0,0.0
Anthony Duclair LW *,SJ,,48,15,19,34,-26.0,22,20:54,5,4,113,13.3,,,,,,2,0,0.0
Calen Addison D *,SJ,,62,5,7,12,-16.0,6,11:06,0,0,58,8.6,,,,,,0,0,0.0
Collin Graf,SJ,RW,4,1,1,2,-2.0,0,14:41,0,0,4,25.0,,,,,,0,0,0.0
Danil Gushchin,SJ,LW,36,1,3,4,-13.0,40,7:48,0,0,31,3.2,,,,,,0,0,0.0
Fabian Zetterlund,SJ,LW,80,16,29,45,-45.0,30,18:39,8,8,128,12.5,,,,,,4,1,25.0
Filip Zadina,SJ,RW,56,16,11,27,-12.0,28,16:10,5,5,98,16.3,,,,,,2,1,50.0
Givani Smith,SJ,RW,73,2,6,8,-42.0,71,19:08,0,1,79,2.5,,,,,,0,0,0.0
Henry Thrun,SJ,D,27,6,5,11,-18.0,18,15:01,4,3,48,12.5,,,,,,0,0,0.0
Jack Studnicka C *,SJ,,2,0,0,0,-2.0,0,17:41,0,0,3,0.0,,,,,,0,0,0.0
Jack Thompson D *,SJ,,6,0,0,0,-3.0,2,13:15,0,0,3,0.0,,,,,,0,0,0.0
Jacob MacDonald,SJ,D,46,2,7,9,-27.0,16,11:37,0,3,60,3.3,,,,,,2,1,50.0
Jacob Peterson,SJ,C,6,0,1,1,0.0,4,18:45,0,0,7,0.0,,,,,,1,1,100.0
Jan Rutta,SJ,D,78,3,18,21,-38.0,36,22:52,0,0,124,2.4,,,,,,0,0,0.0
Justin Bailey,SJ,RW,77,11,7,18,-30.0,83,15:44,2,3,98,11.2,,,,,,2,0,0.0
Kevin Labanc,SJ,RW,30,1,9,10,-4.0,6,18:32,0,1,31,3.2,,,,,,0,0,0.0
Klim Kostin C *,SJ,,51,3,8,11,-22.0,16,19:59,2,2,48,6.3,,,,,,1,0,0.0
Kyle Burroughs,SJ,D,43,1,7,8,-22.0,44,16:26,0,0,48,2.1,,,,,,0,0,0.0
Logan Couture,SJ,C,3,0,1,1,0.0,4,21:09,0,1,5,0.0,,,,,,0,0,0.0
Luke Kunin,SJ,C,69,5,14,19,-21.0,38,19:43,0,0,69,7.2,,,,,,0,0,0.0
Marc-Edouard Vlasic,SJ,D,46,4,9,13,-24.0,12,15:52,0,2,67,6.0,,,,,,2,0,0.0
Mario Ferraro,SJ,D,66,10,13,23,-21.0,20,13:43,3,3,71,14.1,,,,,,4,0,0.0
Matt Benning,SJ,D,7,0,2,2,-4.0,0,16:35,0,1,7,0.0,,,,,,0,0,0.0
Mike Hoffman,SJ,C,72,13,10,23,-44.0,18,13:20,3,1,137,9.5,,,,,,2,0,0.0
Nico Sturm,SJ,C,59,5,9,14,-15.0,6,11:16,0,1,70,7.1,,,,,,0,0,0.0
Nikita Okhotiuk D *,SJ,,34,7,2,9,-14.0,23,12:01,3,1,49,14.3,,,,,,0,0,0.0
Nikolai Knyzhov,SJ,D,14,0,2,2,-5.0,14,18:28,0,0,13,0.0,,,,,,0,0,0.0
Oskar Lindblom,SJ,LW,17,0,0,0,-14.0,6,11:49,0,0,16,0.0,,,,,,0,0,0.0
Ryan Carpenter,SJ,C,57,6,6,12,-27.0,26,16:16,0,0,72,8.3,,,,,,0,0,0.0
Scott Sabourin,SJ,RW,1,0,0,0,-1.0,0,11:56,0,0,0,0.0,,,,,,0,0,0.0
Shakir Mukhamadullin,SJ,D,10,0,1,1,-6.0,6,17:38,0,0,6,0.0,,,,,,0,0,0.0
Thomas Bordeleau,SJ,C,60,1,11,12,-35.0,66,17:21,0,6,75,1.3,,,,,,0,0,0.0
Tomas Hertl C *,SJ,,82,24,20,44,-34.0,33,18:51,6,10,204,11.8,,,,,,4,1,25.0
Total,SJ,,3,0,0,0,0.0,9,9:16,0,0,3,0.0,,,,,,0,0,0.0
Ty Emberson,SJ,D,19,5,5,10,-10.0,15,14:43,0,1,21,23.8,,,,,,0,0,0.0
William Eklund,SJ,LW,69,12,48,60,-23.0,32,20:57,1,22,134,9.0,,,,,,3,0,0.0
