Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alex DeBrincat,DET,R,82,27,40,67,1,34,1073.5243,11,8,0,0,1,237,0.11392,16,48,0.42105,2023-2024
Andrew Copp,DET,C,79,13,20,33,-2,26,976.4556,1,2,1,0,3,109,0.11926,11,27,0.53546,2023-2024
Austin Czarnik,DET,C,34,0,1,1,-3,12,506.3235,0,0,0,0,0,24,0.0,0,1,0.49019,2023-2024
Ben Chiarot,DET,D,77,5,15,20,-4,56,1186.6623,0,0,0,1,1,107,0.04672,5,20,,2023-2024
Christian Fischer,DET,R,79,5,14,19,0,36,684.405,0,0,1,0,0,86,0.05813,4,18,0.40366,2023-2024
Daniel Sprong,DET,R,76,18,25,43,-5,22,720.0263,3,9,0,0,1,160,0.1125,15,31,0.66666,2023-2024
David Perron,DET,L,76,17,30,47,-12,55,937.7368,7,10,0,0,4,151,0.11258,10,30,0.47058,2023-2024
Dylan Larkin,DET,C,68,33,36,69,5,39,1210.3529,14,12,2,2,5,221,0.14932,17,41,0.55375,2023-2024
J.T. Compher,DET,L,77,19,29,48,-5,34,1163.2987,5,5,2,0,0,108,0.17592,12,36,0.44754,2023-2024
Jake Walman,DET,D,63,12,9,21,-2,44,1186.1587,1,3,0,2,3,108,0.11111,11,16,,2023-2024
Jeff Petry,DET,D,73,3,21,24,-7,39,1127.7123,0,0,0,0,0,84,0.03571,3,23,,2023-2024
Jonatan Berggren,DET,R,12,2,4,6,-1,2,651.6666,0,0,0,0,0,14,0.14285,2,6,,2023-2024
Joseph Veleno,DET,C,80,12,16,28,-16,25,837.3875,3,2,0,0,1,86,0.13953,9,22,0.49035,2023-2024
Justin Holl,DET,D,38,0,5,5,8,22,904.921,0,0,0,0,0,14,0.0,0,5,,2023-2024
Klim Kostin,DET,C,52,8,6,14,-12,53,654.5576,0,1,0,0,0,43,0.18604,8,13,0.4,2023-2024
Lucas Raymond,DET,L,82,31,41,72,-12,30,1065.1951,6,10,0,3,4,163,0.19018,25,56,0.4,2023-2024
Michael Rasmussen,DET,C,75,13,20,33,8,47,911.4533,0,0,1,0,3,101,0.12871,12,29,0.48333,2023-2024
Moritz Seider,DET,D,82,9,33,42,-7,51,1341.5731,3,14,0,0,0,135,0.06666,6,24,,2023-2024
Olli Maatta,DET,D,72,4,14,18,14,14,963.2361,0,0,0,0,0,48,0.08333,4,18,,2023-2024
Patrick Kane,DET,R,50,20,27,47,-5,16,1102.58,2,13,0,3,7,147,0.13605,18,32,,2023-2024
Robby Fabbri,DET,C,68,18,14,32,-13,32,772.1029,5,7,0,0,3,97,0.18556,13,20,0.58333,2023-2024
Shayne Gostisbehere,DET,D,81,10,46,56,-16,16,1145.2469,2,27,0,0,2,139,0.07194,8,27,,2023-2024
Simon Edvinsson,DET,D,16,1,1,2,0,4,1095.3125,0,0,0,0,0,13,0.07692,1,2,,2023-2024
Zach Aston-Reese,DET,L,3,0,0,0,0,2,309.3333,0,0,0,0,0,1,0.0,0,0,,2023-2024
