Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Akito Hirose,VAN,D,3,0,0,0,1,0,726.3333,0,0,0,0,0,0,,0,0,,2023-2024
Andrei Kuzmenko,VAN,L,72,22,24,46,-9,12,893.0555,8,11,0,1,4,121,0.18181,14,27,1.0,2023-2024
Anthony Beauvillier,VAN,R,60,5,12,17,-8,8,814.85,2,2,0,0,0,105,0.04761,3,13,0.51282,2023-2024
Arshdeep Bains,VAN,L,8,0,0,0,-5,6,708.375,0,0,0,0,0,4,0.0,0,0,0.0,2023-2024
Brock Boeser,VAN,R,93,47,38,85,25,22,1129.3118,17,10,0,1,5,231,0.20346,30,58,0.51851,2023-2024
Carson Soucy,VAN,D,52,3,8,11,11,18,1042.0192,1,1,0,0,0,32,0.09375,2,9,,2023-2024
Cole McWard,VAN,D,1,0,0,0,0,0,545.0,0,0,0,0,0,1,0.0,0,0,,2023-2024
Conor Garland,VAN,R,95,23,29,52,19,37,876.8105,1,4,0,0,4,224,0.10267,22,47,0.2,2023-2024
Dakota Joshua,VAN,C,76,22,18,40,20,70,877.8815,1,0,0,0,6,93,0.23655,21,39,0.475,2023-2024
Elias Lindholm,VAN,C,13,5,5,10,4,4,1152.5384,2,0,0,1,2,25,0.2,3,8,0.51171,2023-2024
Elias Lindholm,VAN,C,75,15,29,44,-14,25,1181.6133,6,6,1,0,4,173,0.0867,8,29,0.56362,2023-2024
Elias Pettersson,VAN,C,95,35,60,95,20,14,1174.7684,14,19,0,2,10,229,0.15283,21,60,0.50721,2023-2024
Filip Hronek,VAN,D,94,6,44,50,30,44,1386.5531,2,9,0,0,0,161,0.03726,4,39,,2023-2024
Ian Cole,VAN,D,91,2,11,13,7,67,1105.3186,0,0,0,0,0,65,0.03076,2,13,,2023-2024
Ilya Mikheyev,VAN,R,89,11,20,31,-3,4,839.8202,0,0,0,0,1,158,0.06962,11,31,0.30303,2023-2024
J.T. Miller,VAN,C,94,40,75,115,37,66,1185.6063,11,33,2,2,10,223,0.17937,27,69,0.56668,2023-2024
Jack Studnicka,VAN,C,22,1,0,1,-12,6,687.0909,0,0,0,0,0,20,0.05,1,1,0.39869,2023-2024
Linus Karlsson,VAN,C,6,0,0,0,-1,2,604.0,0,0,0,0,0,4,0.0,0,0,0.22222,2023-2024
Mark Friedman,VAN,D,23,0,1,1,4,21,733.9565,0,0,0,0,0,16,0.0,0,1,,2023-2024
Nikita Zadorov,VAN,D,13,4,4,8,3,26,1209.2307,0,0,0,0,0,21,0.19047,4,8,,2023-2024
Nikita Zadorov,VAN,D,75,6,14,20,0,125,1046.4533,0,0,0,0,1,90,0.06666,6,19,,2023-2024
Nils Aman,VAN,C,48,3,4,7,-3,8,614.5416,0,0,0,0,0,29,0.10344,3,7,0.45614,2023-2024
Nils Hoglander,VAN,L,91,25,13,38,21,53,711.0989,0,0,0,0,5,128,0.19531,25,38,,2023-2024
Noah Juulsen,VAN,D,56,1,6,7,-2,26,889.4107,0,0,0,0,0,31,0.03225,1,7,,2023-2024
Phillip Di Giuseppe,VAN,L,62,6,6,12,0,38,707.4354,0,0,0,0,1,60,0.1,6,12,0.29411,2023-2024
Pius Suter,VAN,C,80,16,16,32,19,22,918.7125,2,3,0,0,4,128,0.125,14,27,0.48979,2023-2024
Quinn Hughes,VAN,D,95,17,85,102,39,44,1478.9473,5,38,0,1,2,220,0.07727,12,59,,2023-2024
Sam Lafferty,VAN,C,90,13,11,24,2,34,688.7111,0,0,1,0,3,85,0.15294,12,23,0.42346,2023-2024
Teddy Blueger,VAN,C,81,6,24,30,1,37,879.9506,0,0,2,0,0,101,0.0594,4,26,0.53223,2023-2024
Tyler Myers,VAN,D,89,5,25,30,17,83,1141.337,0,0,2,0,0,100,0.05,3,28,,2023-2024
Vasily Podkolzin,VAN,R,21,0,2,2,-3,18,635.5238,0,0,0,0,0,22,0.0,0,2,0.375,2023-2024
