Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Larsson,SEA,D,81,4,14,18,6,55,1376.7037,0,0,0,0,1,130,0.03076,4,17,,2023-2024
Alexander Wennberg,SEA,C,79,10,20,30,0,14,1079.3291,3,3,1,0,4,90,0.11111,6,23,0.46464,2023-2024
Andre Burakovsky,SEA,L,49,7,9,16,-15,14,873.8979,5,4,0,0,1,92,0.07608,2,7,0.5,2023-2024
Andrew Poturalski,SEA,C,2,0,0,0,-1,0,412.5,0,0,0,0,0,0,,0,0,1.0,2023-2024
Brandon Tanev,SEA,L,66,7,9,16,2,51,875.2272,0,0,0,0,0,73,0.09589,7,14,0.3,2023-2024
Brian Dumoulin,SEA,D,80,6,10,16,3,20,1020.9375,0,0,0,0,1,69,0.08695,6,16,,2023-2024
Cale Fleury,SEA,D,1,0,0,0,1,0,810.0,0,0,0,0,0,1,0.0,0,0,,2023-2024
Devin Shore,SEA,C,21,1,3,4,3,4,480.4285,0,0,0,0,0,15,0.06666,1,4,0.5,2023-2024
Eeli Tolvanen,SEA,R,81,16,25,41,-15,24,938.5308,1,9,0,0,3,153,0.10457,15,31,0.34285,2023-2024
Gustav Olofsson,SEA,D,1,0,0,0,0,0,897.0,0,0,0,0,0,0,,0,0,,2023-2024
Jaden Schwartz,SEA,L,62,13,17,30,-15,24,981.7419,7,3,0,0,0,117,0.11111,6,20,0.57142,2023-2024
Jamie Oleksiak,SEA,D,82,2,13,15,-2,37,1178.9146,0,0,0,0,0,108,0.01851,2,13,,2023-2024
Jared McCann,SEA,L,80,29,33,62,-10,31,1005.6625,9,14,2,1,3,216,0.13425,18,37,0.47882,2023-2024
John Hayden,SEA,C,2,0,0,0,-1,0,403.5,0,0,0,0,0,1,0.0,0,0,0.5,2023-2024
Jordan Eberle,SEA,R,78,17,27,44,1,17,1046.6923,6,6,0,1,3,168,0.10119,11,32,0.42465,2023-2024
Justin Schultz,SEA,D,70,7,19,26,-23,22,988.3857,0,10,0,1,2,100,0.07,7,16,,2023-2024
Kailer Yamamoto,SEA,R,59,8,8,16,-9,18,719.4915,2,4,0,0,2,61,0.13114,6,10,0.35514,2023-2024
Kole Lind,SEA,R,1,0,0,0,0,0,359.0,0,0,0,0,0,0,,0,0,0.0,2023-2024
Logan Morrison,SEA,C,4,0,0,0,-1,0,788.0,0,0,0,0,0,6,0.0,0,0,0.45161,2023-2024
Marián Studenic,SEA,R,2,0,0,0,-1,2,486.5,0,0,0,0,0,1,0.0,0,0,,2023-2024
Matty Beniers,SEA,C,77,15,22,37,-11,20,1077.7922,6,7,0,0,1,133,0.11278,9,24,0.47434,2023-2024
Max McCormick,SEA,L,1,0,0,0,0,0,338.0,0,0,0,0,0,0,,0,0,,2023-2024
Oliver Bjorkstrand,SEA,R,82,20,39,59,-20,12,970.9756,8,17,0,0,3,186,0.10752,12,34,0.32142,2023-2024
Pierre-Edouard Bellemare,SEA,L,40,4,3,7,4,6,590.3,0,0,1,0,0,36,0.11111,3,6,0.53538,2023-2024
Ryan Winterton,SEA,C,9,0,0,0,-1,0,560.3333,0,0,0,0,0,10,0.0,0,0,0.0,2023-2024
Ryker Evans,SEA,D,36,1,8,9,-5,20,1150.7222,0,5,0,0,0,44,0.02272,1,4,,2023-2024
Shane Wright,SEA,C,8,4,1,5,1,0,812.125,0,1,0,0,3,12,0.33333,4,4,0.50617,2023-2024
Tye Kartye,SEA,L,77,11,9,20,-1,37,710.1558,0,0,0,0,1,109,0.10091,11,20,0.47126,2023-2024
Vince Dunn,SEA,D,59,11,35,46,8,78,1385.2203,4,12,0,0,0,120,0.09166,7,29,,2023-2024
Will Borgen,SEA,D,82,3,22,25,-5,65,1055.2682,0,0,0,0,0,97,0.03092,3,25,,2023-2024
Yanni Gourde,SEA,C,80,11,22,33,-11,62,1046.8625,0,2,2,0,1,156,0.07051,9,28,0.47834,2023-2024
