Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alex Sanabia,22.0,FLA,NL,-0.1,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-225.0,0.0,0.0,0.0,1.0,0.0,0.0,/1,
Alfredo Amézaga#,33.0,FLA,NL,-0.6,20.0,49.0,44.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,7.0,0.136,0.208,0.136,0.345,-3.0,0.172,-21.0,6.0,1.0,0.0,1.0,0.0,0.0,4/H7,
Aníbal Sánchez,27.0,FLA,NL,0.0,31.0,70.0,57.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,23.0,0.123,0.18,0.123,0.303,-15.0,0.162,-44.0,7.0,0.0,0.0,9.0,0.0,0.0,1,
Brad Hand*,21.0,FLA,NL,-0.1,10.0,20.0,17.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.118,0.118,0.118,0.235,-35.0,0.107,-95.0,2.0,0.0,0.0,3.0,0.0,0.0,1,
Brett Hayes,27.0,FLA,NL,0.4,64.0,144.0,130.0,19.0,30.0,9.0,0.0,5.0,16.0,0.0,0.0,11.0,39.0,0.231,0.291,0.415,0.706,91.0,0.325,96.0,54.0,2.0,0.0,3.0,0.0,2.0,2H/379,
Brian Sanches,32.0,FLA,NL,0.0,37.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.2,0.2,0.4,10.0,0.182,-11.0,1.0,1.0,0.0,0.0,0.0,0.0,1,
Bryan Petersen*,25.0,FLA,NL,0.6,74.0,241.0,204.0,18.0,54.0,13.0,3.0,2.0,10.0,7.0,1.0,26.0,49.0,0.265,0.357,0.387,0.744,105.0,0.343,105.0,79.0,4.0,5.0,3.0,3.0,2.0,87H9/1,
Burke Badenhop,28.0,FLA,NL,0.2,45.0,8.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.286,0.375,0.429,0.804,120.0,0.36,121.0,3.0,0.0,0.0,0.0,0.0,0.0,1,
Chris Coghlan*,26.0,FLA,NL,-1.3,65.0,298.0,269.0,33.0,62.0,20.0,1.0,5.0,22.0,7.0,6.0,22.0,49.0,0.23,0.296,0.368,0.664,81.0,0.29,72.0,99.0,3.0,4.0,1.0,2.0,3.0,8,
Chris Hatcher#,26.0,FLA,NL,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1/H,
Chris Volstad,24.0,FLA,NL,0.1,27.0,52.0,46.0,3.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,0.196,0.213,0.239,0.452,24.0,0.202,-5.0,11.0,1.0,0.0,5.0,0.0,0.0,1,
Clay Hensley,31.0,FLA,NL,-0.2,37.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.067,0.0,0.067,-80.0,0.046,-140.0,0.0,0.0,0.0,2.0,0.0,0.0,1,
Dewayne Wise*,33.0,FLA,NL,-0.3,49.0,72.0,67.0,6.0,16.0,2.0,0.0,0.0,5.0,4.0,2.0,3.0,21.0,0.239,0.278,0.269,0.546,51.0,0.265,51.0,18.0,0.0,1.0,0.0,1.0,0.0,8H7,
Donnie Murphy,28.0,FLA,NL,-0.3,36.0,100.0,92.0,10.0,17.0,4.0,1.0,2.0,9.0,0.0,0.0,4.0,21.0,0.185,0.24,0.315,0.555,51.0,0.241,33.0,29.0,0.0,3.0,0.0,1.0,1.0,65/H4,
Edward Mujica,27.0,FLA,NL,0.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Elih Villanueva,24.0,FLA,NL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-136.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Emilio Bonifácio#,26.0,FLA,NL,2.7,152.0,641.0,565.0,78.0,167.0,26.0,7.0,5.0,36.0,40.0,11.0,59.0,129.0,0.296,0.36,0.393,0.753,107.0,0.348,107.0,222.0,4.0,1.0,11.0,5.0,1.0,65789H/4,
