Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam Russell,28.0,TBR,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Andy Sonnanstine*,28.0,TBR,AL,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-126.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
B.J. Upton,26.0,TBR,AL,3.2,153.0,640.0,560.0,82.0,136.0,27.0,4.0,23.0,81.0,36.0,12.0,71.0,161.0,0.243,0.331,0.429,0.759,114.0,0.344,116.0,240.0,16.0,4.0,2.0,3.0,4.0,*8/H,
Ben Zobrist#,30.0,TBR,AL,7.6,156.0,674.0,588.0,99.0,158.0,46.0,6.0,20.0,91.0,19.0,6.0,77.0,128.0,0.269,0.353,0.469,0.822,131.0,0.366,133.0,276.0,9.0,2.0,2.0,5.0,1.0,*49/DH,MVP-16
Brandon Gomes,26.0,TBR,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brandon Guyer,25.0,TBR,AL,0.0,15.0,43.0,41.0,7.0,8.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,9.0,0.195,0.214,0.366,0.58,61.0,0.271,65.0,15.0,1.0,0.0,1.0,0.0,0.0,9/7DH,
Casey Kotchman*,28.0,TBR,AL,3.6,146.0,563.0,500.0,44.0,153.0,24.0,2.0,10.0,48.0,2.0,2.0,48.0,66.0,0.306,0.378,0.422,0.8,127.0,0.364,134.0,211.0,13.0,12.0,0.0,3.0,5.0,*3/H,
César Ramos*,27.0,TBR,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dan Johnson*,31.0,TBR,AL,-0.9,31.0,91.0,84.0,7.0,10.0,1.0,0.0,2.0,4.0,0.0,0.0,6.0,18.0,0.119,0.187,0.202,0.389,11.0,0.182,2.0,17.0,3.0,1.0,0.0,0.0,0.0,3/H5D,
David Price*,25.0,TBR,AL,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.2,0.0,0.2,-36.0,0.14,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Desmond Jennings,24.0,TBR,AL,2.4,63.0,287.0,247.0,44.0,64.0,9.0,4.0,10.0,25.0,20.0,6.0,31.0,59.0,0.259,0.356,0.449,0.805,127.0,0.365,130.0,111.0,1.0,6.0,3.0,0.0,1.0,7/8H9D,ROY-7
Elliot Johnson#,27.0,TBR,AL,0.7,70.0,181.0,160.0,20.0,31.0,7.0,2.0,4.0,17.0,6.0,7.0,14.0,53.0,0.194,0.257,0.338,0.595,67.0,0.27,73.0,54.0,3.0,0.0,6.0,1.0,0.0,6H/4378D,
Evan Longoria,25.0,TBR,AL,7.2,133.0,574.0,483.0,78.0,118.0,26.0,1.0,31.0,99.0,3.0,2.0,80.0,93.0,0.244,0.355,0.495,0.85,138.0,0.376,143.0,239.0,11.0,6.0,0.0,5.0,6.0,*5/DH,MVP-10
Felipe López#,31.0,TBR,AL,-0.4,32.0,102.0,97.0,8.0,21.0,4.0,0.0,2.0,8.0,1.0,1.0,4.0,28.0,0.216,0.248,0.32,0.567,60.0,0.252,53.0,31.0,2.0,0.0,1.0,0.0,1.0,5/3HD,
J.P. Howell*,28.0,TBR,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
