Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Adam Graves,SJ,LW,76,3,16,19,5.0,74,9:56,0,1,64,4.7,,,,,,0,0,0.0
Alyn McCauley C *,SJ,,67,2,9,11,-2.0,108,19:19,0,3,66,3.0,,,,,,0,0,0.0
Brad Stuart,SJ,D,75,4,11,15,1.0,64,9:20,0,0,68,5.9,,,,,,0,0,0.0
Bryan Marchment D *,SJ,,47,2,10,12,-4.0,22,14:09,0,1,36,5.6,,,,,,0,0,0.0
Chad Wiseman,SJ,LW,16,0,0,0,-5.0,2,6:04,0,0,2,0.0,,,,,,0,0,0.0
Dan McGillis D *,SJ,,66,9,7,16,-5.0,39,10:42,0,0,94,9.6,,,,,,0,0,0.0
Jeff Jillson,SJ,D,33,0,8,8,-10.0,30,22:39,0,2,43,0.0,,,,,,0,0,0.0
Jesse Fibiger,SJ,D,12,0,0,0,0.0,11,8:11,0,0,3,0.0,,,,,,0,0,0.0
Jim Fahey,SJ,D,41,9,12,21,-7.0,41,13:52,4,2,64,14.1,,,,,,0,0,0.0
John Jakopin,SJ,D,7,0,1,1,2.0,0,8:32,0,0,1,0.0,,,,,,0,0,0.0
Jonathan Cheechoo,SJ,RW,82,9,9,18,-14.0,32,13:02,1,0,118,7.6,,,,,,0,0,0.0
Kyle McLaren,SJ,D,25,1,7,8,2.0,30,24:56,0,2,27,3.7,,,,,,0,0,0.0
Lynn Loyns,SJ,LW,15,1,2,3,4.0,22,17:53,0,0,15,6.7,,,,,,0,0,0.0
Marco Sturm,SJ,LW,82,28,29,57,-10.0,33,18:31,8,14,172,16.3,,,,,,0,0,0.0
Marcus Ragnarsson D *,SJ,,16,3,7,10,-2.0,4,17:29,3,2,29,10.3,,,,,,0,0,0.0
Mark Smith,SJ,C,37,3,13,16,-6.0,30,21:53,2,5,71,4.2,,,,,,0,0,0.0
Matt Bradley,SJ,RW,26,0,6,6,-7.0,9,13:45,0,5,22,0.0,,,,,,0,0,0.0
Mike Rathje,SJ,D,75,11,23,34,-12.0,53,16:30,5,8,101,10.9,,,,,,0,0,0.0
Mike Ricci,SJ,C,61,22,20,42,-5.0,91,18:08,8,6,192,11.5,,,,,,0,0,0.0
Miroslav Zalesak,SJ,RW,46,2,3,5,-1.0,37,7:53,0,0,21,9.5,,,,,,0,0,0.0
Niklas Sundstrom RW *,SJ,,21,6,7,13,-7.0,8,14:15,3,1,34,17.6,,,,,,0,0,0.0
Niko Dimitrakos,SJ,RW,36,4,10,14,-6.0,46,20:53,2,6,63,6.3,,,,,,0,0,0.0
Owen Nolan RW *,SJ,,82,28,20,48,9.0,16,16:30,6,8,208,13.5,,,,,,0,0,0.0
Patrick Marleau,SJ,C,82,23,38,61,-13.0,66,19:09,15,19,176,13.1,,,,,,0,0,0.0
Rob Davison,SJ,D,10,1,2,3,-2.0,0,9:27,0,0,8,12.5,,,,,,0,0,0.0
Ryan Kraft,SJ,C,20,0,1,1,-2.0,9,8:31,0,0,10,0.0,,,,,,0,0,0.0
Scott Hannan,SJ,D,82,7,22,29,-19.0,48,24:06,3,12,147,4.8,,,,,,0,0,0.0
Scott Thornton,SJ,LW,81,3,19,22,0.0,61,24:15,1,4,103,2.9,,,,,,0,0,0.0
Shawn Heins D *,SJ,,7,1,1,2,2.0,0,15:58,0,0,13,7.7,,,,,,0,0,0.0
Todd Harvey,SJ,LW,43,1,19,20,-3.0,33,18:19,0,13,66,1.5,,,,,,0,0,0.0
Total,SJ,,4,0,0,0,-2.0,4,9:18,0,0,1,0.0,,,,,,0,0,0.0
Vincent Damphousse,SJ,LW,82,28,36,64,-6.0,30,19:13,7,16,253,11.1,,,,,,0,0,0.0
Wayne Primeau LW *,SJ,,19,3,0,3,-4.0,19,7:50,0,0,12,25.0,,,,,,0,0,0.0
