Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Al MacInnis,STL,D,83,16,53,69,22,61,1572.1807,9,28,1,0,2,302,0.05298,6,30,1.0,2002-2003
Alexander Khavanov,STL,D,88,10,28,38,-1,50,1303.1818,3,16,1,1,2,103,0.09708,6,15,0.5,2002-2003
Barret Jackman,STL,D,89,3,16,19,21,204,1212.0224,0,0,0,0,0,69,0.04347,3,19,,2002-2003
Bryce Salvador,STL,D,78,2,8,10,8,97,1128.2435,1,0,0,0,0,80,0.025,1,9,,2002-2003
Chris Pronger,STL,D,12,2,6,8,1,24,1402.1666,0,2,0,0,0,26,0.07692,2,6,0.0,2002-2003
Christian Backman,STL,D,4,0,0,0,-3,0,742.25,0,0,0,0,0,4,0.0,0,0,,2002-2003
Christian Laflamme,STL,D,52,0,9,9,0,49,894.3461,0,0,0,0,0,48,0.0,0,9,,2002-2003
Cory Stillman,STL,L,85,26,45,71,12,58,1098.7058,8,12,0,0,5,183,0.14207,18,49,0.4162,2002-2003
Dallas Drake,STL,R,87,21,14,35,-7,89,879.7011,4,5,1,0,3,123,0.17073,16,24,0.38983,2002-2003
Daniel Corso,STL,C,1,0,0,0,-1,0,464.0,0,0,0,0,0,0,,0,0,0.5,2002-2003
Doug Weight,STL,C,77,20,60,80,-6,54,1233.8831,12,32,0,0,4,200,0.1,8,35,0.49912,2002-2003
Eric Boguniecki,STL,C,87,23,29,52,20,40,836.3333,4,7,1,1,5,126,0.18253,18,40,0.5,2002-2003
Eric Nickulas,STL,R,8,0,1,1,-2,6,571.0,0,0,0,0,0,3,0.0,0,1,,2002-2003
Jamal Mayers,STL,R,15,2,5,7,1,8,861.2,0,1,0,0,0,26,0.07692,2,6,0.51351,2002-2003
Jeff Finley,STL,D,70,1,3,4,-1,52,935.2,0,0,0,0,1,33,0.0303,1,4,,2002-2003
Justin Papineau,STL,C,16,3,3,6,0,4,731.625,0,0,0,1,2,23,0.13043,3,6,0.45614,2002-2003
Keith Tkachuk,STL,L,63,32,27,59,0,153,1156.238,14,10,0,1,5,204,0.15686,18,35,0.54187,2002-2003
Martin Rucinsky,STL,L,68,20,16,36,-4,42,1014.6176,4,1,4,0,3,151,0.13245,12,26,0.51851,2002-2003
Matt Walker,STL,D,16,0,1,1,0,38,668.5,0,0,0,0,0,13,0.0,0,1,1.0,2002-2003
Mike Eastwood,STL,C,70,3,13,16,-5,32,735.5,1,1,0,0,0,39,0.07692,2,12,0.50982,2002-2003
Mike Van Ryn,STL,D,20,0,3,3,3,8,903.8,0,1,0,0,0,21,0.0,0,2,,2002-2003
Pavol Demitra,STL,R,85,38,61,99,2,34,1180.1529,12,28,0,1,4,216,0.17592,26,59,0.45889,2002-2003
Peter Sejna,STL,L,1,1,0,1,0,0,922.0,1,0,0,0,0,3,0.33333,0,0,,2002-2003
Petr Cajanek,STL,C,53,9,29,38,15,22,944.7735,2,7,2,0,1,92,0.09782,5,26,0.48102,2002-2003
Reed Low,STL,R,79,2,4,6,3,234,379.0,0,0,0,0,1,48,0.04166,2,6,0.71428,2002-2003
Ryan Johnson,STL,C,6,0,2,2,3,6,493.6666,0,0,0,0,0,1,0.0,0,2,0.47368,2002-2003
Ryan Johnson,STL,C,75,2,5,7,-13,38,633.2133,0,0,0,0,0,67,0.02985,2,7,0.48791,2002-2003
Scott Mellanby,STL,R,86,26,32,58,1,186,997.2441,13,14,0,0,4,145,0.17931,13,31,0.45454,2002-2003
Sergei Varlamov,STL,L,3,0,0,0,1,0,685.6666,0,0,0,0,0,5,0.0,0,0,,2002-2003
Shjon Podein,STL,L,75,4,7,11,8,34,651.7333,1,1,0,0,0,56,0.07142,3,8,0.45922,2002-2003
Steve Dubinsky,STL,R,28,0,6,6,3,4,644.7142,0,0,0,0,0,23,0.0,0,5,0.56716,2002-2003
Steve Martins,STL,C,2,0,1,1,1,0,563.0,0,0,0,0,0,2,0.0,0,1,0.38461,2002-2003
Steve Martins,STL,C,42,5,6,11,-5,28,739.9523,0,0,1,0,0,38,0.13157,4,9,0.55,2002-2003
Tom Koivisto,STL,D,22,2,4,6,1,10,1004.0,0,3,0,1,1,26,0.07692,2,3,,2002-2003
Tyson Nash,STL,L,73,8,4,12,3,120,588.4794,1,0,0,0,2,83,0.09638,7,11,0.13333,2002-2003
Valeri Bure,STL,R,6,0,2,2,2,8,674.0,0,0,0,0,0,13,0.0,0,2,0.0,2002-2003
Valeri Bure,STL,R,51,5,23,28,-13,10,1081.5882,3,14,0,2,2,161,0.03105,2,11,0.31578,2002-2003
