Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Aaron Miller,LA,D,53,3,3,6,1.0,97,6:04,0,0,19,15.8,,,,,,0,0,0.0
Adam Deadmarsh,LA,RW,73,7,12,19,-9.0,122,15:46,1,0,85,8.2,,,,,,0,0,0.0
Alexander Frolov,LA,LW,62,16,19,35,-5.0,26,17:42,0,4,114,14.0,,,,,,0,0,0.0
Andreas Lilja D *,LA,,10,0,3,3,-4.0,4,15:23,0,1,12,0.0,,,,,,0,0,0.0
Brad Chartrand,LA,C,57,4,12,16,-1.0,28,13:39,0,1,75,5.3,,,,,,0,0,0.0
Brad Norton,LA,D,82,0,6,6,0.0,49,21:30,0,0,63,0.0,,,,,,0,0,0.0
Bryan Smolinski C *,LA,,66,12,26,38,5.0,30,15:40,2,8,106,11.3,,,,,,0,0,0.0
Chris McAlpine,LA,D,42,0,3,3,-4.0,24,19:56,0,0,36,0.0,,,,,,0,0,0.0
Chris Schmidt,LA,C,14,0,2,2,-3.0,19,12:05,0,0,29,0.0,,,,,,0,0,0.0
Craig Johnson,LA,LW,50,5,7,12,2.0,14,18:37,2,3,84,6.0,,,,,,0,0,0.0
Derek Armstrong,LA,C,65,14,29,43,0.0,57,22:20,10,19,162,8.6,,,,,,0,0,0.0
Derek Bekar,LA,LW,4,0,0,0,0.0,17,4:03,0,0,0,0.0,,,,,,0,0,0.0
Dmitry Yushkevich D *,LA,,17,0,3,3,5.0,14,19:06,0,0,13,0.0,,,,,,0,0,0.0
Eric Belanger,LA,C,82,13,25,38,-13.0,68,22:38,8,16,205,6.3,,,,,,0,0,0.0
Erik Rasmussen,LA,C,75,5,12,17,-15.0,56,12:49,1,0,96,5.2,,,,,,0,0,0.0
Ian Laperriere,LA,RW,57,8,16,24,2.0,28,19:20,1,6,85,9.4,,,,,,0,0,0.0
Jared Aulin,LA,C,12,1,3,4,0.0,33,13:50,0,2,19,5.3,,,,,,0,0,0.0
Jaroslav Bednar RW *,LA,,70,3,6,9,-13.0,22,14:04,0,0,87,3.4,,,,,,0,0,0.0
Jaroslav Modry,LA,D,58,18,20,38,-1.0,18,19:02,6,6,150,12.0,,,,,,0,0,0.0
Jason Allison,LA,C,79,14,17,31,12.0,34,14:23,1,2,141,9.9,,,,,,0,0,0.0
Jason Holland,LA,D,19,1,0,1,0.0,28,5:27,0,0,13,7.7,,,,,,0,0,0.0
Jerred Smithson,LA,C,21,0,2,2,-4.0,24,12:41,0,0,15,0.0,,,,,,0,0,0.0
Joe Corvo,LA,D,27,5,7,12,-5.0,12,15:17,1,1,44,11.4,,,,,,0,0,0.0
Jon Sim LW *,LA,,22,0,2,2,-5.0,21,8:49,0,0,9,0.0,,,,,,0,0,0.0
Ken Belanger,LA,LW,3,0,0,0,1.0,0,16:37,0,0,1,0.0,,,,,,0,0,0.0
Kip Brennan,LA,LW,5,0,0,0,-1.0,0,9:04,0,0,5,0.0,,,,,,0,0,0.0
Lubomir Visnovsky,LA,D,26,6,22,28,9.0,22,21:35,2,10,46,13.0,,,,,,0,0,0.0
Mathieu Schneider D *,LA,,76,37,48,85,22.0,47,22:26,10,17,277,13.4,,,,,,0,0,0.0
Mattias Norstrom,LA,D,28,5,3,8,-4.0,22,14:05,2,3,40,12.5,,,,,,0,0,0.0
Maxim Kuznetsov D *,LA,,2,0,0,0,-1.0,0,13:56,0,0,4,0.0,,,,,,0,0,0.0
Michael Cammalleri,LA,LW,15,0,9,9,3.0,4,12:51,0,1,29,0.0,,,,,,0,0,0.0
Mikko Eloranta,LA,LW,20,13,4,17,2.0,21,19:18,4,1,55,23.6,,,,,,0,0,0.0
Pavel Rosa,LA,RW,19,0,0,0,0.0,57,4:52,0,0,6,0.0,,,,,,0,0,0.0
Ryan Flinn,LA,LW,10,0,2,2,-1.0,5,10:01,0,0,10,0.0,,,,,,0,0,0.0
Scott Barney,LA,RW,2,0,1,1,1.0,0,13:30,0,0,0,0.0,,,,,,0,0,0.0
Sean Avery C *,LA,,15,2,3,5,-6.0,0,12:29,0,0,14,14.3,,,,,,0,0,0.0
Steve Heinze,LA,RW,62,8,6,14,-10.0,33,12:14,0,0,64,12.5,,,,,,0,0,0.0
Steve Kelly,LA,C,49,1,5,6,-7.0,24,21:29,0,0,34,2.9,,,,,,0,0,0.0
Tomas Zizka,LA,D,17,2,2,4,-3.0,0,9:55,1,2,21,9.5,,,,,,0,0,0.0
Total,LA,,6,0,0,0,-1.0,4,7:28,0,0,4,0.0,,,,,,0,0,0.0
