Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Andrei Zyuzin D *,NJ,,12,2,0,2,1.0,2,7:59,0,0,6,33.3,,,,,,0,0,0.0
Brian Gionta,NJ,RW,81,11,28,39,23.0,62,24:29,3,7,164,6.7,,,,,,0,0,0.0
Brian Rafalski,NJ,D,80,19,22,41,13.0,26,18:18,2,2,207,9.2,,,,,,0,0,0.0
Christian Berglund,NJ,RW,44,5,6,11,7.0,25,11:48,1,0,63,7.9,,,,,,0,0,0.0
Colin White,NJ,D,68,6,11,17,12.0,23,16:07,0,0,92,6.5,,,,,,0,0,0.0
Craig Darby,NJ,C,11,0,1,1,-2.0,6,18:18,0,0,20,0.0,,,,,,0,0,0.0
Grant Marshall RW *,NJ,,21,4,1,5,3.0,8,11:49,0,0,23,17.4,,,,,,0,0,0.0
Jamie Langenbrunner,NJ,RW,80,13,42,55,17.0,48,16:00,2,10,205,6.3,,,,,,0,0,0.0
Jay Pandolfo,NJ,LW,52,11,8,19,-2.0,16,16:10,3,1,86,12.8,,,,,,0,0,0.0
Jeff Friesen,NJ,LW,78,22,33,55,17.0,65,17:47,5,5,197,11.2,,,,,,0,0,0.0
Jim McKenzie,NJ,LW,50,5,8,13,2.0,22,16:47,2,2,76,6.6,,,,,,0,0,0.0
Jiri Bicek,NJ,LW,76,4,8,12,3.0,88,7:41,0,0,42,9.5,,,,,,0,0,0.0
Joe Nieuwendyk,NJ,C,81,23,28,51,23.0,26,15:32,3,5,179,12.8,,,,,,0,0,0.0
John Madden,NJ,C,80,17,28,45,10.0,56,16:45,3,4,201,8.5,,,,,,0,0,0.0
Ken Daneyko,NJ,D,38,4,5,9,3.0,20,10:10,0,0,50,8.0,,,,,,0,0,0.0
Mike Danton,NJ,C,10,1,3,4,-3.0,7,11:38,0,2,17,5.9,,,,,,0,0,0.0
Mike Rupp,NJ,C,69,2,7,9,6.0,33,15:36,0,0,38,5.3,,,,,,0,0,0.0
Oleg Tverdovsky,NJ,D,72,5,8,13,19.0,98,19:40,0,1,81,6.2,,,,,,0,0,0.0
Pascal Rheaume C *,NJ,,37,1,6,7,10.0,6,15:13,0,1,30,3.3,,,,,,0,0,0.0
Ray Giroux,NJ,D,1,0,1,1,-1.0,2,20:03,0,1,0,0.0,,,,,,0,0,0.0
Richard Smehlik D *,NJ,,17,2,0,2,0.0,35,8:58,0,0,18,11.1,,,,,,0,0,0.0
Scott Gomez,NJ,C,81,28,29,57,17.0,22,18:05,6,8,255,11.0,,,,,,0,0,0.0
Scott Niedermayer,NJ,D,79,3,37,40,18.0,14,23:08,2,14,178,1.7,,,,,,0,0,0.0
Scott Stevens,NJ,D,58,12,13,25,5.0,23,14:47,2,1,129,9.3,,,,,,0,0,0.0
Sergei Brylin,NJ,LW,77,7,13,20,7.0,115,11:53,0,2,85,8.2,,,,,,0,0,0.0
Stephen Guolla,NJ,LW,12,0,2,2,-1.0,0,17:20,0,0,11,0.0,,,,,,0,0,0.0
Tommy Albelin,NJ,D,26,5,3,8,0.0,21,11:39,2,1,34,14.7,,,,,,0,0,0.0
Total,NJ,,3,0,1,1,-1.0,0,10:35,0,0,1,0.0,,,,,,0,0,0.0
Turner Stevenson,NJ,RW,81,4,16,20,18.0,41,23:04,0,1,113,3.5,,,,,,0,0,0.0
