Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Andrei Zyuzin,NJD,D,67,4,13,17,-8,36,1296.8507,2,6,0,0,0,113,0.03539,2,6,0.25,2002-2003
Brian Gionta,NJD,R,82,13,21,34,10,29,883.0121,2,1,0,1,3,188,0.06914,11,31,0.51612,2002-2003
Brian Rafalski,NJD,D,102,5,46,51,25,22,1424.245,4,18,0,0,0,214,0.02336,1,28,0.0,2002-2003
Christian Berglund,NJD,L,38,4,5,9,3,20,610.9736,0,0,0,0,0,50,0.08,4,9,0.0909,2002-2003
Colin White,NJD,D,96,5,13,18,22,127,1215.8854,0,1,0,0,1,102,0.04901,5,17,,2002-2003
Craig Darby,NJD,C,3,0,1,1,-1,0,635.6666,0,0,0,0,0,1,0.0,0,1,0.47619,2002-2003
Grant Marshall,NJD,R,24,6,2,8,3,8,870.4583,2,0,0,1,1,47,0.12765,4,6,0.5,2002-2003
Grant Marshall,NJD,R,76,9,23,32,-11,78,818.2763,3,8,0,0,2,113,0.07964,6,21,0.48148,2002-2003
Jamie Langenbrunner,NJD,R,102,33,40,73,28,81,1064.5882,6,6,1,2,9,250,0.132,26,60,0.45054,2002-2003
Jay Pandolfo,NJD,L,92,12,17,29,21,25,974.6739,0,0,1,0,5,130,0.0923,11,27,0.3125,2002-2003
Jeff Friesen,NJD,L,105,33,32,65,33,32,939.3142,4,6,0,1,8,225,0.14666,29,55,0.45454,2002-2003
Jim McKenzie,NJD,L,89,4,8,12,1,102,464.4719,0,0,0,0,2,45,0.08888,4,12,0.6,2002-2003
Jiri Bicek,NJD,R,49,5,6,11,5,25,685.9591,1,0,0,0,1,65,0.07692,4,10,0.0,2002-2003
Joe Nieuwendyk,NJD,C,97,20,34,54,8,60,987.1752,4,6,0,1,4,225,0.08888,16,44,0.58193,2002-2003
John Madden,NJD,C,104,25,32,57,23,28,1116.8846,4,4,3,0,4,284,0.08802,18,44,0.49877,2002-2003
Ken Daneyko,NJD,D,82,2,7,9,8,35,918.7439,0,0,0,0,0,40,0.05,2,9,1.0,2002-2003
Michael Danton,NJD,C,17,2,0,2,0,35,538.5882,0,0,0,0,0,18,0.11111,2,2,0.39639,2002-2003
Mike Rupp,NJD,L,30,6,6,12,4,21,697.7,2,1,0,0,4,36,0.16666,4,9,0.43005,2002-2003
Oleg Tverdovsky,NJD,D,65,5,11,16,-2,22,984.323,2,4,0,0,1,81,0.06172,3,10,,2002-2003
Pascal Rheaume,NJD,C,24,1,2,3,-2,13,812.3333,0,0,0,0,0,30,0.03333,1,3,0.45794,2002-2003
Pascal Rheaume,NJD,C,77,8,10,18,-5,32,729.2337,0,1,3,0,2,93,0.08602,5,13,0.48235,2002-2003
Patrik Elias,NJD,C,105,33,37,70,22,48,1073.619,8,10,0,1,6,314,0.10509,25,49,0.44155,2002-2003
Raymond Giroux,NJD,D,11,0,1,1,-2,6,1098.0909,0,0,0,0,0,20,0.0,0,1,,2002-2003
Richard Smehlik,NJD,D,5,0,0,0,-2,2,778.2,0,0,0,0,0,2,0.0,0,0,,2002-2003
Richard Smehlik,NJD,D,55,2,11,13,-5,16,1134.2727,0,1,0,0,0,49,0.04081,2,12,,2002-2003
Scott Gomez,NJD,C,104,16,51,67,20,50,929.2403,2,14,0,0,4,261,0.0613,14,51,0.46614,2002-2003
Scott Niedermayer,NJD,D,105,13,44,57,34,78,1491.8095,4,13,0,2,3,204,0.06372,9,40,0.0,2002-2003
Scott Stevens,NJD,D,105,7,22,29,32,55,1407.6285,1,1,0,1,3,146,0.04794,6,25,,2002-2003
Sergei Brylin,NJD,L,71,12,11,23,-6,24,984.5352,3,1,1,0,2,111,0.1081,8,17,0.33333,2002-2003
Tommy Albelin,NJD,D,53,2,6,8,13,8,896.3584,0,1,1,0,0,36,0.05555,1,6,,2002-2003
Turner Stevenson,NJD,R,91,8,14,22,9,141,723.6813,0,2,0,0,0,105,0.07619,8,20,0.38461,2002-2003
