Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Andy Sutton,ATL,D,53,3,18,21,-8,114,1080.2452,1,7,1,0,0,65,0.04615,1,12,0.33333,2002-2003
Benjamin Simon,ATL,L,10,0,1,1,0,9,564.6,0,0,0,0,0,7,0.0,0,1,0.31481,2002-2003
Brad Tapper,ATL,R,35,10,4,14,2,23,783.2285,1,0,0,0,3,68,0.14705,9,13,0.25,2002-2003
Chris Herperger,ATL,L,27,4,1,5,-11,7,750.2592,0,0,0,0,0,26,0.15384,4,5,0.44385,2002-2003
Chris Tamer,ATL,D,72,1,9,10,-10,118,940.8333,0,0,0,0,0,53,0.01886,1,10,,2002-2003
Dan Snyder,ATL,C,36,10,4,14,-4,34,653.8888,0,1,1,0,1,41,0.2439,9,12,0.41573,2002-2003
Daniel Tjarnqvist,ATL,D,75,3,12,15,-20,26,1313.44,1,2,0,0,0,65,0.04615,2,12,0.66666,2002-2003
Dany Heatley,ATL,L,77,41,48,89,-8,58,1317.0,19,20,1,0,6,252,0.16269,21,49,0.36734,2002-2003
Frantisek Kaberle,ATL,D,79,7,19,26,-19,32,1316.7594,3,7,1,0,2,105,0.06666,3,15,,2002-2003
Ilya Kovalchuk,ATL,L,81,38,29,67,-24,57,1166.6666,9,13,0,2,3,257,0.14785,29,45,0.4,2002-2003
Jean-Pierre Vigier,ATL,R,13,0,0,0,-13,4,847.3076,0,0,0,0,0,21,0.0,0,0,0.0,2002-2003
Jeff Cowan,ATL,L,66,3,5,8,-15,115,503.5454,0,0,0,0,0,52,0.05769,3,8,0.3,2002-2003
Jeff Farkas,ATL,C,3,0,0,0,-1,0,812.0,0,0,0,0,0,5,0.0,0,0,0.5,2002-2003
Jeff Odgers,ATL,R,74,2,4,6,-13,171,467.6216,0,0,0,0,1,48,0.04166,2,6,0.25,2002-2003
Joe DiPenta,ATL,D,3,1,1,2,3,0,947.3333,0,0,0,0,0,2,0.5,1,2,,2002-2003
Kamil Piros,ATL,R,3,3,2,5,4,2,1025.3333,0,1,0,0,1,8,0.375,3,4,0.40425,2002-2003
Kirill Safronov,ATL,D,32,2,2,4,-10,14,902.3437,0,1,0,0,0,21,0.09523,2,3,0.0,2002-2003
Lubos Bartecko,ATL,L,37,7,9,16,3,8,750.5135,0,2,0,0,1,54,0.12962,7,14,1.0,2002-2003
Marc Savard,ATL,C,67,17,33,50,-14,85,1143.7014,6,14,0,1,4,148,0.11486,11,29,0.51047,2002-2003
Mark Hartigan,ATL,C,23,5,2,7,-8,6,651.5217,1,0,0,0,0,25,0.2,4,6,0.47272,2002-2003
Mike Weaver,ATL,D,40,0,5,5,-5,20,1117.825,0,0,0,0,0,21,0.0,0,5,,2002-2003
Pascal Rheaume,ATL,C,77,8,10,18,-5,32,729.2337,0,1,3,0,2,93,0.08602,5,13,0.48235,2002-2003
Patrik Stefan,ATL,C,71,13,21,34,-10,12,1009.6478,3,4,0,1,2,96,0.13541,10,25,0.45688,2002-2003
Per Svartvadet,ATL,C,62,1,7,8,-11,8,706.1129,0,0,0,0,0,47,0.02127,1,6,0.38888,2002-2003
Richard Smehlik,ATL,D,55,2,11,13,-5,16,1134.2727,0,1,0,0,0,49,0.04081,2,12,,2002-2003
Shawn McEachern,ATL,L,46,10,16,26,-27,28,1157.7608,4,7,1,1,1,120,0.08333,5,14,0.43506,2002-2003
Simon Gamache,ATL,L,2,0,0,0,-1,2,757.0,0,0,0,0,0,3,0.0,0,0,,2002-2003
Tomi Kallio,ATL,R,24,2,4,6,-10,14,771.75,0,0,0,0,0,28,0.07142,2,6,0.5,2002-2003
Tony Hrkac,ATL,C,80,9,17,26,-16,14,965.7,2,5,0,0,2,86,0.10465,7,19,0.44622,2002-2003
Uwe Krupp,ATL,D,4,0,0,0,-2,10,918.75,0,0,0,0,0,1,0.0,0,0,,2002-2003
Vyacheslav Kozlov,ATL,L,79,21,49,70,-10,66,1200.6962,9,20,1,1,2,185,0.11351,11,39,0.34328,2002-2003
Yannick Tremblay,ATL,D,75,8,22,30,-27,32,1304.8933,5,16,0,1,1,151,0.05298,3,9,0.0,2002-2003
Yuri Butsayev,ATL,L,16,2,0,2,-5,8,724.8125,0,0,0,0,0,21,0.09523,2,2,0.30769,2002-2003
