Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Aaron Woods,Philadelphia Wings,,2,0,1,1,0,0,0,0,5,4,0,0,8,0/0,-
Alex Pace,Philadelphia Wings,D,18,1,5,6,32,0,0,0,68,7,10,7,3,0/2,-
Anthony Joaquim,Philadelphia Wings,,9,0,3,3,0,0,0,0,22,4,1,4,1,0/0,-
Blaze Riorden,Philadelphia Wings,F,18,21,21,42,14,4,5,0,28,13,1,0,67,0/0,-
Brandon Humphrey,Philadelphia Wings,,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Brennan O'Neill,Philadelphia Wings,F,18,25,33,58,2,2,4,3,46,35,1,0,124,0/0,-
Brett McIntyre,Philadelphia Wings,,3,1,5,6,0,1,3,0,3,4,0,0,4,0/0,-
Callum Crawford,Philadelphia Wings,,2,2,4,6,2,1,0,0,6,3,0,0,15,0/0,-
Chris Corbeil,Philadelphia Wings,T,17,1,3,4,10,0,0,0,78,17,12,10,7,0/0,-
Coady Adamson,Philadelphia Wings,,1,0,0,0,0,0,0,0,0,0,0,0,0,0/0,-
Connor Sellars,Philadelphia Wings,,13,0,3,3,5,0,0,0,65,5,12,9,3,0/0,-
Dalton Young,Philadelphia Wings,T,3,2,7,9,0,0,0,0,6,10,0,0,11,0/0,-
Deacan Knott,Philadelphia Wings,G,18,0,1,1,0,0,0,0,6,5,0,0,0,0/0,-
Evan Messenger,Philadelphia Wings,T,10,2,4,6,2,0,1,0,22,4,4,5,8,0/1,-
Isaiah Davis-Allen,Philadelphia Wings,D,17,0,8,8,4,0,0,0,48,6,3,5,4,1/5,20%
Jacob Ruest,Philadelphia Wings,,7,3,2,5,4,0,0,0,26,7,5,1,7,0/3,-
James Reilly,Philadelphia Wings,,3,0,0,0,2,0,0,0,5,0,0,0,0,33/79,42%
Joe Resetarits,Philadelphia Wings,F,18,41,81,122,2,6,17,1,66,47,0,0,210,0/0,-
Jordan Stouros,Philadelphia Wings,T,3,0,0,0,0,0,0,0,8,1,1,3,0,0/0,-
Liam Patten,Philadelphia Wings,D,17,2,6,8,25,0,0,1,74,11,20,14,8,0/1,-
Marshall Powless,Philadelphia Wings,,2,1,2,3,0,0,1,0,6,3,1,0,11,0/0,-
Michael Sowers,Philadelphia Wings,F,5,4,3,7,4,1,1,0,11,11,1,0,15,0/0,-
Mike McCannell,Philadelphia Wings,T,17,4,2,6,6,1,0,0,55,4,8,3,6,0/0,-
Mitch de Snoo,Philadelphia Wings,D,18,9,10,19,27,0,2,1,206,38,34,22,32,0/0,-
Mitch Jones,Philadelphia Wings,F,18,31,80,111,37,7,16,1,100,70,1,1,137,0/0,-
Mitchell Armstrong,Philadelphia Wings,D,1,0,0,0,2,0,0,0,1,0,0,0,0,0/0,-
Nate Faccin,Philadelphia Wings,,4,0,0,0,0,0,0,0,1,0,0,0,0,0/0,-
Nathan Fehr,Philadelphia Wings,D,7,0,0,0,26,0,0,0,7,2,6,2,0,44/106,42%
Nathaniel Kozevnikov,Philadelphia Wings,,1,0,0,0,2,0,0,0,1,1,0,0,1,0/0,-
Nicholas Rowlett,Philadelphia Wings,T,4,0,1,1,0,0,0,0,27,5,2,0,2,60/107,56%
Nick Damude,Philadelphia Wings,G,18,0,2,2,0,0,0,0,15,12,1,0,0,0/0,-
Phil Caputo,Philadelphia Wings,F,18,25,10,35,16,6,1,0,35,22,0,1,71,0/0,-
Ryan Wagner,Philadelphia Wings,D,17,0,2,2,27,0,1,0,58,4,7,4,3,0/0,-
Sam LeClair,Philadelphia Wings,F,15,16,13,29,6,2,0,0,29,22,1,1,55,0/0,-
Scott Dominey,Philadelphia Wings,T,7,4,1,5,22,0,0,0,65,7,10,1,8,0/0,-
Shane Simpson,Philadelphia Wings,T,12,5,6,11,8,0,0,1,49,17,1,1,24,0/1,-
Steve DelleMonache,Philadelphia Wings,,1,0,0,0,2,0,0,0,0,0,0,0,0,10/21,48%
Tommy Burke,Philadelphia Wings,,2,0,0,0,15,0,0,0,3,0,0,0,0,19/52,37%
Tony Malcom,Philadelphia Wings,T,10,1,10,11,4,0,0,0,56,11,6,1,12,0/0,-
Tyler Burton,Philadelphia Wings,,11,0,3,3,6,0,0,0,54,4,6,2,2,84/263,32%
