Name,Team,P,GP,G,A,PTS,PIM,PPG,PPA,SHG,LB,TO,CTO,BLK,SOG,FO,FO%
Brad Gillies,Rochester Knighthawks,T,17,2,3,5,6,0,0,0,44,8,10,11,8,0/0,-
Brandon Slade,Rochester Knighthawks,T,4,0,1,1,2,0,0,0,13,5,2,1,2,0/5,-
Chad Tutton,Rochester Knighthawks,D,18,5,9,14,22,0,1,1,94,13,17,14,15,0/0,-
Connor Fields,Rochester Knighthawks,F,18,46,76,122,12,5,22,2,148,57,7,1,252,0/0,-
Curtis Knight,Rochester Knighthawks,F,17,14,25,39,2,2,1,1,39,15,5,1,74,0/0,-
Dan Coates,Rochester Knighthawks,D,8,0,4,4,4,0,0,0,38,3,4,10,3,0/1,-
Graydon Hogg,Rochester Knighthawks,F,13,14,10,24,6,4,2,0,39,20,5,0,52,0/0,-
Ian Llord,Rochester Knighthawks,D,18,1,2,3,18,0,0,0,54,9,9,37,3,0/0,-
Jacob Piseno,Rochester Knighthawks,D,8,2,1,3,6,2,0,0,38,2,9,0,7,0/0,-
Josh Medeiros,Rochester Knighthawks,T,17,6,6,12,20,0,0,1,75,5,9,13,24,0/0,-
Kevin Orleman,Rochester Knighthawks,G,10,0,0,0,0,0,0,0,0,1,0,0,0,0/0,-
Kyle Waters,Rochester Knighthawks,F,17,14,11,25,6,1,1,0,33,20,4,0,70,0/0,-
Matt Gilray,Rochester Knighthawks,T,18,7,13,20,22,0,1,0,127,12,27,19,24,3/7,43%
Mike Sisselberger,Rochester Knighthawks,T,12,0,2,2,2,0,0,0,60,8,1,0,1,183/350,52%
Riley Hutchcraft,Rochester Knighthawks,G,17,0,2,2,12,0,0,0,7,2,0,0,0,0/0,-
Ryan Lanchbury,Rochester Knighthawks,F,18,27,89,116,8,4,16,0,80,56,3,0,149,0/0,-
Ryan Smith,Rochester Knighthawks,F,18,49,35,84,4,20,6,1,103,47,7,2,176,0/0,-
Rylan Hartley,Rochester Knighthawks,G,9,0,1,1,2,0,0,0,15,3,1,1,0,0/0,-
Ryland Rees,Rochester Knighthawks,T,16,3,3,6,10,0,0,0,79,8,14,12,6,0/0,-
Taylor Jensen,Rochester Knighthawks,T,18,3,7,10,10,0,0,0,120,13,19,17,10,33/91,36%
Thomas McConvey,Rochester Knighthawks,F,18,31,45,76,20,4,17,0,90,32,3,1,144,0/0,-
Turner Evans,Rochester Knighthawks,F,7,3,6,9,4,0,1,0,12,7,0,0,18,0/0,-
Tyler Biles,Rochester Knighthawks,D,14,0,4,4,37,0,0,0,35,1,7,7,1,0/0,-
Tyler Halls,Rochester Knighthawks,D,2,0,0,0,2,0,0,0,8,1,1,0,1,16/46,35%
