Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Antonio Osuna,23.0,LAD,NL,0.0,73.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.333,0.0,0.333,1.0,0.238,33.0,0.0,0.0,0.0,0.0,1.0,0.0,1,
Billy Ashley,25.0,LAD,NL,0.7,71.0,133.0,110.0,18.0,22.0,2.0,1.0,9.0,25.0,0.0,0.0,21.0,44.0,0.2,0.331,0.482,0.813,118.0,0.379,132.0,53.0,3.0,1.0,0.0,1.0,1.0,7H,
Brett Butler*,39.0,LAD,NL,-0.1,34.0,145.0,131.0,22.0,35.0,1.0,1.0,0.0,8.0,8.0,3.0,9.0,22.0,0.267,0.313,0.29,0.603,66.0,0.298,73.0,38.0,1.0,1.0,1.0,3.0,0.0,8,
Carlos Hernández,29.0,LAD,NL,0.0,13.0,16.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.286,0.375,0.286,0.661,84.0,0.315,86.0,4.0,0.0,0.0,0.0,0.0,0.0,/2H,
Chad Curtis,27.0,LAD,NL,0.4,43.0,121.0,104.0,20.0,22.0,5.0,0.0,2.0,9.0,2.0,1.0,17.0,15.0,0.212,0.322,0.317,0.64,75.0,0.313,85.0,33.0,1.0,0.0,0.0,0.0,0.0,8H,
Chad Fonville#,25.0,LAD,NL,-0.5,103.0,221.0,201.0,34.0,41.0,4.0,1.0,0.0,13.0,7.0,2.0,17.0,31.0,0.204,0.266,0.234,0.5,38.0,0.244,34.0,47.0,1.0,0.0,3.0,0.0,1.0,H4678/5,
Chan Ho Park,23.0,LAD,NL,-0.2,48.0,23.0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,0.053,0.1,0.053,0.153,-57.0,0.081,-105.0,1.0,0.0,0.0,3.0,0.0,0.0,1,
Darren Dreifort,24.0,LAD,NL,0.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,1/H,
Darren Hall,31.0,LAD,NL,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Dave Clark*,33.0,LAD,NL,-0.1,15.0,18.0,15.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.2,0.333,0.2,0.533,50.0,0.269,54.0,3.0,0.0,0.0,0.0,0.0,0.0,H/7,
Dave Hansen*,27.0,LAD,NL,-0.6,80.0,116.0,104.0,7.0,23.0,1.0,0.0,0.0,6.0,0.0,0.0,11.0,22.0,0.221,0.293,0.231,0.524,45.0,0.261,49.0,24.0,4.0,0.0,0.0,1.0,1.0,H5/3,
Delino DeShields*,27.0,LAD,NL,-1.4,154.0,642.0,581.0,75.0,130.0,12.0,8.0,5.0,41.0,48.0,11.0,53.0,124.0,0.224,0.288,0.298,0.585,60.0,0.286,60.0,173.0,12.0,1.0,2.0,5.0,7.0,*4/H,
Eric Karros,28.0,LAD,NL,1.4,154.0,670.0,608.0,84.0,158.0,29.0,1.0,34.0,111.0,8.0,0.0,53.0,121.0,0.26,0.316,0.479,0.795,113.0,0.353,112.0,291.0,27.0,1.0,0.0,8.0,2.0,*3,MVP-16
Greg Gagne,34.0,LAD,NL,2.2,128.0,487.0,428.0,48.0,109.0,13.0,2.0,10.0,55.0,4.0,2.0,50.0,93.0,0.255,0.333,0.364,0.698,90.0,0.312,84.0,156.0,6.0,2.0,4.0,3.0,11.0,*6/H,
