Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Andy Stankiewicz,31.0,MON,NL,0.4,64.0,88.0,77.0,12.0,22.0,5.0,1.0,0.0,9.0,1.0,0.0,6.0,12.0,0.286,0.356,0.377,0.733,93.0,0.34,93.0,29.0,1.0,3.0,1.0,1.0,1.0,H46/5,
Barry Manuel,30.0,MON,NL,-0.1,53.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.125,0.0,0.125,-63.0,0.089,-104.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Cliff Floyd*,23.0,MON,NL,0.1,117.0,266.0,227.0,29.0,55.0,15.0,4.0,6.0,26.0,7.0,1.0,30.0,52.0,0.242,0.34,0.423,0.763,99.0,0.355,102.0,96.0,3.0,5.0,1.0,3.0,1.0,7H8/93,
Darrin Fletcher*,29.0,MON,NL,0.2,127.0,432.0,394.0,41.0,105.0,22.0,0.0,12.0,57.0,0.0,0.0,27.0,42.0,0.266,0.321,0.414,0.735,91.0,0.334,90.0,163.0,13.0,6.0,1.0,3.0,4.0,*2H,
Dave Leiper*,34.0,MON,NL,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Dave Silvestri,28.0,MON,NL,-1.0,86.0,200.0,162.0,16.0,33.0,4.0,0.0,1.0,17.0,2.0,1.0,34.0,41.0,0.204,0.34,0.247,0.587,57.0,0.279,49.0,40.0,5.0,0.0,3.0,1.0,6.0,5H6/3478,
Dave Veres,29.0,MON,NL,0.1,68.0,8.0,8.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.375,0.375,0.5,0.875,127.0,0.383,125.0,4.0,0.0,0.0,0.0,0.0,0.0,1,
David Segui#,29.0,MON,NL,1.1,115.0,477.0,416.0,69.0,119.0,30.0,1.0,11.0,58.0,4.0,4.0,60.0,54.0,0.286,0.375,0.442,0.818,114.0,0.373,120.0,184.0,8.0,0.0,0.0,1.0,4.0,*3/H,
Derek Aucoin,26.0,MON,NL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
F.P. Santangelo#,28.0,MON,NL,3.3,152.0,467.0,393.0,54.0,109.0,20.0,5.0,7.0,56.0,5.0,2.0,49.0,61.0,0.277,0.369,0.407,0.776,104.0,0.35,102.0,160.0,6.0,11.0,9.0,5.0,4.0,*875H9/46,ROY-4
Henry Rodríguez*,28.0,MON,NL,1.6,145.0,576.0,532.0,81.0,147.0,42.0,1.0,36.0,103.0,2.0,0.0,37.0,160.0,0.276,0.325,0.562,0.887,127.0,0.382,124.0,299.0,10.0,3.0,0.0,4.0,7.0,73/H9,"AS,MVP-17"
Jeff Fassero*,33.0,MON,NL,-0.3,34.0,87.0,64.0,5.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,8.0,32.0,0.094,0.192,0.094,0.286,-22.0,0.156,-63.0,6.0,0.0,0.0,14.0,1.0,0.0,1,CYA-9
Jeff Juden,25.0,MON,NL,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,1,
