Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Benji Gil,23.0,TEX,AL,0.0,5.0,7.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.4,0.5,0.4,0.9,128.0,0.335,149.0,2.0,0.0,0.0,1.0,0.0,0.0,/6,
Craig Worthington,31.0,TEX,AL,0.1,13.0,27.0,19.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,3.0,0.158,0.333,0.316,0.649,63.0,0.335,81.0,6.0,1.0,0.0,0.0,2.0,0.0,/53H,
Damon Buford,26.0,TEX,AL,0.1,90.0,162.0,145.0,30.0,41.0,9.0,0.0,6.0,20.0,8.0,5.0,15.0,34.0,0.283,0.348,0.469,0.817,101.0,0.35,95.0,68.0,3.0,0.0,1.0,1.0,0.0,9H87/D,
Darryl Hamilton*,31.0,TEX,AL,0.7,148.0,696.0,627.0,94.0,184.0,29.0,4.0,6.0,51.0,15.0,5.0,54.0,66.0,0.293,0.348,0.381,0.73,81.0,0.339,83.0,239.0,15.0,2.0,7.0,6.0,4.0,*8/H,
Dave Valle,35.0,TEX,AL,0.8,42.0,95.0,86.0,14.0,26.0,6.0,1.0,3.0,17.0,0.0,0.0,9.0,17.0,0.302,0.368,0.5,0.868,113.0,0.387,116.0,43.0,3.0,0.0,0.0,0.0,0.0,2/3HD,
Dean Palmer,27.0,TEX,AL,2.8,154.0,652.0,582.0,98.0,163.0,26.0,2.0,38.0,107.0,2.0,0.0,59.0,145.0,0.28,0.348,0.527,0.876,114.0,0.377,109.0,307.0,15.0,5.0,0.0,6.0,4.0,*5/D,
Iván Rodríguez,24.0,TEX,AL,6.1,153.0,685.0,639.0,116.0,192.0,47.0,3.0,19.0,86.0,5.0,0.0,38.0,55.0,0.3,0.342,0.473,0.814,100.0,0.364,99.0,302.0,15.0,4.0,0.0,4.0,7.0,*2/DH,"AS,MVP-10,GG,SS"
Jack Voigt,30.0,TEX,AL,-0.1,5.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.111,0.111,0.111,0.222,-44.0,0.101,-79.0,1.0,0.0,0.0,0.0,0.0,0.0,/7H59,
Juan González,26.0,TEX,AL,3.8,134.0,592.0,541.0,89.0,170.0,33.0,2.0,47.0,144.0,2.0,0.0,45.0,82.0,0.314,0.368,0.643,1.011,145.0,0.427,144.0,348.0,10.0,3.0,0.0,3.0,12.0,9D,"MVP-1,SS"
Ken Hill,30.0,TEX,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,CYA-6
Kevin Brown,23.0,TEX,AL,0.1,3.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.375,0.0,0.375,5.0,0.279,42.0,0.0,0.0,1.0,0.0,1.0,0.0,/2HD,
Kevin Elster,31.0,TEX,AL,1.4,157.0,596.0,515.0,79.0,130.0,32.0,2.0,24.0,99.0,4.0,1.0,52.0,138.0,0.252,0.317,0.462,0.779,90.0,0.335,80.0,238.0,8.0,2.0,16.0,11.0,1.0,*6,
Kurt Stillwell#,31.0,TEX,AL,0.0,46.0,89.0,77.0,12.0,21.0,4.0,0.0,1.0,4.0,0.0,0.0,10.0,11.0,0.273,0.364,0.364,0.727,82.0,0.345,88.0,28.0,1.0,1.0,1.0,0.0,0.0,4H/653D,
Lee Stevens*,28.0,TEX,AL,0.2,27.0,86.0,78.0,6.0,18.0,2.0,3.0,3.0,12.0,0.0,0.0,6.0,22.0,0.231,0.291,0.449,0.739,80.0,0.325,74.0,35.0,2.0,1.0,0.0,1.0,0.0,3/H7,
Lou Frazier#,31.0,TEX,AL,0.2,30.0,60.0,50.0,5.0,13.0,2.0,1.0,0.0,5.0,4.0,2.0,8.0,10.0,0.26,0.373,0.34,0.713,79.0,0.363,102.0,17.0,2.0,1.0,1.0,0.0,0.0,HD7/84,
Luis Ortiz,26.0,TEX,AL,0.1,3.0,7.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.286,0.286,1.0,1.286,200.0,0.493,188.0,7.0,0.0,0.0,0.0,0.0,0.0,/HD,
Mark McLemore#,31.0,TEX,AL,4.3,147.0,611.0,517.0,84.0,150.0,23.0,4.0,5.0,46.0,27.0,10.0,87.0,69.0,0.29,0.389,0.379,0.768,92.0,0.362,98.0,196.0,16.0,0.0,2.0,5.0,5.0,*4/9H,
Mickey Tettleton#,35.0,TEX,AL,1.0,143.0,599.0,491.0,78.0,121.0,26.0,1.0,24.0,83.0,2.0,1.0,95.0,137.0,0.246,0.366,0.45,0.816,102.0,0.365,102.0,221.0,12.0,3.0,1.0,9.0,8.0,*D3/H,
Mike Henneman,34.0,TEX,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mike Stanton*,29.0,TEX,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Rene Gonzales,35.0,TEX,AL,-0.2,51.0,104.0,92.0,19.0,20.0,4.0,0.0,2.0,5.0,0.0,0.0,10.0,11.0,0.217,0.288,0.326,0.615,53.0,0.295,54.0,30.0,3.0,0.0,0.0,2.0,0.0,356/H47,
Rikkert Faneyte,27.0,TEX,AL,-0.1,8.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0.181,-74.0,1.0,0.0,0.0,2.0,0.0,0.0,/8H7D,
Rusty Greer*,27.0,TEX,AL,5.4,139.0,617.0,542.0,96.0,180.0,41.0,6.0,18.0,100.0,9.0,0.0,62.0,86.0,0.332,0.397,0.53,0.927,128.0,0.416,134.0,287.0,9.0,3.0,0.0,10.0,4.0,*7/H38D,
Warren Newson*,31.0,TEX,AL,0.7,91.0,273.0,235.0,34.0,60.0,14.0,1.0,10.0,31.0,3.0,0.0,37.0,82.0,0.255,0.355,0.451,0.806,99.0,0.37,103.0,106.0,3.0,0.0,0.0,1.0,1.0,9H/D7,
Will Clark*,32.0,TEX,AL,2.2,117.0,512.0,436.0,69.0,124.0,25.0,1.0,13.0,72.0,2.0,1.0,64.0,67.0,0.284,0.377,0.436,0.813,101.0,0.363,100.0,190.0,10.0,5.0,0.0,7.0,5.0,*3/H,
