Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Chili Davis#,36.0,CAL,AL,2.3,145.0,623.0,530.0,73.0,155.0,24.0,0.0,28.0,95.0,5.0,2.0,86.0,99.0,0.292,0.387,0.496,0.884,124.0,0.387,123.0,263.0,18.0,0.0,1.0,6.0,11.0,*D/H,
Chris Pritchett*,26.0,CAL,AL,-0.2,5.0,13.0,13.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.154,0.154,0.154,0.308,-21.0,0.139,-45.0,2.0,0.0,0.0,0.0,0.0,0.0,/3,
Chris Turner,27.0,CAL,AL,0.1,4.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.333,0.4,0.333,0.733,91.0,0.328,83.0,1.0,0.0,0.0,0.0,1.0,0.0,/27H,
Damion Easley,26.0,CAL,AL,-0.2,28.0,54.0,45.0,4.0,7.0,1.0,0.0,2.0,7.0,0.0,0.0,6.0,12.0,0.156,0.255,0.311,0.566,44.0,0.275,44.0,14.0,0.0,0.0,3.0,0.0,0.0,6/4H58D,
Darin Erstad*,22.0,CAL,AL,0.9,57.0,229.0,208.0,34.0,59.0,5.0,1.0,4.0,20.0,3.0,3.0,17.0,29.0,0.284,0.333,0.375,0.708,81.0,0.319,80.0,78.0,3.0,0.0,1.0,3.0,1.0,87H/9,ROY-6
Dick Schofield,33.0,CAL,AL,0.2,13.0,17.0,16.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.294,0.25,0.544,41.0,0.378,108.0,4.0,0.0,0.0,0.0,0.0,0.0,/6H45D,
Don Slaught,37.0,CAL,AL,1.1,62.0,224.0,207.0,23.0,67.0,9.0,0.0,6.0,32.0,0.0,0.0,13.0,20.0,0.324,0.366,0.454,0.82,108.0,0.386,122.0,94.0,12.0,2.0,0.0,2.0,0.0,2/HD,
Garret Anderson*,24.0,CAL,AL,0.8,150.0,642.0,607.0,79.0,173.0,33.0,2.0,12.0,72.0,7.0,9.0,27.0,84.0,0.285,0.314,0.405,0.719,82.0,0.319,80.0,246.0,22.0,0.0,5.0,3.0,5.0,*7/98HD,
Gary Disarcina,28.0,CAL,AL,1.4,150.0,576.0,536.0,62.0,137.0,26.0,4.0,5.0,48.0,2.0,1.0,21.0,36.0,0.256,0.286,0.347,0.633,61.0,0.301,63.0,186.0,16.0,2.0,16.0,1.0,0.0,*6,
George Arias,24.0,CAL,AL,0.1,84.0,274.0,252.0,19.0,60.0,8.0,1.0,6.0,28.0,2.0,0.0,16.0,50.0,0.238,0.284,0.349,0.633,61.0,0.294,57.0,88.0,6.0,0.0,6.0,0.0,2.0,5/HD,
J.T. Snow*,28.0,CAL,AL,-0.7,155.0,641.0,575.0,69.0,148.0,20.0,1.0,17.0,67.0,1.0,6.0,56.0,96.0,0.257,0.327,0.384,0.711,81.0,0.317,78.0,221.0,19.0,5.0,2.0,3.0,6.0,*3/H,GG
