Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alex Dickerson*,30.0,SFG,NL,0.8,52.0,170.0,151.0,28.0,45.0,10.0,1.0,10.0,27.0,0.0,0.0,16.0,30.0,0.298,0.371,0.576,0.947,156.0,0.399,154.0,87.0,5.0,2.0,0.0,1.0,2.0,*7H/9D,
Austin Slater,27.0,SFG,NL,0.9,31.0,104.0,85.0,18.0,24.0,2.0,1.0,5.0,7.0,8.0,1.0,16.0,22.0,0.282,0.408,0.506,0.914,151.0,0.407,151.0,43.0,2.0,2.0,1.0,0.0,0.0,D/9H7,
Brandon Belt*,32.0,SFG,NL,2.1,51.0,179.0,149.0,25.0,46.0,13.0,1.0,9.0,30.0,0.0,0.0,30.0,36.0,0.309,0.425,0.591,1.015,177.0,0.429,174.0,88.0,5.0,0.0,0.0,0.0,1.0,*3/HD,MVP-16
Brandon Crawford*,33.0,SFG,NL,1.3,54.0,193.0,172.0,26.0,44.0,12.0,0.0,8.0,28.0,1.0,2.0,15.0,47.0,0.256,0.326,0.465,0.792,115.0,0.335,112.0,80.0,3.0,4.0,0.0,2.0,2.0,*6/H,
Chadwick Tromp,25.0,SFG,NL,-0.2,24.0,64.0,61.0,11.0,13.0,1.0,0.0,4.0,10.0,0.0,0.0,1.0,20.0,0.213,0.219,0.426,0.645,72.0,0.278,69.0,26.0,3.0,0.0,0.0,2.0,0.0,2/DH,
Daniel Robertson,26.0,SFG,NL,0.1,13.0,24.0,21.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,0.333,0.417,0.333,0.75,112.0,0.347,117.0,7.0,0.0,0.0,0.0,0.0,0.0,/6457H9D,
Darin Ruf,33.0,SFG,NL,0.8,40.0,100.0,87.0,11.0,24.0,6.0,0.0,5.0,18.0,1.0,0.0,13.0,23.0,0.276,0.37,0.517,0.887,142.0,0.4,153.0,45.0,1.0,0.0,0.0,0.0,0.0,7H/D39,
Donovan Solano,32.0,SFG,NL,1.5,54.0,203.0,190.0,22.0,62.0,15.0,1.0,3.0,29.0,0.0,0.0,10.0,39.0,0.326,0.365,0.463,0.828,127.0,0.371,134.0,88.0,2.0,2.0,0.0,1.0,0.0,*4/5H6,SS
Evan Longoria,34.0,SFG,NL,0.6,53.0,209.0,193.0,26.0,49.0,10.0,1.0,7.0,28.0,0.0,1.0,11.0,39.0,0.254,0.297,0.425,0.722,96.0,0.305,90.0,82.0,10.0,2.0,0.0,3.0,0.0,*5/H,
Hunter Pence,37.0,SFG,NL,-0.5,17.0,56.0,52.0,4.0,5.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,15.0,0.096,0.161,0.25,0.411,11.0,0.181,2.0,13.0,3.0,1.0,0.0,0.0,0.0,/D79H,
Jaylin Davis,25.0,SFG,NL,-0.2,4.0,12.0,12.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.167,0.167,0.417,0.583,54.0,0.238,42.0,5.0,0.0,0.0,0.0,0.0,0.0,/9,
Joe McCarthy*,26.0,SFG,NL,-0.4,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,-100.0,0.0,-123.0,0.0,0.0,0.0,0.0,0.0,0.0,/79,
Joey Bart,23.0,SFG,NL,0.3,33.0,111.0,103.0,15.0,24.0,5.0,2.0,0.0,7.0,0.0,0.0,3.0,41.0,0.233,0.288,0.32,0.609,68.0,0.295,82.0,33.0,1.0,5.0,0.0,0.0,0.0,2/DH,
Joey Rickard,29.0,SFG,NL,-0.1,4.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.167,0.0,0.167,-48.0,0.117,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,/9H,
Justin Smoak#,33.0,SFG,NL,-0.2,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-124.0,0.0,1.0,0.0,0.0,0.0,0.0,/DH,
Luis Alexander Basabe#,23.0,SFG,NL,0.1,9.0,18.0,14.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,5.0,0.143,0.333,0.143,0.476,39.0,0.333,90.0,2.0,0.0,0.0,0.0,0.0,0.0,/97H,
Mauricio Dubón,25.0,SFG,NL,1.0,54.0,177.0,157.0,21.0,43.0,4.0,1.0,4.0,19.0,2.0,3.0,15.0,36.0,0.274,0.337,0.389,0.726,100.0,0.311,97.0,61.0,4.0,1.0,1.0,2.0,0.0,*8/46H,
Mike Yastrzemski*,29.0,SFG,NL,2.7,54.0,225.0,192.0,39.0,57.0,14.0,4.0,10.0,35.0,2.0,1.0,30.0,55.0,0.297,0.4,0.568,0.968,164.0,0.419,168.0,109.0,2.0,3.0,0.0,0.0,2.0,*98/7H,MVP-8
Pablo Sandoval#,33.0,SFG,NL,-0.5,33.0,90.0,82.0,5.0,18.0,1.0,0.0,1.0,6.0,0.0,0.0,6.0,18.0,0.22,0.278,0.268,0.546,52.0,0.257,55.0,22.0,3.0,1.0,0.0,1.0,0.0,DH/35,
Rob Brantly*,30.0,SFG,NL,-0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-124.0,0.0,0.0,0.0,0.0,0.0,0.0,/2,
Steven Duggar*,26.0,SFG,NL,-0.4,21.0,36.0,34.0,3.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,11.0,0.176,0.222,0.235,0.458,27.0,0.212,20.0,8.0,1.0,1.0,0.0,0.0,0.0,7/98H,
Tyler Heineman#,29.0,SFG,NL,0.1,15.0,50.0,42.0,3.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0,0.19,0.292,0.214,0.506,44.0,0.249,44.0,9.0,0.0,2.0,2.0,0.0,0.0,2/1,
Wilmer Flores,28.0,SFG,NL,1.2,55.0,213.0,198.0,30.0,53.0,11.0,1.0,12.0,32.0,1.0,0.0,13.0,36.0,0.268,0.315,0.515,0.83,124.0,0.352,120.0,102.0,5.0,1.0,0.0,1.0,1.0,D34/H5,
