Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
16,Adam Mascherin,TEX,21,F,30,4,7,11,21,1.0,0,0,1,0.133,0.233,0.367,47.0,8.5%
10,Anthony Louis,TEX,24,F,38,9,11,20,10,3.0,4,0,1,0.237,0.289,0.526,83.0,10.8%
36,Anthony Nellis,TEX,25,F,3,0,0,0,4,-4.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
17,Benjamin Gleason,TEX,21,D,43,2,8,10,37,-9.0,0,0,0,0.047,0.186,0.233,81.0,2.5%
15,Brad McClure,TEX,26,F,49,5,8,13,24,-6.0,2,0,0,0.102,0.163,0.265,83.0,6.0%
33,Colton Point,TEX,21,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
21,Conner Bleackley,TEX,23,F,10,3,2,5,6,1.0,0,0,0,0.3,0.2,0.5,11.0,27.3%
26,Denis Guryanov,TEX,22,F,2,3,0,3,0,2.0,0,0,0,1.5,0.0,1.5,9.0,33.3%
25,Diego Cuglietta,TEX,24,F,23,1,3,4,2,2.0,0,0,0,0.043,0.13,0.174,17.0,5.9%
14,Dillon Heatherington,TEX,24,D,59,2,12,14,55,1.0,0,0,0,0.034,0.203,0.237,72.0,2.8%
5,Emil Djuse,TEX,26,D,48,4,25,29,26,-1.0,1,0,0,0.083,0.521,0.604,56.0,7.1%
4,Gavin Bayreuther,TEX,25,D,59,6,23,29,28,-8.0,0,0,0,0.102,0.39,0.492,107.0,5.6%
32,Jake Oettinger,TEX,21,G,38,0,1,1,2,,0,0,0,0.0,0.026,0.026,,
1,Jason Robertson,TEX,20,F,60,25,22,47,28,-6.0,7,0,2,0.417,0.367,0.783,139.0,18.0%
29,Jerad Rosburg,TEX,23,D,2,1,1,2,2,2.0,0,0,0,0.5,0.5,1.0,5.0,20.0%
18,Joel Hanley,TEX,28,D,40,0,10,10,8,10.0,0,0,0,0.0,0.25,0.25,49.0,0.0%
8,Joel Kiviranta,TEX,23,F,48,12,11,23,25,1.0,0,0,3,0.25,0.229,0.479,81.0,14.8%
2,Joel L'Esperance,TEX,24,F,58,25,15,40,39,-6.0,11,0,4,0.431,0.259,0.69,194.0,12.9%
20,John Nyberg,TEX,23,D,19,2,4,6,13,0.0,0,0,0,0.105,0.211,0.316,15.0,13.3%
23,Joseph Cecconi,TEX,22,D,54,0,5,5,14,-21.0,0,0,0,0.0,0.093,0.093,49.0,0.0%
12,Josh Melnick,TEX,24,F,55,5,11,16,10,9.0,1,0,1,0.091,0.2,0.291,60.0,8.3%
27,Justin Dowling,TEX,29,F,3,0,3,3,2,0.0,0,0,0,0.0,1.0,1.0,3.0,0.0%
37,Landon Bow,TEX,24,G,30,0,0,0,10,,0,0,0,0.0,0.0,0.0,,
6,Michael Mersch,TEX,27,F,61,14,13,27,53,-1.0,5,0,1,0.23,0.213,0.443,120.0,11.7%
9,Nicholas Caamano,TEX,21,F,36,9,14,23,51,5.0,2,1,1,0.25,0.389,0.639,76.0,11.8%
30,Ondrej Vala,TEX,21,D,6,1,1,2,7,3.0,0,0,0,0.167,0.167,0.333,3.0,33.3%
22,Oula Palve,TEX,27,F,23,2,3,5,23,-1.0,0,0,0,0.087,0.13,0.217,44.0,4.6%
28,Parker Mackay,TEX,25,F,28,2,0,2,6,-11.0,0,0,1,0.071,0.0,0.071,29.0,6.9%
11,Reece Scarlett,TEX,26,D,51,5,11,16,24,5.0,1,0,1,0.098,0.216,0.314,49.0,10.2%
7,Rhett Gardner,TEX,23,F,55,9,15,24,36,-2.0,1,1,3,0.164,0.273,0.436,73.0,12.3%
13,Riley Tufte,TEX,21,F,53,3,12,15,42,-2.0,0,1,1,0.057,0.226,0.283,72.0,4.2%
24,Stephen Johns,TEX,27,D,2,1,3,4,4,5.0,1,0,0,0.5,1.5,2.0,8.0,12.5%
34,Tanner Jago,TEX,25,D,1,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
3,Tanner Kero,TEX,27,F,49,8,25,33,20,-14.0,2,0,0,0.163,0.51,0.673,98.0,8.2%
31,Taylor Fedun,TEX,31,D,5,0,2,2,8,-3.0,0,0,0,0.0,0.4,0.4,10.0,0.0%
35,Tony Calderone,TEX,25,F,2,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
19,Tye Felhaber,TEX,21,F,41,2,6,8,33,-5.0,0,0,1,0.049,0.146,0.195,62.0,3.2%
