Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
38,Alex Lyon,LV,27,G,32,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
8,Andrew Welinski,LV,26,D,42,8,13,21,10,2.0,1,0,2,0.19,0.31,0.5,89.0,9.0%
10,Andy Andreoff,LV,28,F,39,11,7,18,35,-3.0,4,0,0,0.282,0.179,0.462,83.0,13.3%
3,Cal O'Reilly,LV,33,F,52,6,23,29,8,-4.0,1,1,1,0.115,0.442,0.558,73.0,8.2%
16,Carsen Twarynski,LV,22,F,31,7,5,12,12,1.0,1,0,0,0.226,0.161,0.387,55.0,12.7%
12,Chris Bigras,LV,24,D,39,2,14,16,22,-7.0,0,0,0,0.051,0.359,0.41,57.0,3.5%
30,Chris Stewart,LV,32,F,6,1,2,3,0,4.0,0,0,1,0.167,0.333,0.5,2.0,50.0%
20,Connor Bunnaman,LV,21,F,29,6,3,9,12,-21.0,1,2,2,0.207,0.103,0.31,67.0,9.0%
35,David Drake,LV,24,D,1,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
9,David Kase,LV,22,F,51,7,12,19,14,-2.0,0,0,0,0.137,0.235,0.373,90.0,7.8%
29,Eric Knodel,LV,29,D,10,0,4,4,0,5.0,0,0,0,0.0,0.4,0.4,3.0,0.0%
34,Felix Sandstr�m,LV,22,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
14,German Rubtsov,LV,21,F,42,2,11,13,20,-4.0,0,0,1,0.048,0.262,0.31,53.0,3.8%
17,Gerry Fitzgerald,LV,26,F,40,7,4,11,10,2.0,0,0,2,0.175,0.1,0.275,60.0,11.7%
1,Greg Carey,LV,29,F,57,15,15,30,22,-14.0,6,0,4,0.263,0.263,0.526,180.0,8.3%
13,Isaac Ratcliffe,LV,20,F,53,6,9,15,40,-9.0,0,1,0,0.113,0.17,0.283,92.0,6.5%
25,James de Haas,LV,25,D,28,2,5,7,18,2.0,0,0,1,0.071,0.179,0.25,28.0,7.1%
32,Jean-Francois Berube,LV,28,G,29,0,2,2,0,,0,0,0,0.0,0.069,0.069,,
26,Joel Farabee,LV,19,F,5,3,1,4,2,3.0,1,0,1,0.6,0.2,0.8,13.0,23.1%
37,Kirill Ustimenko,LV,20,G,5,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
21,Kurtis Gabriel,LV,26,F,53,5,4,9,92,-6.0,0,0,0,0.094,0.075,0.17,45.0,11.1%
5,Kyle Criscuolo,LV,27,F,40,8,16,24,14,12.0,1,0,3,0.2,0.4,0.6,89.0,9.0%
11,Mark Friedman,LV,24,D,45,3,15,18,30,2.0,1,0,2,0.067,0.333,0.4,96.0,3.1%
27,Matthew Strome,LV,20,F,19,2,2,4,4,-7.0,2,0,0,0.105,0.105,0.211,20.0,10.0%
7,Maxim Sushko,LV,20,F,53,11,10,21,32,7.0,0,1,0,0.208,0.189,0.396,70.0,15.7%
22,Maxwell Willman,LV,24,F,24,3,6,9,18,-3.0,0,0,0,0.125,0.25,0.375,47.0,6.4%
4,Mikhail Vorobyov,LV,22,F,45,12,16,28,34,9.0,2,2,2,0.267,0.356,0.622,72.0,16.7%
2,Morgan Frost,LV,20,F,41,13,16,29,20,0.0,2,0,0,0.317,0.39,0.707,90.0,14.4%
19,Nate Prosser,LV,33,D,59,1,9,10,47,-4.0,0,0,0,0.017,0.153,0.169,51.0,2.0%
23,Nicolas Aube-Kubel,LV,23,F,26,5,3,8,20,4.0,0,1,1,0.192,0.115,0.308,50.0,10.0%
18,Pascal Laberge,LV,21,F,23,7,3,10,14,-6.0,1,0,0,0.304,0.13,0.435,38.0,18.4%
28,Philippe Myers,LV,22,D,6,0,4,4,4,8.0,0,0,0,0.0,0.667,0.667,11.0,0.0%
15,Reece Wilcox,LV,25,D,56,2,11,13,12,-8.0,0,1,0,0.036,0.196,0.232,57.0,3.5%
36,Samuel Morin,LV,24,D,3,0,0,0,2,-1.0,0,0,0,0.0,0.0,0.0,4.0,0.0%
33,Shayne Gostisbehere,LV,26,D,2,0,1,1,0,-1.0,0,0,0,0.0,0.5,0.5,5.0,0.0%
31,Steven Swavely,LV,28,F,14,1,2,3,2,1.0,0,0,0,0.071,0.143,0.214,9.0,11.1%
24,T.J. Brennan,LV,30,D,28,1,7,8,42,-3.0,0,0,1,0.036,0.25,0.286,74.0,1.4%
6,Tyler Wotherspoon,LV,26,D,54,4,18,22,26,9.0,0,0,0,0.074,0.333,0.407,76.0,5.3%
