Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
1,Alex Barre-Boulet,SYR,22,F,60,27,29,56,22,2.0,9,0,3,0.45,0.483,0.933,172.0,15.7%
9,Alexander Volkov,SYR,22,F,46,9,21,30,26,1.0,3,1,3,0.196,0.457,0.652,72.0,12.5%
36,Alexei Lipanov,SYR,20,F,4,0,0,0,0,-2.0,0,0,0,0.0,0.0,0.0,3.0,0.0%
28,Anthony Greco,SYR,26,F,3,0,1,1,0,-1.0,0,0,0,0.0,0.333,0.333,9.0,0.0%
16,Ben Thomas,SYR,23,D,56,3,13,16,22,-9.0,0,0,0,0.054,0.232,0.286,68.0,4.4%
6,Boris Katchouk,SYR,21,F,60,14,18,32,33,-3.0,3,0,3,0.233,0.3,0.533,97.0,14.4%
10,Callan Foote,SYR,21,D,62,6,22,28,38,-5.0,3,0,0,0.097,0.355,0.452,91.0,6.6%
7,Cameron Gaunce,SYR,29,D,52,4,28,32,38,12.0,1,0,0,0.077,0.538,0.615,100.0,4.0%
11,Chris Mueller,SYR,33,F,31,11,12,23,24,-19.0,5,2,1,0.355,0.387,0.742,50.0,22.0%
4,Cory Conacher,SYR,30,F,44,14,24,38,39,0.0,5,2,1,0.318,0.545,0.864,144.0,9.7%
8,Danick Martel,SYR,25,F,52,16,14,30,42,8.0,2,0,1,0.308,0.269,0.577,144.0,11.1%
13,Daniel Walcott,SYR,25,D,55,7,12,19,86,3.0,1,1,4,0.127,0.218,0.345,64.0,10.9%
14,Dennis Yan,SYR,22,F,50,10,8,18,31,-10.0,1,0,1,0.2,0.16,0.36,67.0,14.9%
23,Devante Stephens,SYR,22,D,38,0,6,6,15,-7.0,0,0,0,0.0,0.158,0.158,22.0,0.0%
17,Dominik Masin,SYR,23,D,59,2,14,16,79,0.0,0,1,1,0.034,0.237,0.271,54.0,3.7%
3,Gemel Smith,SYR,25,F,50,22,18,40,50,0.0,5,1,1,0.44,0.36,0.8,101.0,21.8%
25,Jimmy Huntington,SYR,21,F,33,0,3,3,6,-9.0,0,0,0,0.0,0.091,0.091,27.0,0.0%
30,Logan Roe,SYR,28,D,13,0,1,1,8,2.0,0,0,0,0.0,0.077,0.077,11.0,0.0%
29,Louis Domingue,SYR,27,G,4,0,1,1,0,,0,0,0,0.0,0.25,0.25,,
35,Luc Snuggerud,SYR,24,D,2,0,0,0,2,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
22,Luke Schenn,SYR,30,D,6,0,6,6,2,-1.0,0,0,0,0.0,1.0,1.0,8.0,0.0%
20,Luke Witkowski,SYR,29,D,29,2,4,6,63,12.0,0,1,2,0.069,0.138,0.207,30.0,6.7%
12,Mathieu Joseph,SYR,22,F,29,6,15,21,14,-7.0,1,1,0,0.207,0.517,0.724,62.0,9.7%
27,Matt Spencer,SYR,22,D,2,0,1,1,0,2.0,0,0,0,0.0,0.5,0.5,3.0,0.0%
38,Mike Condon,SYR,29,G,6,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
19,Mitchell Stephens,SYR,22,F,24,5,5,10,15,0.0,0,1,0,0.208,0.208,0.417,39.0,12.8%
21,Nolan Valleau,SYR,27,D,35,2,4,6,14,-13.0,0,0,0,0.057,0.114,0.171,34.0,5.9%
37,Oleg Sosunov,SYR,21,D,4,0,0,0,4,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
15,Otto Somppi,SYR,21,F,45,5,13,18,24,0.0,1,0,1,0.111,0.289,0.4,42.0,11.9%
24,Patrick Sieloff,SYR,25,D,13,1,4,5,6,1.0,0,0,0,0.077,0.308,0.385,18.0,5.6%
18,Peter Abbandonato,SYR,21,F,27,6,6,12,6,1.0,2,0,3,0.222,0.222,0.444,35.0,17.1%
2,Ross Colton,SYR,23,F,62,11,31,42,64,-2.0,5,0,2,0.177,0.5,0.677,142.0,7.8%
33,Sami Tavernier,SYR,22,F,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.00%
31,Scott Wedgewood,SYR,27,G,26,0,1,1,0,,0,0,0,0.0,0.038,0.038,,
39,Spencer Martin,SYR,24,G,33,0,0,0,2,,0,0,0,0.0,0.0,0.0,,
34,T.J. Melancon,SYR,23,D,1,0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,1.0,0.0%
5,Taylor Raddysh,SYR,21,F,62,19,16,35,20,-13.0,6,0,3,0.306,0.258,0.565,99.0,19.2%
26,Tyler Bird,SYR,23,F,5,0,2,2,2,2.0,0,0,0,0.0,0.4,0.4,4.0,0.0%
32,Zachary Fucale,SYR,24,G,1,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
