Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Sele,33.0,ANA,AL,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,79.0,0.303,76.0,1.0,1.0,0.0,0.0,0.0,0.0,1,
Adam Kennedy*,27.0,ANA,AL,3.5,143.0,510.0,449.0,71.0,121.0,17.0,1.0,13.0,49.0,22.0,9.0,45.0,73.0,0.269,0.344,0.399,0.743,98.0,0.335,98.0,179.0,7.0,9.0,2.0,5.0,4.0,*4H/D,
Adam Riggs,30.0,ANA,AL,0.1,24.0,72.0,61.0,11.0,15.0,4.0,1.0,3.0,5.0,3.0,1.0,9.0,9.0,0.246,0.343,0.492,0.835,119.0,0.376,126.0,30.0,2.0,0.0,2.0,0.0,0.0,3/7H4D,
Alfredo Amézaga#,25.0,ANA,AL,-0.1,37.0,120.0,105.0,15.0,22.0,3.0,2.0,2.0,7.0,2.0,2.0,9.0,23.0,0.21,0.278,0.333,0.612,62.0,0.268,54.0,35.0,2.0,1.0,5.0,0.0,0.0,65/HD,
Barry Wesson,26.0,ANA,AL,0.0,10.0,11.0,11.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,0.182,0.182,0.455,0.636,62.0,0.283,48.0,5.0,0.0,0.0,0.0,0.0,0.0,/79DH,
Ben Weber,33.0,ANA,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Bengie Molina,28.0,ANA,AL,1.7,119.0,430.0,409.0,37.0,115.0,24.0,0.0,14.0,71.0,1.0,1.0,13.0,31.0,0.281,0.304,0.443,0.746,96.0,0.323,91.0,181.0,17.0,2.0,2.0,4.0,2.0,*2/H,GG
Benji Gil,30.0,ANA,AL,-0.7,62.0,135.0,125.0,12.0,24.0,5.0,1.0,1.0,9.0,5.0,1.0,4.0,33.0,0.192,0.214,0.272,0.486,29.0,0.219,12.0,34.0,5.0,0.0,4.0,2.0,1.0,46H/35D,
Brad Fullmer*,28.0,ANA,AL,1.3,63.0,235.0,206.0,32.0,63.0,9.0,2.0,9.0,35.0,5.0,4.0,26.0,31.0,0.306,0.387,0.5,0.887,135.0,0.376,131.0,103.0,4.0,2.0,0.0,1.0,4.0,D3/H,
Brendan Donnelly,31.0,ANA,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
