Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Abraham Núñez#,27.0,PIT,NL,0.0,118.0,351.0,311.0,37.0,77.0,8.0,7.0,4.0,35.0,9.0,3.0,26.0,53.0,0.248,0.31,0.357,0.667,72.0,0.309,70.0,111.0,8.0,3.0,9.0,2.0,1.0,4H6/5,
Adam Hyzdu,31.0,PIT,NL,-0.2,51.0,75.0,63.0,16.0,13.0,5.0,0.0,1.0,8.0,0.0,0.0,10.0,21.0,0.206,0.32,0.333,0.653,70.0,0.308,72.0,21.0,2.0,1.0,0.0,1.0,0.0,H89/7,
Aramis Ramírez,25.0,PIT,NL,1.3,96.0,415.0,375.0,44.0,105.0,25.0,1.0,12.0,67.0,1.0,1.0,25.0,68.0,0.28,0.33,0.448,0.778,99.0,0.34,95.0,168.0,17.0,7.0,0.0,8.0,3.0,5,
Bobby Hill#,25.0,PIT,NL,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333,0.5,0.333,0.833,122.0,0.405,140.0,1.0,0.0,0.0,0.0,0.0,0.0,/4H,
Brian Boehringer#,34.0,PIT,NL,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Brian Giles*,32.0,PIT,NL,2.4,105.0,481.0,388.0,70.0,116.0,30.0,4.0,16.0,70.0,0.0,3.0,85.0,48.0,0.299,0.43,0.521,0.951,145.0,0.411,148.0,202.0,8.0,6.0,0.0,2.0,11.0,78,
Brian Meadows,27.0,PIT,NL,-0.1,33.0,18.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.071,0.133,0.071,0.205,-45.0,0.108,-106.0,1.0,0.0,0.0,3.0,0.0,0.0,1,
Carlos Rivera*,25.0,PIT,NL,-0.7,78.0,107.0,95.0,12.0,21.0,5.0,0.0,3.0,10.0,0.0,0.0,8.0,28.0,0.221,0.283,0.368,0.651,67.0,0.278,49.0,35.0,2.0,1.0,1.0,2.0,2.0,3H,
Craig Wilson,26.0,PIT,NL,1.3,116.0,358.0,309.0,49.0,81.0,15.0,4.0,18.0,48.0,3.0,1.0,35.0,89.0,0.262,0.36,0.511,0.872,123.0,0.381,123.0,158.0,6.0,13.0,0.0,1.0,4.0,93H2/7D,
Dennys Reyes,26.0,PIT,NL,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Duaner Sánchez,23.0,PIT,NL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Humberto Cota,24.0,PIT,NL,0.1,10.0,17.0,16.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.25,0.294,0.313,0.607,58.0,0.378,122.0,5.0,0.0,0.0,0.0,0.0,0.0,/H2,
J.J. Davis,24.0,PIT,NL,-0.4,19.0,38.0,35.0,1.0,7.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,13.0,0.2,0.263,0.286,0.549,42.0,0.264,49.0,10.0,0.0,0.0,0.0,0.0,0.0,9H,
J.R. House,23.0,PIT,NL,0.1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,421.0,0.911,492.0,1.0,0.0,0.0,0.0,0.0,0.0,/H,
Jack Wilson,25.0,PIT,NL,0.9,150.0,615.0,558.0,58.0,143.0,21.0,3.0,9.0,62.0,5.0,5.0,36.0,74.0,0.256,0.303,0.353,0.656,70.0,0.301,67.0,197.0,11.0,4.0,11.0,6.0,3.0,*6/H,
Jason Bay,24.0,PIT,NL,0.7,27.0,97.0,79.0,13.0,23.0,6.0,1.0,3.0,12.0,3.0,1.0,18.0,28.0,0.291,0.423,0.506,0.929,140.0,0.42,150.0,40.0,0.0,0.0,0.0,0.0,0.0,7/8H9,
