Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
AJ Reed*,24.0,HOU,AL,-0.2,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,/3D,
Alex Bregman,23.0,HOU,AL,4.3,155.0,626.0,556.0,88.0,158.0,39.0,5.0,19.0,71.0,17.0,5.0,55.0,97.0,0.284,0.352,0.475,0.827,125.0,0.359,126.0,264.0,15.0,7.0,1.0,7.0,2.0,*56/4HD,
Ashur Tolliver*,29.0,HOU,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Brad Peacock,29.0,HOU,AL,0.1,4.0,8.0,7.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.286,0.375,0.429,0.804,121.0,0.352,122.0,3.0,0.0,0.0,0.0,0.0,0.0,1,
Brian McCann*,33.0,HOU,AL,0.8,97.0,399.0,349.0,47.0,84.0,12.0,1.0,18.0,62.0,1.0,0.0,38.0,58.0,0.241,0.323,0.436,0.759,106.0,0.332,107.0,152.0,9.0,7.0,0.0,5.0,3.0,2/DH,
Cameron Maybin,30.0,HOU,AL,0.0,21.0,63.0,59.0,6.0,11.0,1.0,1.0,4.0,13.0,4.0,3.0,3.0,16.0,0.186,0.226,0.441,0.666,77.0,0.295,88.0,26.0,1.0,0.0,1.0,0.0,0.0,8/79HD,
Carlos Beltrán#,40.0,HOU,AL,-0.8,129.0,509.0,467.0,60.0,108.0,29.0,0.0,14.0,51.0,0.0,0.0,33.0,102.0,0.231,0.283,0.383,0.666,81.0,0.293,80.0,179.0,9.0,3.0,0.0,6.0,3.0,D7H/9,
Carlos Correa,22.0,HOU,AL,6.7,109.0,481.0,422.0,82.0,133.0,25.0,1.0,24.0,84.0,2.0,1.0,53.0,92.0,0.315,0.391,0.55,0.941,155.0,0.409,164.0,232.0,12.0,2.0,0.0,4.0,5.0,6/D,"AS,MVP-17"
Charlie Morton,33.0,HOU,AL,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Chris Devenski,26.0,HOU,AL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Colin Moran*,24.0,HOU,AL,0.1,7.0,12.0,11.0,3.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.364,0.417,0.818,1.235,227.0,0.491,222.0,9.0,0.0,0.0,0.0,0.0,0.0,/35H6,
Collin McHugh,30.0,HOU,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-129.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dallas Keuchel*,29.0,HOU,AL,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-131.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Derek Fisher*,23.0,HOU,AL,0.5,53.0,166.0,146.0,21.0,31.0,4.0,1.0,5.0,17.0,3.0,3.0,17.0,54.0,0.212,0.307,0.356,0.663,82.0,0.296,85.0,52.0,1.0,3.0,0.0,0.0,1.0,79H/8D,
Evan Gattis,30.0,HOU,AL,1.0,84.0,325.0,300.0,41.0,79.0,22.0,0.0,12.0,55.0,0.0,1.0,18.0,50.0,0.263,0.311,0.457,0.767,107.0,0.326,104.0,137.0,10.0,4.0,0.0,3.0,0.0,2D/H3,
Francis Martes,21.0,HOU,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Francisco Liriano*,33.0,HOU,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
George Springer,27.0,HOU,AL,5.1,140.0,629.0,548.0,112.0,155.0,29.0,0.0,34.0,85.0,5.0,7.0,64.0,111.0,0.283,0.367,0.522,0.889,141.0,0.381,146.0,286.0,11.0,11.0,0.0,4.0,1.0,*89/DH,"AS,MVP-13,SS"
J.D. Davis,24.0,HOU,AL,0.3,24.0,68.0,62.0,8.0,14.0,4.0,0.0,4.0,7.0,1.0,1.0,4.0,20.0,0.226,0.279,0.484,0.763,104.0,0.322,103.0,30.0,3.0,1.0,0.0,1.0,0.0,5/H13,
Jake Marisnick,26.0,HOU,AL,2.0,106.0,259.0,230.0,50.0,56.0,10.0,0.0,16.0,35.0,9.0,4.0,20.0,90.0,0.243,0.319,0.496,0.815,119.0,0.344,117.0,114.0,5.0,6.0,2.0,1.0,1.0,8H/79D,
James Hoyt,30.0,HOU,AL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Joe Musgrove,24.0,HOU,AL,-0.1,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-130.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jose Altuve,27.0,HOU,AL,8.1,153.0,662.0,590.0,112.0,204.0,39.0,4.0,24.0,81.0,32.0,6.0,58.0,84.0,0.346,0.41,0.547,0.957,160.0,0.415,163.0,323.0,19.0,9.0,1.0,4.0,3.0,*4/DH,"AS,MVP-1,SS"
Josh Reddick*,30.0,HOU,AL,4.6,134.0,540.0,477.0,77.0,150.0,34.0,4.0,13.0,82.0,7.0,3.0,43.0,72.0,0.314,0.363,0.484,0.847,130.0,0.368,134.0,231.0,9.0,0.0,1.0,12.0,1.0,*978/HD3,
Juan Centeno*,27.0,HOU,AL,-0.2,22.0,57.0,52.0,5.0,12.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,12.0,0.231,0.286,0.346,0.632,73.0,0.271,63.0,18.0,2.0,0.0,1.0,0.0,1.0,2/H,
Ken Giles,26.0,HOU,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Lance McCullers Jr.*,23.0,HOU,AL,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.298,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Luke Gregerson*,33.0,HOU,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Marwin González#,28.0,HOU,AL,4.1,134.0,515.0,455.0,67.0,138.0,34.0,0.0,23.0,90.0,8.0,3.0,49.0,99.0,0.303,0.377,0.53,0.907,146.0,0.387,147.0,241.0,8.0,6.0,3.0,2.0,4.0,76345H/9,MVP-19
Max Stassi,26.0,HOU,AL,0.1,14.0,31.0,24.0,5.0,4.0,1.0,0.0,2.0,4.0,0.0,0.0,6.0,4.0,0.167,0.323,0.458,0.781,112.0,0.33,106.0,11.0,2.0,0.0,0.0,1.0,0.0,2/HD3,
Michael Feliz,24.0,HOU,AL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mike Fiers,32.0,HOU,AL,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1/H,
Nori Aoki*,35.0,HOU,AL,0.7,70.0,224.0,202.0,28.0,55.0,12.0,1.0,2.0,19.0,5.0,2.0,15.0,29.0,0.272,0.323,0.371,0.694,91.0,0.306,88.0,75.0,11.0,2.0,1.0,4.0,1.0,79/H1D,
Teoscar Hernández,24.0,HOU,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/9,
Tony Kemp*,25.0,HOU,AL,0.0,17.0,39.0,37.0,6.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,5.0,0.216,0.256,0.243,0.5,39.0,0.234,33.0,9.0,0.0,1.0,0.0,0.0,0.0,7/H8D,
Tony Sipp*,33.0,HOU,AL,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-133.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Tyler Clippard,32.0,HOU,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Tyler White,26.0,HOU,AL,0.0,22.0,67.0,61.0,7.0,17.0,6.0,0.0,3.0,10.0,0.0,1.0,4.0,16.0,0.279,0.328,0.525,0.853,129.0,0.362,135.0,32.0,0.0,1.0,0.0,1.0,0.0,3/4H71,
Will Harris,32.0,HOU,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
