Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam Conley*,31.0,TBR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Andrew Kittredge,31.0,TBR,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Austin Meadows*,26.0,TBR,AL,2.0,142.0,591.0,518.0,79.0,121.0,29.0,3.0,27.0,106.0,4.0,3.0,59.0,122.0,0.234,0.315,0.458,0.772,115.0,0.331,114.0,237.0,4.0,6.0,0.0,8.0,3.0,7DH/9,MVP-20
Brandon Lowe*,26.0,TBR,AL,4.6,149.0,615.0,535.0,97.0,132.0,31.0,0.0,39.0,99.0,7.0,1.0,68.0,167.0,0.247,0.34,0.523,0.863,140.0,0.366,137.0,280.0,2.0,9.0,0.0,3.0,4.0,*4H7/9D3,MVP-10
Brett Phillips*,27.0,TBR,AL,2.1,118.0,292.0,253.0,50.0,52.0,9.0,4.0,13.0,44.0,14.0,3.0,33.0,113.0,0.206,0.3,0.427,0.727,103.0,0.32,102.0,108.0,3.0,2.0,2.0,2.0,0.0,89H7/D1,
Chaz Roe,34.0,TBR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Chris Archer,32.0,TBR,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Collin McHugh,34.0,TBR,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Diego Castillo,27.0,TBR,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Drew Rasmussen,25.0,TBR,AL,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,90.0,0.266,67.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
