Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Civale,26.0,CLE,AL,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,58.0,0.346,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Amed Rosario,25.0,CLE,AL,1.9,141.0,588.0,550.0,77.0,155.0,25.0,6.0,11.0,57.0,13.0,0.0,31.0,120.0,0.282,0.321,0.409,0.731,100.0,0.324,99.0,225.0,12.0,3.0,0.0,4.0,0.0,*68/HD,
Andrés Giménez*,22.0,CLE,AL,0.9,68.0,210.0,188.0,23.0,41.0,10.0,0.0,5.0,16.0,11.0,0.0,11.0,54.0,0.218,0.282,0.351,0.633,74.0,0.287,67.0,66.0,1.0,7.0,1.0,3.0,0.0,64/HD,
Austin Hedges,28.0,CLE,AL,0.1,88.0,312.0,286.0,32.0,51.0,7.0,0.0,10.0,31.0,1.0,0.0,15.0,87.0,0.178,0.22,0.308,0.527,43.0,0.233,36.0,88.0,7.0,1.0,7.0,3.0,1.0,2/H,
Ben Gamel*,29.0,CLE,AL,-0.3,11.0,17.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.071,0.235,0.143,0.378,9.0,0.195,11.0,2.0,1.0,0.0,0.0,0.0,0.0,/8H7,
Blake Parker,36.0,CLE,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Bobby Bradley*,25.0,CLE,AL,0.4,74.0,279.0,245.0,36.0,51.0,10.0,0.0,16.0,41.0,0.0,0.0,25.0,99.0,0.208,0.294,0.445,0.739,100.0,0.316,97.0,109.0,3.0,6.0,0.0,3.0,1.0,3/DH,
Bradley Zimmer*,28.0,CLE,AL,1.3,99.0,348.0,299.0,44.0,68.0,9.0,1.0,8.0,35.0,15.0,3.0,30.0,122.0,0.227,0.325,0.344,0.669,85.0,0.311,89.0,103.0,3.0,15.0,0.0,4.0,0.0,89/H7D,
Bryan Shaw#,33.0,CLE,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Cal Quantrill*,26.0,CLE,AL,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,178.0,0.398,154.0,1.0,0.0,0.0,0.0,0.0,0.0,1,
César Hernández#,31.0,CLE,AL,1.3,96.0,420.0,376.0,60.0,87.0,17.0,2.0,18.0,47.0,0.0,0.0,38.0,90.0,0.231,0.307,0.431,0.738,101.0,0.324,103.0,162.0,6.0,4.0,0.0,2.0,0.0,4/D,
Daniel Johnson*,25.0,CLE,AL,-0.2,30.0,81.0,77.0,9.0,17.0,0.0,0.0,4.0,5.0,1.0,0.0,4.0,27.0,0.221,0.259,0.377,0.636,73.0,0.276,66.0,29.0,0.0,0.0,0.0,0.0,0.0,9/7HD,
Eddie Rosario*,29.0,CLE,AL,0.4,78.0,306.0,283.0,29.0,72.0,15.0,1.0,7.0,46.0,9.0,2.0,17.0,47.0,0.254,0.296,0.389,0.685,87.0,0.303,85.0,110.0,3.0,1.0,2.0,3.0,0.0,7/D,
Eli Morgan,25.0,CLE,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Emmanuel Clase,23.0,CLE,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,ROY-5
Ernie Clement,25.0,CLE,AL,-0.1,40.0,133.0,121.0,16.0,28.0,4.0,0.0,3.0,9.0,0.0,1.0,7.0,19.0,0.231,0.285,0.339,0.623,71.0,0.278,72.0,41.0,3.0,2.0,3.0,0.0,0.0,45/H76,
Franmil Reyes,25.0,CLE,AL,1.7,115.0,466.0,418.0,57.0,106.0,18.0,2.0,30.0,85.0,4.0,1.0,43.0,149.0,0.254,0.324,0.522,0.846,128.0,0.355,124.0,218.0,13.0,2.0,0.0,3.0,3.0,D9/H,
Harold Ramírez,26.0,CLE,AL,0.3,99.0,361.0,339.0,33.0,91.0,21.0,1.0,7.0,41.0,3.0,1.0,14.0,56.0,0.268,0.305,0.398,0.703,92.0,0.32,99.0,135.0,10.0,5.0,0.0,3.0,1.0,798/HD3,
J.C. Mejía,24.0,CLE,AL,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jake Bauers*,25.0,CLE,AL,-0.1,43.0,113.0,100.0,7.0,19.0,3.0,0.0,2.0,6.0,0.0,1.0,12.0,27.0,0.19,0.277,0.28,0.557,55.0,0.262,61.0,28.0,0.0,0.0,0.0,0.0,1.0,3H,
James Karinchak,25.0,CLE,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jordan Luplow,27.0,CLE,AL,0.4,36.0,121.0,98.0,12.0,17.0,5.0,0.0,7.0,20.0,0.0,2.0,21.0,31.0,0.173,0.331,0.439,0.769,110.0,0.332,114.0,43.0,1.0,2.0,0.0,0.0,0.0,89/H7D,
Josh Naylor*,24.0,CLE,AL,-0.1,69.0,250.0,233.0,28.0,59.0,13.0,0.0,7.0,21.0,1.0,0.0,14.0,45.0,0.253,0.301,0.399,0.7,91.0,0.313,94.0,93.0,7.0,2.0,0.0,0.0,1.0,93/DH,
José Ramírez#,28.0,CLE,AL,6.7,152.0,636.0,552.0,111.0,147.0,32.0,5.0,36.0,103.0,27.0,4.0,72.0,87.0,0.266,0.355,0.538,0.893,142.0,0.378,137.0,297.0,13.0,7.0,0.0,5.0,10.0,*5D/H,"AS,MVP-6"
Kyle Nelson*,24.0,CLE,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
