Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
9,Aaron Johnson,STK,32,D,28,3,15,18,20,1.0,2,0,,0.107,0.536,0.643,52.0,5.8%
14,Austin Carroll,STK,21,F,53,6,7,13,74,-17.0,0,0,,0.113,0.132,0.245,65.0,9.2%
7,Bill Arnold,STK,23,F,52,9,13,22,20,-12.0,3,0,,0.173,0.25,0.423,84.0,10.7%
19,Blair Riley,STK,30,F,45,5,5,10,74,-9.0,0,0,,0.111,0.111,0.222,57.0,8.8%
10,Brett Kulak,STK,21,D,59,3,14,17,36,-9.0,1,0,,0.051,0.237,0.288,107.0,2.8%
30,Brett Pollock,STK,19,F,3,1,0,1,2,-1.0,0,0,,0.333,0.0,0.333,2.0,50.0%
11,Bryce Van Brabant,STK,24,F,62,7,9,16,51,-21.0,1,1,,0.113,0.145,0.258,113.0,6.2%
41,Colton Orr,STK,33,F,10,0,0,0,15,-4.0,0,0,,0.0,0.0,0.0,3.0,0.0%
2,Derek Grant,STK,25,F,36,27,18,45,36,7.0,10,2,,0.75,0.5,1.25,165.0,16.4%
4,Drew Shore,STK,24,F,59,10,28,38,22,-17.0,2,1,,0.169,0.475,0.644,156.0,6.4%
23,Dustin Stevenson,STK,26,D,45,2,6,8,104,-3.0,0,0,,0.044,0.133,0.178,82.0,2.4%
6,Emile Poirier,STK,21,F,60,12,17,29,51,-14.0,1,0,,0.2,0.283,0.483,140.0,8.6%
33,Eric Baier,STK,27,D,1,0,0,0,0,-1.0,0,0,,0.0,0.0,0.0,1.0,0.0%
34,Eric Hartzell,STK,26,G,1,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
3,Freddie Hamilton,STK,23,F,62,18,25,43,24,-6.0,7,0,,0.29,0.403,0.694,194.0,9.3%
39,Gabriel Verpaelst,STK,22,D,8,0,0,0,7,-2.0,0,0,,0.0,0.0,0.0,9.0,0.0%
8,Garnet Hathaway,STK,24,F,44,8,13,21,39,-4.0,1,3,,0.182,0.295,0.477,87.0,9.2%
16,Hunter Shinkaruk,STK,21,F,17,6,6,12,2,-6.0,1,0,,0.353,0.353,0.706,38.0,15.8%
24,Hunter Smith,STK,20,F,54,2,6,8,90,2.0,0,0,,0.037,0.111,0.148,51.0,3.9%
13,Jakub Nakladal,STK,28,D,35,2,12,14,30,-3.0,1,0,,0.057,0.343,0.4,80.0,2.5%
38,Jon Gillies,STK,21,G,7,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
43,Joni Ortio,STK,24,G,20,0,0,0,2,,0,0,0.0,0.0,0.0,0.0,,
31,Karri R�m�,STK,29,G,1,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
35,Keegan Kanzig,STK,20,D,3,0,0,0,2,0.0,0,0,,0.0,0.0,0.0,5.0,0.0%
15,Kenney Morrison,STK,23,D,44,3,10,13,30,-5.0,1,0,,0.068,0.227,0.295,74.0,4.1%
1,Kenny Agostino,STK,23,F,65,23,34,57,18,-3.0,8,0,,0.354,0.523,0.877,177.0,13.0%
42,Kent Simpson,STK,23,G,11,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
29,Kevin Poulin,STK,25,G,29,0,2,2,0,,0,0,0.0,0.0,0.069,0.069,,
32,Ladislav Smid,STK,29,D,1,0,0,0,0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.00%
26,Mark Jankowski,STK,21,F,8,2,4,6,0,-2.0,2,0,,0.25,0.5,0.75,11.0,18.2%
21,Markus Granlund,STK,22,F,12,5,4,9,10,4.0,3,0,,0.417,0.333,0.75,43.0,11.6%
12,Mason Raymond,STK,30,F,15,6,9,15,2,-2.0,2,0,,0.4,0.6,1.0,46.0,13.0%
37,Mike Vernace,STK,29,D,5,0,0,0,2,-2.0,0,0,,0.0,0.0,0.0,3.0,0.0%
25,Mitchell Heard,STK,23,F,22,3,4,7,71,0.0,0,0,,0.136,0.182,0.318,24.0,12.5%
22,Morgan Klimchuk,STK,20,F,55,3,6,9,10,0.0,1,0,,0.055,0.109,0.164,88.0,3.4%
40,Nick Schneider,STK,18,G,9,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
17,Oliver Kylington,STK,18,D,47,5,7,12,14,-15.0,2,0,,0.106,0.149,0.255,66.0,7.6%
18,Patrick Sieloff,STK,21,D,52,2,9,11,54,-16.0,0,0,,0.038,0.173,0.212,44.0,4.6%
28,Ryan Culkin,STK,22,D,27,1,1,2,10,-4.0,0,0,,0.037,0.037,0.074,24.0,4.2%
27,Ryan Lomberg,STK,21,F,15,0,3,3,42,-6.0,0,0,,0.0,0.2,0.2,26.0,0.0%
5,Turner Elson,STK,23,F,63,14,16,30,59,-12.0,2,3,,0.222,0.254,0.476,159.0,8.8%
20,Tyler Wotherspoon,STK,22,D,53,2,8,10,16,1.0,0,0,,0.038,0.151,0.189,55.0,3.6%
36,Yann Sauve,STK,25,D,4,0,0,0,2,-3.0,0,0,,0.0,0.0,0.0,7.0,0.0%
