Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
6,Andre Benoit,CHI,31,D,72,8,25,33,26,0.0,4,1,,0.111,0.347,0.458,132.0,6.1%
18,Bryce Gervais,CHI,23,F,10,5,2,7,2,3.0,2,0,,0.5,0.2,0.7,14.0,35.7%
13,Chris Butler,CHI,29,D,46,4,14,18,39,-14.0,3,0,,0.087,0.304,0.391,71.0,5.6%
27,Cody Beach,CHI,23,F,25,2,2,4,105,-3.0,0,0,,0.08,0.08,0.16,14.0,14.3%
2,Danny Kristo,CHI,25,F,71,24,24,48,29,-2.0,6,1,,0.338,0.338,0.676,183.0,13.1%
30,Dmitri Jaskin,CHI,22,F,3,1,1,2,4,-1.0,1,0,,0.333,0.333,0.667,6.0,16.7%
37,Drew Daniels,CHI,26,D,1,0,0,0,0,0.0,0,0,,0.0,0.0,0.0,1.0,0.0%
20,Emerson Clark,CHI,23,F,29,2,5,7,62,-7.0,0,0,,0.069,0.172,0.241,20.0,10.0%
15,Eriah Hayes,CHI,27,F,39,6,5,11,43,-4.0,2,0,,0.154,0.128,0.282,95.0,6.3%
11,Evan Trupp,CHI,28,F,59,7,15,22,17,1.0,2,0,,0.119,0.254,0.373,87.0,8.1%
26,Hubert Labrie,CHI,24,D,15,2,2,4,20,-6.0,0,0,,0.133,0.133,0.267,10.0,20.0%
8,Ivan Barbashev,CHI,20,F,65,10,18,28,15,-14.0,1,0,,0.154,0.277,0.431,93.0,10.8%
17,Jacob Doty,CHI,22,D,53,4,4,8,163,-4.0,0,0,,0.075,0.075,0.151,36.0,11.1%
21,Jared Nightingale,CHI,33,D,31,2,4,6,68,-3.0,0,0,,0.065,0.129,0.194,23.0,8.7%
28,Jeremie Blain,CHI,23,D,16,3,0,3,10,-5.0,1,0,,0.188,0.0,0.188,35.0,8.6%
7,Jeremy Welsh,CHI,27,F,74,15,13,28,54,-11.0,6,0,,0.203,0.176,0.378,158.0,9.5%
35,Joel Chouinard,CHI,25,D,1,0,0,0,2,-2.0,0,0,,0.0,0.0,0.0,1.0,0.0%
43,Joel Edmundson,CHI,22,D,6,0,0,0,15,0.0,0,0,,0.0,0.0,0.0,9.0,0.0%
46,Jordan Binnington,CHI,22,G,41,0,0,0,4,,0,0,0.0,0.0,0.0,0.0,,
4,Jordan Caron,CHI,25,F,70,17,19,36,115,-11.0,6,0,,0.243,0.271,0.514,153.0,11.1%
5,Jordan Schmaltz,CHI,22,D,71,6,30,36,24,-10.0,1,0,,0.085,0.423,0.507,124.0,4.8%
31,Justin Crandall,CHI,23,F,7,1,1,2,2,-3.0,0,0,,0.143,0.143,0.286,7.0,14.3%
22,Justin Hodgman,CHI,27,F,15,0,6,6,21,3.0,0,0,,0.0,0.4,0.4,17.0,0.0%
32,Justin Selman,CHI,22,F,7,1,1,2,2,0.0,0,0,,0.143,0.143,0.286,6.0,16.7%
24,Konrad Abeltshauser,CHI,23,D,20,0,5,5,14,2.0,0,0,,0.0,0.25,0.25,32.0,0.0%
19,Magnus P��j�rvi,CHI,24,F,7,4,3,7,2,6.0,1,0,,0.571,0.429,1.0,17.0,23.5%
38,Mark Cooper,CHI,23,F,2,0,0,0,0,0.0,0,0,,0.0,0.0,0.0,1.0,0.0%
42,Mike Embach,CHI,27,F,4,0,0,0,2,0.0,0,0,,0.0,0.0,0.0,4.0,0.0%
39,Nick Petrecki,CHI,26,D,3,0,0,0,7,-3.0,0,0,,0.0,0.0,0.0,1.0,0.0%
41,Niklas Lundstr�m,CHI,22,G,4,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
1,Pat Cannone,CHI,29,F,73,20,32,52,38,5.0,5,1,,0.274,0.438,0.712,146.0,13.7%
10,Peter Harrold,CHI,32,D,70,1,22,23,24,6.0,0,0,,0.014,0.314,0.329,95.0,1.1%
16,Petteri Lindbohm,CHI,22,D,43,3,8,11,50,-4.0,0,0,,0.07,0.186,0.256,59.0,5.1%
45,Pheonix Copley,CHI,23,G,37,0,0,0,4,,0,0,0.0,0.0,0.0,0.0,,
33,Richard Nedomlel,CHI,22,D,12,0,2,2,4,-4.0,0,0,,0.0,0.167,0.167,13.0,0.0%
23,Riley Brace,CHI,23,F,12,1,4,5,4,0.0,1,0,,0.083,0.333,0.417,16.0,6.3%
14,Scooter Vaughan,CHI,26,D,68,3,11,14,56,-1.0,0,0,,0.044,0.162,0.206,85.0,3.5%
25,Spencer Asuchak,CHI,24,F,30,3,1,4,29,-2.0,0,0,,0.1,0.033,0.133,32.0,9.4%
34,Tommy Vannelli,CHI,20,D,7,0,1,1,8,4.0,0,0,,0.0,0.143,0.143,8.0,0.0%
40,Travis Walsh,CHI,22,D,3,0,0,0,4,-1.0,0,0,,0.0,0.0,0.0,3.0,0.0%
3,Ty Rattie,CHI,22,F,62,17,29,46,28,-12.0,5,1,,0.274,0.468,0.742,160.0,10.6%
9,Yannick Veilleux,CHI,22,F,72,8,15,23,79,-6.0,0,0,,0.111,0.208,0.319,89.0,9.0%
12,Zach O'Brien,CHI,23,F,62,8,11,19,0,-11.0,1,0,,0.129,0.177,0.306,96.0,8.3%
36,Zach Pochiro,CHI,21,F,1,0,0,0,0,0.0,0,0,,0.0,0.0,0.0,0.0,0.00%
44,Zack Phillips,CHI,23,F,9,0,0,0,6,0.0,0,0,,0.0,0.0,0.0,10.0,0.0%
29,Zack Torquato,CHI,26,F,22,2,1,3,17,-4.0,0,0,,0.091,0.045,0.136,28.0,7.1%
