Rk,Name,Team,Age,Pos,GP,G,A,P,PIM,+/-,PPG,SHG,GWG,G/GP,A/GP,P/GP,SOG,SH%
22,Brandon Mashinter,RFD,27,F,12,4,3,7,11,0.0,1,0,,0.333,0.25,0.583,26.0,15.4%
8,Bryan Bickell,RFD,29,F,47,15,16,31,23,3.0,5,0,,0.319,0.34,0.66,93.0,16.1%
11,Cameron Schilling,RFD,27,D,73,5,17,22,38,10.0,3,0,,0.068,0.233,0.301,123.0,4.1%
38,Carl Dahlstr�m,RFD,20,D,4,0,0,0,6,1.0,0,0,,0.0,0.0,0.0,7.0,0.0%
17,Chris DeSousa,RFD,25,F,67,7,6,13,98,1.0,0,1,,0.104,0.09,0.194,115.0,6.1%
30,Dane Walters,RFD,26,F,30,2,1,3,14,-1.0,0,0,,0.067,0.033,0.1,26.0,7.7%
34,Daniel Ciampini,RFD,25,F,10,1,0,1,2,-1.0,0,0,,0.1,0.0,0.1,7.0,14.3%
29,Daniel Paille,RFD,31,F,31,1,3,4,2,-5.0,0,0,,0.032,0.097,0.129,35.0,2.9%
28,David Rundblad,RFD,25,D,10,2,2,4,0,4.0,0,0,,0.2,0.2,0.4,27.0,7.4%
13,Dennis Rasmussen,RFD,25,F,25,7,9,16,18,-1.0,1,1,,0.28,0.36,0.64,53.0,13.2%
25,Dennis Robertson,RFD,24,D,37,2,4,6,30,10.0,0,0,,0.054,0.108,0.162,44.0,4.6%
36,Dillon Fournier,RFD,21,D,2,0,0,0,0,-2.0,0,0,,0.0,0.0,0.0,1.0,0.0%
40,Drew MacIntyre,RFD,32,G,8,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
19,Erik Gustafsson,RFD,23,D,27,3,8,11,38,1.0,1,1,,0.111,0.296,0.407,66.0,4.6%
12,Garret Ross,RFD,23,F,65,7,13,20,109,-8.0,2,0,,0.108,0.2,0.308,116.0,6.0%
6,Jacob Dowell,RFD,30,F,72,11,24,35,99,14.0,0,1,,0.153,0.333,0.486,78.0,14.1%
10,Jeremy Morin,RFD,24,F,28,9,13,22,24,7.0,1,1,,0.321,0.464,0.786,74.0,12.2%
20,Jonathan Carlsson,RFD,27,D,25,2,7,9,6,4.0,0,0,,0.08,0.28,0.36,46.0,4.4%
35,Josh Brittain,RFD,25,F,5,0,1,1,13,0.0,0,0,,0.0,0.2,0.2,2.0,0.0%
14,Kirill Gotovets,RFD,24,D,62,2,14,16,37,6.0,0,0,,0.032,0.226,0.258,65.0,3.1%
21,Kyle Baun,RFD,23,F,43,1,8,9,16,-1.0,0,0,,0.023,0.186,0.209,63.0,1.6%
27,Kyle Cumiskey,RFD,29,D,17,1,4,5,6,-3.0,1,0,,0.059,0.235,0.294,17.0,5.9%
42,Mac Carruth,RFD,23,G,17,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
2,Mark McNeill,RFD,22,F,64,25,23,48,33,-4.0,8,2,,0.391,0.359,0.75,151.0,16.6%
41,Mark Visentin,RFD,23,G,13,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
9,Marko Dano,RFD,21,F,34,4,19,23,40,17.0,2,0,,0.118,0.559,0.676,75.0,5.3%
23,Matt Fraser,RFD,25,F,21,2,5,7,10,-1.0,1,0,,0.095,0.238,0.333,47.0,4.3%
32,Michael Liambas,RFD,26,F,44,1,1,2,188,-4.0,0,1,,0.023,0.023,0.045,21.0,4.8%
43,Mike Leighton,RFD,34,G,46,0,0,0,0,,0,0,0.0,0.0,0.0,0.0,,
24,Nick Mattson,RFD,24,D,17,1,6,7,0,4.0,0,0,,0.059,0.353,0.412,14.0,7.1%
18,Nolan Valleau,RFD,23,D,62,1,11,12,20,8.0,0,0,,0.016,0.177,0.194,45.0,2.2%
31,Phillip Danault,RFD,22,F,6,1,1,2,4,-2.0,0,0,,0.167,0.167,0.333,17.0,5.9%
7,Pierre-Cedric Labrie,RFD,29,F,66,20,14,34,102,1.0,3,1,,0.303,0.212,0.515,114.0,17.5%
37,Rob Scuderi,RFD,37,D,3,0,0,0,2,1.0,0,0,,0.0,0.0,0.0,5.0,0.0%
33,Robin Norell,RFD,20,D,8,0,2,2,2,4.0,0,0,,0.0,0.25,0.25,6.0,0.0%
16,Ryan Haggerty,RFD,22,F,36,9,4,13,17,2.0,1,0,,0.25,0.111,0.361,80.0,11.3%
5,Ryan Hartman,RFD,21,F,61,15,20,35,129,16.0,2,1,,0.246,0.328,0.574,171.0,8.8%
39,Sam Jardine,RFD,22,D,6,0,0,0,7,-1.0,0,0,,0.0,0.0,0.0,3.0,0.0%
4,Tanner Kero,RFD,23,F,60,20,19,39,23,15.0,3,1,,0.333,0.317,0.65,123.0,16.3%
26,Tyler Motte,RFD,20,F,5,2,3,5,2,4.0,1,0,,0.4,0.6,1.0,13.0,15.4%
15,Viktor Svedberg,RFD,24,D,40,1,14,15,39,9.0,1,0,,0.025,0.35,0.375,83.0,1.2%
3,Ville Pokka,RFD,21,D,76,10,35,45,24,0.0,5,0,,0.132,0.461,0.592,185.0,5.4%
1,Vince Hinostroza,RFD,21,F,66,18,33,51,24,7.0,3,1,,0.273,0.5,0.773,148.0,12.2%
