Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Adam Dunn*,34.0,OAK,AL,0.0,25.0,76.0,66.0,6.0,14.0,1.0,0.0,2.0,10.0,0.0,0.0,6.0,27.0,0.212,0.316,0.318,0.634,83.0,0.306,91.0,21.0,0.0,4.0,0.0,0.0,0.0,D/H,
Alberto Callaspo#,31.0,OAK,AL,-1.0,127.0,451.0,404.0,37.0,90.0,15.0,0.0,4.0,39.0,0.0,1.0,40.0,50.0,0.223,0.29,0.29,0.58,67.0,0.278,71.0,117.0,18.0,1.0,0.0,6.0,1.0,4D35H,
Andy Parrino#,28.0,OAK,AL,0.2,21.0,51.0,46.0,4.0,7.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,14.0,0.152,0.216,0.283,0.498,42.0,0.26,57.0,13.0,1.0,1.0,0.0,1.0,0.0,6/475H,
Billy Burns#,24.0,OAK,AL,-0.1,13.0,6.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.167,0.167,0.167,0.333,-4.0,0.198,-20.0,1.0,0.0,0.0,0.0,0.0,0.0,H/D8,
Brad Mills,29.0,OAK,AL,-0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-134.0,0.0,1.0,0.0,0.0,0.0,0.0,/1,
Brandon Moss*,30.0,OAK,AL,2.1,147.0,580.0,500.0,70.0,117.0,23.0,2.0,25.0,81.0,1.0,0.0,67.0,153.0,0.234,0.334,0.438,0.772,120.0,0.341,117.0,219.0,6.0,10.0,0.0,3.0,7.0,379DH,AS
Bryan Anderson*,27.0,OAK,AL,-0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-127.0,0.0,1.0,0.0,0.0,0.0,0.0,/H,
Coco Crisp#,34.0,OAK,AL,1.2,126.0,536.0,463.0,68.0,114.0,21.0,3.0,9.0,47.0,19.0,5.0,66.0,66.0,0.246,0.336,0.363,0.699,101.0,0.331,106.0,168.0,3.0,0.0,1.0,6.0,2.0,*8DH,
Craig Gentry,30.0,OAK,AL,1.9,94.0,258.0,232.0,38.0,59.0,6.0,1.0,0.0,12.0,20.0,2.0,17.0,44.0,0.254,0.319,0.289,0.608,76.0,0.306,79.0,67.0,2.0,5.0,2.0,0.0,2.0,89H7/D,
Dan Otero,29.0,OAK,AL,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Daric Barton*,28.0,OAK,AL,-0.4,30.0,64.0,57.0,7.0,9.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,14.0,0.158,0.234,0.175,0.41,20.0,0.21,20.0,10.0,0.0,1.0,0.0,1.0,0.0,3/H,
Derek Norris,25.0,OAK,AL,3.2,127.0,442.0,385.0,46.0,104.0,19.0,1.0,10.0,55.0,2.0,2.0,54.0,86.0,0.27,0.361,0.403,0.763,119.0,0.349,124.0,155.0,12.0,1.0,1.0,1.0,2.0,*2HD,AS
Eric O'Flaherty*,29.0,OAK,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Eric Sogard*,28.0,OAK,AL,0.7,117.0,329.0,291.0,38.0,65.0,10.0,0.0,1.0,22.0,11.0,4.0,31.0,37.0,0.223,0.298,0.268,0.567,64.0,0.27,62.0,78.0,6.0,1.0,4.0,2.0,0.0,46H/D,
Evan Scribner,28.0,OAK,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Fernando Abad*,28.0,OAK,AL,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Geovany Soto,31.0,OAK,AL,0.5,14.0,49.0,42.0,3.0,11.0,4.0,0.0,0.0,8.0,0.0,0.0,6.0,8.0,0.262,0.354,0.357,0.711,105.0,0.323,104.0,15.0,3.0,0.0,1.0,0.0,0.0,2,
Jason Hammel,31.0,OAK,AL,-0.1,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-376.0,0.0,0.0,0.0,2.0,0.0,0.0,1,
Jed Lowrie#,30.0,OAK,AL,1.0,136.0,566.0,502.0,59.0,125.0,29.0,3.0,6.0,50.0,0.0,0.0,51.0,79.0,0.249,0.321,0.355,0.676,94.0,0.308,92.0,178.0,14.0,5.0,2.0,6.0,5.0,*6/DH,
Jeff Francis*,33.0,OAK,AL,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Jesse Chavez,30.0,OAK,AL,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-134.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jim Johnson,31.0,OAK,AL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
John Jaso*,30.0,OAK,AL,1.9,99.0,344.0,307.0,42.0,81.0,18.0,3.0,9.0,40.0,2.0,0.0,28.0,60.0,0.264,0.337,0.43,0.767,118.0,0.343,117.0,132.0,5.0,7.0,0.0,2.0,1.0,2DH,
Jon Lester*,30.0,OAK,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jonny Gomes,33.0,OAK,AL,-0.5,34.0,75.0,64.0,6.0,15.0,1.0,0.0,0.0,5.0,0.0,0.0,9.0,18.0,0.234,0.32,0.25,0.57,66.0,0.264,59.0,16.0,1.0,0.0,0.0,2.0,2.0,7H/D,
Josh Donaldson,28.0,OAK,AL,6.9,158.0,695.0,608.0,93.0,155.0,31.0,2.0,29.0,98.0,8.0,0.0,76.0,130.0,0.255,0.342,0.456,0.798,127.0,0.361,130.0,277.0,16.0,7.0,0.0,4.0,5.0,*5/DH,"AS,MVP-8"
Josh Reddick*,27.0,OAK,AL,3.2,109.0,396.0,363.0,53.0,96.0,16.0,7.0,12.0,54.0,1.0,1.0,28.0,63.0,0.264,0.316,0.446,0.763,116.0,0.341,118.0,162.0,3.0,1.0,0.0,3.0,0.0,9/H8,
Kyle Blanks,27.0,OAK,AL,0.6,21.0,56.0,45.0,9.0,15.0,1.0,0.0,2.0,7.0,0.0,0.0,8.0,13.0,0.333,0.446,0.489,0.935,168.0,0.427,181.0,22.0,3.0,2.0,0.0,1.0,0.0,3/HD9,
Luke Gregerson*,30.0,OAK,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Nate Freiman,27.0,OAK,AL,0.4,36.0,93.0,87.0,12.0,19.0,5.0,0.0,5.0,15.0,0.0,0.0,5.0,23.0,0.218,0.269,0.448,0.717,101.0,0.318,100.0,39.0,6.0,1.0,0.0,0.0,1.0,3/HD,
Nick Punto#,36.0,OAK,AL,0.7,73.0,224.0,198.0,21.0,41.0,7.0,2.0,2.0,14.0,3.0,1.0,25.0,56.0,0.207,0.296,0.293,0.589,70.0,0.285,74.0,58.0,5.0,0.0,1.0,0.0,0.0,4H6/59D,
Ryan Cook,27.0,OAK,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Sam Fuld*,32.0,OAK,AL,1.0,60.0,207.0,187.0,25.0,39.0,6.0,4.0,3.0,19.0,9.0,1.0,17.0,34.0,0.209,0.275,0.332,0.606,73.0,0.291,73.0,62.0,2.0,0.0,3.0,0.0,1.0,789H,
Scott Kazmir*,30.0,OAK,AL,-0.1,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AS
Sean Doolittle*,27.0,OAK,AL,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-127.0,0.0,0.0,0.0,0.0,0.0,0.0,1/H,AS
Sonny Gray,24.0,OAK,AL,-0.1,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-376.0,0.0,0.0,0.0,2.0,0.0,0.0,1,
Stephen Vogt*,29.0,OAK,AL,1.2,84.0,287.0,269.0,26.0,75.0,10.0,2.0,9.0,35.0,1.0,0.0,16.0,39.0,0.279,0.321,0.431,0.752,113.0,0.335,112.0,116.0,2.0,1.0,0.0,1.0,2.0,392H/D7,
Tommy Milone*,27.0,OAK,AL,-0.1,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-138.0,0.0,0.0,0.0,0.0,0.0,0.0,1/H,
Yoenis Céspedes,28.0,OAK,AL,2.9,101.0,432.0,399.0,62.0,102.0,26.0,3.0,17.0,67.0,3.0,2.0,28.0,80.0,0.256,0.303,0.464,0.767,116.0,0.34,117.0,185.0,8.0,1.0,0.0,4.0,3.0,7D/8H,
