Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Crow,27.0,KCR,AL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Alcides Escobar,27.0,KCR,AL,2.7,162.0,620.0,579.0,74.0,165.0,34.0,5.0,3.0,50.0,31.0,6.0,23.0,83.0,0.285,0.317,0.377,0.694,93.0,0.322,91.0,218.0,12.0,6.0,8.0,4.0,1.0,*6,
Alex Gordon*,30.0,KCR,AL,6.1,156.0,643.0,563.0,87.0,150.0,34.0,1.0,19.0,74.0,12.0,3.0,65.0,126.0,0.266,0.351,0.432,0.783,118.0,0.354,119.0,243.0,11.0,11.0,0.0,4.0,5.0,*7,"AS,MVP-12,GG"
Billy Butler,28.0,KCR,AL,-0.1,151.0,603.0,549.0,57.0,149.0,32.0,0.0,9.0,66.0,0.0,0.0,41.0,96.0,0.271,0.323,0.379,0.702,96.0,0.316,93.0,208.0,21.0,5.0,0.0,8.0,3.0,D3/H,
Brett Hayes,30.0,KCR,AL,-0.8,27.0,53.0,52.0,3.0,7.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,0.135,0.151,0.212,0.362,0.0,0.159,-24.0,11.0,1.0,0.0,0.0,0.0,0.0,2/H,
Carlos Peguero*,27.0,KCR,AL,0.0,4.0,10.0,9.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.222,0.3,0.333,0.633,77.0,0.288,72.0,3.0,0.0,0.0,0.0,0.0,0.0,/9,
Christian Colón,25.0,KCR,AL,0.8,21.0,49.0,45.0,8.0,15.0,5.0,1.0,0.0,6.0,2.0,0.0,3.0,4.0,0.333,0.375,0.489,0.864,139.0,0.403,151.0,22.0,1.0,0.0,1.0,0.0,0.0,4/H56D,
Danny Duffy*,25.0,KCR,AL,0.0,3.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.152,-50.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Danny Valencia,29.0,KCR,AL,0.3,36.0,119.0,110.0,8.0,31.0,5.0,0.0,2.0,11.0,0.0,0.0,7.0,27.0,0.282,0.328,0.382,0.71,98.0,0.338,109.0,42.0,4.0,1.0,0.0,1.0,0.0,5/4HD,
Eric Hosmer*,24.0,KCR,AL,0.8,131.0,547.0,503.0,54.0,136.0,35.0,1.0,9.0,58.0,4.0,2.0,35.0,93.0,0.27,0.318,0.398,0.716,99.0,0.316,93.0,200.0,12.0,3.0,0.0,6.0,4.0,*3/H,GG
Erik Kratz,34.0,KCR,AL,0.1,13.0,31.0,29.0,4.0,8.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,10.0,0.276,0.29,0.517,0.808,120.0,0.334,106.0,15.0,1.0,0.0,0.0,1.0,1.0,2/HD,
Francisco Peña,24.0,KCR,AL,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/2,
Francisley Bueno*,33.0,KCR,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Greg Holland,28.0,KCR,AL,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,"AS,CYA-9,MVP-16"
James Shields,32.0,KCR,AL,0.1,3.0,7.0,7.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.286,0.286,0.429,0.714,97.0,0.312,89.0,3.0,0.0,0.0,0.0,0.0,0.0,1,MVP-18
Jarrod Dyson*,29.0,KCR,AL,2.3,120.0,290.0,260.0,33.0,70.0,4.0,4.0,1.0,24.0,36.0,7.0,22.0,52.0,0.269,0.324,0.327,0.651,83.0,0.315,77.0,85.0,5.0,0.0,6.0,2.0,0.0,8H/7D,
Jason Frasor,36.0,KCR,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jayson Nix,31.0,KCR,AL,-0.2,7.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-100.0,0.0,-141.0,0.0,0.0,0.0,0.0,1.0,0.0,/563H,
Jeremy Guthrie,35.0,KCR,AL,0.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.167,0.0,0.167,-48.0,0.121,-77.0,0.0,0.0,1.0,1.0,0.0,0.0,1/H,
Jimmy Paredes#,25.0,KCR,AL,-0.2,9.0,10.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.2,0.2,0.2,0.4,12.0,0.233,-6.0,2.0,0.0,0.0,0.0,0.0,0.0,/H5D4,
Johnny Giavotella,26.0,KCR,AL,0.0,12.0,41.0,37.0,8.0,8.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0,5.0,0.216,0.268,0.324,0.593,65.0,0.278,73.0,12.0,1.0,2.0,0.0,1.0,0.0,4,
Josh Willingham,35.0,KCR,AL,0.2,24.0,86.0,73.0,14.0,17.0,5.0,0.0,2.0,6.0,1.0,0.0,11.0,24.0,0.233,0.349,0.384,0.732,105.0,0.335,104.0,28.0,4.0,2.0,0.0,0.0,0.0,D/H9,
Justin Maxwell,30.0,KCR,AL,-1.0,20.0,45.0,40.0,4.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,20.0,0.15,0.222,0.175,0.397,13.0,0.182,1.0,7.0,0.0,2.0,0.0,1.0,0.0,/9H8D7,
Kelvin Herrera,24.0,KCR,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Lane Adams,24.0,KCR,AL,-0.1,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-141.0,0.0,0.0,0.0,0.0,0.0,0.0,/H78D,
Lorenzo Cain,28.0,KCR,AL,4.4,133.0,502.0,471.0,55.0,142.0,29.0,4.0,5.0,53.0,28.0,5.0,24.0,108.0,0.301,0.339,0.412,0.751,109.0,0.342,105.0,194.0,9.0,4.0,0.0,3.0,2.0,*89/HD,
Louis Coleman,28.0,KCR,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
