Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Aaron Hill,32.0,ARI,NL,-0.9,133.0,541.0,501.0,52.0,122.0,26.0,3.0,10.0,60.0,4.0,3.0,28.0,92.0,0.244,0.287,0.367,0.654,81.0,0.29,74.0,184.0,16.0,5.0,0.0,7.0,0.0,*4/H5D,
Addison Reed*,25.0,ARI,NL,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
AJ Pollock,26.0,ARI,NL,3.4,75.0,287.0,265.0,41.0,80.0,19.0,6.0,7.0,24.0,14.0,3.0,19.0,46.0,0.302,0.353,0.498,0.851,134.0,0.397,148.0,132.0,4.0,2.0,1.0,0.0,0.0,8/H7,
Alfredo Marte,25.0,ARI,NL,-0.8,44.0,114.0,106.0,8.0,18.0,5.0,1.0,2.0,9.0,1.0,0.0,6.0,34.0,0.17,0.221,0.292,0.514,42.0,0.234,29.0,31.0,2.0,1.0,1.0,0.0,0.0,7H/9D,
Andrew Chafin,24.0,ARI,NL,0.1,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,180.0,0.454,195.0,1.0,0.0,0.0,0.0,0.0,0.0,/1,
Andy Marte,30.0,ARI,NL,-0.1,6.0,16.0,16.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.188,0.188,0.375,0.563,52.0,0.247,41.0,6.0,0.0,0.0,0.0,0.0,0.0,/5H,
Bo Schultz,28.0,ARI,NL,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Bobby Wilson,31.0,ARI,NL,0.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,40.0,0.227,27.0,1.0,0.0,0.0,0.0,0.0,0.0,/2,
Brad Ziegler,34.0,ARI,NL,0.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Bradin Hagens,25.0,ARI,NL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Brandon McCarthy,30.0,ARI,NL,0.1,16.0,32.0,29.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.138,0.138,0.138,0.276,-23.0,0.157,-40.0,4.0,0.0,0.0,3.0,0.0,0.0,1,
Brett Jackson*,25.0,ARI,NL,-0.1,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.0,0.2,-38.0,0.138,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,/H98,
Bronson Arroyo,37.0,ARI,NL,0.1,15.0,31.0,27.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.222,0.222,0.222,0.444,25.0,0.202,-7.0,6.0,0.0,0.0,4.0,0.0,0.0,1/H,
Chase Anderson,26.0,ARI,NL,-0.4,21.0,41.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.029,0.057,0.029,0.087,-75.0,0.044,-147.0,1.0,0.0,1.0,6.0,0.0,0.0,1/H,ROY-10
Chris Owings,22.0,ARI,NL,1.6,91.0,332.0,310.0,34.0,81.0,15.0,6.0,6.0,26.0,8.0,1.0,16.0,67.0,0.261,0.3,0.406,0.706,95.0,0.321,92.0,126.0,4.0,2.0,2.0,2.0,0.0,64H,
Cliff Pennington#,30.0,ARI,NL,1.3,68.0,201.0,177.0,21.0,45.0,5.0,3.0,2.0,10.0,6.0,1.0,20.0,36.0,0.254,0.34,0.35,0.69,93.0,0.337,104.0,62.0,1.0,3.0,1.0,0.0,0.0,6H4/5,
Cody Ross,33.0,ARI,NL,-1.0,83.0,219.0,202.0,15.0,51.0,8.0,0.0,2.0,15.0,0.0,0.0,15.0,44.0,0.252,0.306,0.322,0.628,75.0,0.29,73.0,65.0,3.0,1.0,0.0,1.0,0.0,7H9,
Daniel Hudson,27.0,ARI,NL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
David Peralta*,26.0,ARI,NL,1.2,88.0,348.0,329.0,40.0,94.0,12.0,9.0,8.0,36.0,6.0,3.0,16.0,60.0,0.286,0.32,0.45,0.77,112.0,0.341,111.0,148.0,9.0,1.0,1.0,1.0,0.0,978/H,
Didi Gregorius*,24.0,ARI,NL,1.3,80.0,299.0,270.0,35.0,61.0,9.0,5.0,6.0,27.0,3.0,0.0,22.0,52.0,0.226,0.29,0.363,0.653,81.0,0.297,76.0,98.0,1.0,3.0,2.0,2.0,3.0,64/H5,
Ender Inciarte*,23.0,ARI,NL,3.3,118.0,447.0,418.0,54.0,116.0,18.0,2.0,4.0,27.0,19.0,3.0,25.0,53.0,0.278,0.318,0.359,0.677,89.0,0.32,89.0,150.0,3.0,0.0,4.0,0.0,0.0,*87H/9,ROY-5
Eric Chávez*,36.0,ARI,NL,0.4,44.0,81.0,69.0,6.0,17.0,3.0,1.0,3.0,8.0,2.0,0.0,11.0,19.0,0.246,0.346,0.449,0.795,120.0,0.359,120.0,31.0,2.0,0.0,0.0,1.0,0.0,H5/D,
Eury De La Rosa*,24.0,ARI,NL,0.0,24.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-257.0,0.0,0.0,0.0,1.0,0.0,0.0,1,
Evan Marshall,24.0,ARI,NL,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Gerardo Parra*,27.0,ARI,NL,-0.3,104.0,440.0,406.0,51.0,105.0,18.0,3.0,6.0,30.0,5.0,5.0,24.0,72.0,0.259,0.305,0.362,0.667,85.0,0.301,83.0,147.0,6.0,4.0,4.0,2.0,3.0,9/8H,
J.J. Putz,37.0,ARI,NL,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jake Lamb*,23.0,ARI,NL,0.4,37.0,133.0,126.0,15.0,29.0,4.0,1.0,4.0,11.0,1.0,1.0,6.0,37.0,0.23,0.263,0.373,0.636,75.0,0.286,72.0,47.0,4.0,0.0,0.0,1.0,0.0,5/H,
Joe Paterson,28.0,ARI,NL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Joe Thatcher*,32.0,ARI,NL,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jordan Pacheco,28.0,ARI,NL,-0.2,47.0,85.0,81.0,6.0,22.0,4.0,0.0,0.0,8.0,0.0,0.0,3.0,12.0,0.272,0.298,0.321,0.619,73.0,0.29,73.0,26.0,3.0,0.0,1.0,0.0,0.0,H3/54,
Josh Collmenter,28.0,ARI,NL,0.0,32.0,58.0,54.0,2.0,6.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,15.0,0.111,0.158,0.148,0.306,-14.0,0.159,-27.0,8.0,1.0,0.0,1.0,0.0,0.0,1,
Mark Trumbo,28.0,ARI,NL,-0.8,88.0,362.0,328.0,37.0,77.0,15.0,1.0,14.0,61.0,2.0,3.0,28.0,89.0,0.235,0.293,0.415,0.707,95.0,0.312,92.0,136.0,8.0,1.0,0.0,5.0,3.0,37/DH,
Martín Prado,30.0,ARI,NL,1.1,106.0,436.0,403.0,44.0,109.0,17.0,4.0,5.0,42.0,2.0,1.0,23.0,57.0,0.27,0.317,0.37,0.686,91.0,0.315,92.0,149.0,17.0,6.0,0.0,4.0,0.0,5/4H,
Matt Stites*,24.0,ARI,NL,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Miguel Montero*,30.0,ARI,NL,1.0,136.0,560.0,489.0,40.0,119.0,23.0,0.0,13.0,72.0,0.0,4.0,56.0,97.0,0.243,0.329,0.37,0.699,95.0,0.312,92.0,181.0,12.0,9.0,0.0,6.0,11.0,*2/HD,AS
Mike Bolsinger,26.0,ARI,NL,-0.1,10.0,20.0,19.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.105,0.105,0.105,0.211,-41.0,0.096,-81.0,2.0,0.0,0.0,1.0,0.0,0.0,1,
Nick Ahmed,24.0,ARI,NL,-0.1,25.0,75.0,70.0,9.0,14.0,2.0,0.0,1.0,4.0,0.0,1.0,3.0,10.0,0.2,0.233,0.271,0.504,40.0,0.245,43.0,19.0,2.0,0.0,2.0,0.0,0.0,6/H4,
Nick Evans,28.0,ARI,NL,0.2,18.0,23.0,22.0,2.0,6.0,2.0,0.0,2.0,7.0,0.0,0.0,1.0,10.0,0.273,0.304,0.636,0.941,154.0,0.406,159.0,14.0,0.0,0.0,0.0,0.0,0.0,H/357D,
