Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alan Benes,25.0,STL,NL,0.1,22.0,54.0,52.0,1.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.173,0.173,0.212,0.385,1.0,0.171,-31.0,11.0,0.0,0.0,2.0,0.0,0.0,1,
Andy Benes,29.0,STL,NL,0.4,25.0,65.0,55.0,4.0,12.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,14.0,0.218,0.246,0.255,0.5,32.0,0.245,17.0,14.0,0.0,1.0,8.0,0.0,0.0,1,
Brady Raggio,24.0,STL,NL,-0.1,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-229.0,0.0,1.0,0.0,1.0,0.0,0.0,1,
Brian Jordan,30.0,STL,NL,0.9,47.0,161.0,145.0,17.0,34.0,5.0,0.0,0.0,10.0,6.0,1.0,10.0,21.0,0.234,0.311,0.269,0.58,55.0,0.295,58.0,39.0,4.0,6.0,0.0,0.0,1.0,98/H,
Curtis King,26.0,STL,NL,0.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-142.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Danny Jackson,35.0,STL,NL,0.0,4.0,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.143,0.143,0.143,0.286,-24.0,0.129,-56.0,1.0,0.0,0.0,0.0,0.0,0.0,/1,
Danny Sheaffer,35.0,STL,NL,-1.1,76.0,146.0,132.0,10.0,33.0,5.0,0.0,0.0,11.0,1.0,0.0,8.0,17.0,0.25,0.296,0.288,0.584,55.0,0.277,47.0,38.0,10.0,1.0,4.0,1.0,0.0,5H7/2948,
David Bell,24.0,STL,NL,-0.9,66.0,155.0,142.0,9.0,30.0,7.0,2.0,1.0,12.0,1.0,0.0,10.0,28.0,0.211,0.261,0.31,0.571,50.0,0.277,48.0,44.0,2.0,0.0,2.0,1.0,2.0,546/H,
Delino DeShields*,28.0,STL,NL,4.2,150.0,643.0,572.0,92.0,169.0,26.0,14.0,11.0,58.0,55.0,14.0,55.0,72.0,0.295,0.357,0.448,0.804,111.0,0.376,114.0,256.0,5.0,3.0,7.0,6.0,1.0,*4/H,
Dennis Eckersley,42.0,STL,NL,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dmitri Young#,23.0,STL,NL,0.3,110.0,377.0,333.0,38.0,86.0,14.0,3.0,5.0,34.0,6.0,5.0,38.0,63.0,0.258,0.335,0.363,0.698,84.0,0.321,83.0,121.0,8.0,2.0,1.0,3.0,3.0,3H9/7D,
Donovan Osborne#,28.0,STL,NL,0.1,13.0,25.0,24.0,2.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.208,0.208,0.25,0.458,20.0,0.214,-6.0,6.0,0.0,0.0,1.0,0.0,0.0,1,
Eli Marrero,23.0,STL,NL,0.3,17.0,48.0,45.0,4.0,11.0,2.0,0.0,2.0,7.0,4.0,0.0,2.0,13.0,0.244,0.271,0.422,0.693,79.0,0.311,59.0,19.0,1.0,0.0,0.0,1.0,1.0,2/H,
Eric Ludwick,25.0,STL,NL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/1,
Fernando Valenzuela*,36.0,STL,NL,0.0,4.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,6.0,0.181,-66.0,1.0,0.0,0.0,2.0,0.0,0.0,/1,
Gary Gaetti,38.0,STL,NL,1.9,148.0,554.0,502.0,63.0,126.0,24.0,1.0,17.0,69.0,7.0,3.0,36.0,88.0,0.251,0.305,0.404,0.71,85.0,0.326,84.0,203.0,20.0,6.0,4.0,6.0,3.0,*53H/1,
