Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Angelo Encarnación,28.0,ANA,AL,-0.1,11.0,17.0,17.0,2.0,7.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,0.412,0.412,0.647,1.059,169.0,0.483,174.0,11.0,1.0,0.0,0.0,0.0,0.0,2,
Chad Kreuter#,32.0,ANA,AL,0.4,70.0,240.0,218.0,19.0,51.0,7.0,1.0,4.0,18.0,0.0,2.0,21.0,57.0,0.234,0.301,0.33,0.632,64.0,0.287,59.0,72.0,7.0,0.0,1.0,0.0,0.0,2/HD,
Chris Turner,28.0,ANA,AL,0.1,13.0,29.0,23.0,4.0,6.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0,8.0,0.261,0.393,0.522,0.915,135.0,0.397,134.0,12.0,0.0,0.0,1.0,0.0,0.0,/2H39D,
Chuck Finley*,34.0,ANA,AL,-0.1,2.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Craig Grebeck,32.0,ANA,AL,0.0,63.0,150.0,126.0,12.0,34.0,9.0,0.0,1.0,6.0,0.0,1.0,18.0,11.0,0.27,0.359,0.365,0.724,89.0,0.337,94.0,46.0,6.0,0.0,5.0,1.0,1.0,465H/7D,
Darin Erstad*,23.0,ANA,AL,3.3,139.0,605.0,539.0,99.0,161.0,34.0,4.0,16.0,77.0,23.0,8.0,51.0,86.0,0.299,0.36,0.466,0.826,112.0,0.369,112.0,251.0,5.0,4.0,5.0,6.0,4.0,*3/DH8,
Darrell May*,25.0,ANA,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-100.0,0.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Dave Hollins#,31.0,ANA,AL,3.5,149.0,648.0,572.0,101.0,165.0,29.0,2.0,16.0,85.0,16.0,6.0,62.0,124.0,0.288,0.363,0.43,0.793,105.0,0.365,110.0,246.0,12.0,8.0,1.0,5.0,2.0,*53/H,
Dennis Springer,32.0,ANA,AL,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-100.0,0.0,-143.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Eddie Murray#,41.0,ANA,AL,-1.0,46.0,176.0,160.0,13.0,35.0,7.0,0.0,3.0,15.0,1.0,0.0,13.0,24.0,0.219,0.273,0.319,0.591,53.0,0.272,45.0,51.0,8.0,0.0,0.0,3.0,0.0,D/H,
Garret Anderson*,25.0,ANA,AL,3.3,154.0,662.0,624.0,76.0,189.0,36.0,3.0,8.0,92.0,10.0,4.0,30.0,70.0,0.303,0.334,0.409,0.743,92.0,0.339,93.0,255.0,20.0,2.0,1.0,5.0,6.0,*78/9DH,
Gary Disarcina,29.0,ANA,AL,0.5,154.0,583.0,549.0,52.0,135.0,28.0,2.0,4.0,47.0,7.0,8.0,17.0,29.0,0.246,0.271,0.326,0.597,54.0,0.28,54.0,179.0,18.0,4.0,8.0,5.0,0.0,*6/H,
George Arias,25.0,ANA,AL,0.1,3.0,6.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.667,74.0,0.301,66.0,2.0,0.0,0.0,0.0,0.0,0.0,/H5D,
Greg Cadaret*,35.0,ANA,AL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Jack Howell*,35.0,ANA,AL,0.4,77.0,191.0,174.0,25.0,45.0,7.0,0.0,14.0,34.0,1.0,0.0,13.0,36.0,0.259,0.305,0.54,0.845,114.0,0.372,115.0,94.0,4.0,0.0,1.0,3.0,2.0,H5D3,
Jason Dickson*,24.0,ANA,AL,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"AS,ROY-3"
Jim Edmonds*,27.0,ANA,AL,3.7,133.0,571.0,502.0,82.0,146.0,27.0,0.0,26.0,80.0,5.0,7.0,60.0,80.0,0.291,0.368,0.5,0.868,123.0,0.373,120.0,251.0,8.0,4.0,0.0,5.0,5.0,*83/DH,GG
Jim Leyritz,33.0,ANA,AL,2.0,84.0,342.0,294.0,47.0,81.0,7.0,0.0,11.0,50.0,1.0,1.0,37.0,56.0,0.276,0.357,0.412,0.768,99.0,0.351,102.0,121.0,11.0,3.0,3.0,5.0,2.0,23D/H,
Jorge Fábregas*,27.0,ANA,AL,-0.3,21.0,43.0,38.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.079,0.146,0.105,0.252,-33.0,0.173,-29.0,4.0,2.0,0.0,2.0,0.0,0.0,2,
Ken Hill,31.0,ANA,AL,0.1,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.5,277.0,0.626,384.0,2.0,0.0,0.0,1.0,0.0,0.0,1,
Kevin Gross,36.0,ANA,AL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Luis Alicea#,31.0,ANA,AL,2.9,128.0,471.0,388.0,59.0,98.0,16.0,7.0,5.0,37.0,22.0,8.0,69.0,65.0,0.253,0.375,0.369,0.743,94.0,0.346,96.0,143.0,4.0,8.0,4.0,2.0,3.0,45H/D,
Matt Perisho*,22.0,ANA,AL,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mike Holtz*,24.0,ANA,AL,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-100.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,
Mike James,29.0,ANA,AL,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Orlando Palmeiro*,28.0,ANA,AL,-0.7,74.0,156.0,134.0,19.0,29.0,2.0,2.0,0.0,8.0,2.0,2.0,17.0,11.0,0.216,0.307,0.261,0.568,50.0,0.275,50.0,35.0,4.0,1.0,3.0,1.0,1.0,8HD/79,
Pep Harris,24.0,ANA,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Randy Velarde,34.0,ANA,AL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,/H,
Rickey Henderson,38.0,ANA,AL,-0.1,32.0,144.0,115.0,21.0,21.0,3.0,0.0,2.0,7.0,16.0,4.0,26.0,23.0,0.183,0.343,0.261,0.604,60.0,0.322,72.0,30.0,3.0,2.0,1.0,0.0,0.0,D7/8,
