Player,Age,Team,Lg,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
Alex Gonzalez,24.0,TOR,AL,2.2,126.0,478.0,426.0,46.0,102.0,23.0,2.0,12.0,35.0,15.0,6.0,34.0,94.0,0.239,0.302,0.387,0.689,80.0,0.316,78.0,165.0,9.0,5.0,11.0,2.0,1.0,*6/H,
Benito Santiago,32.0,TOR,AL,0.8,97.0,366.0,341.0,31.0,83.0,10.0,0.0,13.0,42.0,1.0,0.0,17.0,80.0,0.243,0.279,0.387,0.667,73.0,0.303,70.0,132.0,10.0,2.0,1.0,5.0,1.0,2/DH,
Carlos Delgado*,25.0,TOR,AL,1.9,153.0,595.0,519.0,79.0,136.0,42.0,3.0,30.0,91.0,0.0,3.0,64.0,133.0,0.262,0.35,0.528,0.878,127.0,0.373,122.0,274.0,6.0,8.0,0.0,4.0,9.0,*3DH,
Carlos García,29.0,TOR,AL,-2.0,103.0,381.0,350.0,29.0,77.0,18.0,2.0,3.0,23.0,11.0,3.0,15.0,60.0,0.22,0.253,0.309,0.562,47.0,0.265,41.0,108.0,7.0,2.0,10.0,4.0,0.0,4/65H,
Charlie O'Brien,37.0,TOR,AL,1.8,69.0,267.0,225.0,22.0,49.0,15.0,1.0,4.0,27.0,0.0,2.0,22.0,45.0,0.218,0.311,0.347,0.657,73.0,0.296,68.0,78.0,6.0,11.0,3.0,6.0,1.0,2,
Dan Plesac*,35.0,TOR,AL,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,
Ed Sprague,29.0,TOR,AL,0.4,138.0,562.0,504.0,63.0,115.0,29.0,4.0,14.0,48.0,0.0,1.0,51.0,102.0,0.228,0.306,0.385,0.691,80.0,0.322,84.0,194.0,10.0,6.0,0.0,1.0,0.0,*5/DH,
Felipe Crespo#,24.0,TOR,AL,0.2,12.0,31.0,28.0,3.0,8.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,4.0,0.286,0.333,0.464,0.798,107.0,0.378,123.0,13.0,1.0,0.0,1.0,0.0,0.0,/5HD4,
Jacob Brumfield,32.0,TOR,AL,-0.1,58.0,191.0,174.0,22.0,36.0,5.0,1.0,2.0,20.0,4.0,4.0,14.0,31.0,0.207,0.268,0.282,0.55,45.0,0.261,45.0,49.0,4.0,1.0,1.0,1.0,0.0,87H9/D,
Joe Carter,37.0,TOR,AL,-0.8,157.0,668.0,612.0,76.0,143.0,30.0,4.0,21.0,102.0,8.0,2.0,40.0,105.0,0.234,0.284,0.399,0.683,77.0,0.309,73.0,244.0,12.0,7.0,0.0,9.0,5.0,D379,
José Cruz#,23.0,TOR,AL,0.6,55.0,244.0,212.0,31.0,49.0,7.0,0.0,14.0,34.0,6.0,2.0,28.0,72.0,0.231,0.316,0.462,0.778,101.0,0.346,99.0,98.0,2.0,0.0,0.0,4.0,2.0,7/8,
