Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Alison Bales,17,0,9.9,3.2,0.7,1.9,2.6,0.1,0.2,0.8,0.4,0.8,0.3,1.4,2.5,57.1,0.0,0.0,0.0,0.4,0.5,87.5,1.4,2.5,57.1,1.310,0.57,NA,False
Ann Strother,12,0,5.8,2.3,0.5,0.3,0.8,0.3,0.0,0.0,0.2,0.4,1.5,0.8,2.6,32.3,0.5,1.3,40.0,0.2,0.2,100.0,0.3,1.3,25.0,0.903,0.42,NA,False
Anna DeForge,34,0,23.4,8.7,0.8,2.4,3.3,1.5,0.8,0.1,1.4,1.1,1.1,3.3,7.9,41.8,1.3,3.1,41.0,0.9,0.9,90.6,2.0,4.8,42.3,1.104,0.50,NA,False
Ebony Hoffman,34,0,17.1,4.2,1.2,2.9,4.0,0.8,0.6,0.5,1.2,2.0,0.6,1.7,3.8,44.5,0.1,0.1,40.0,0.8,1.0,82.4,1.6,3.6,44.7,1.125,0.45,F,False
K.B. Sharp,34,0,13.4,3.2,0.3,0.6,0.9,1.4,0.4,0.0,0.8,0.5,1.9,1.2,2.9,41.2,0.3,0.9,31.0,0.6,0.9,72.4,0.9,2.0,45.6,1.134,0.46,NA,False
Kasha Terry,9,0,6.0,1.0,0.6,1.0,1.6,0.1,0.2,0.3,1.2,2.0,0.1,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.4,75.0,0.3,1.3,25.0,0.750,0.25,NA,False
Sheri Sam,33,0,17.9,4.9,1.1,1.8,2.9,1.3,0.9,0.2,1.2,1.8,1.1,1.9,5.6,33.9,0.2,1.0,25.0,0.9,1.3,69.0,1.7,4.7,35.7,0.876,0.36,F,False
Tamika Catchings,21,0,32.3,16.6,2.6,6.4,9.0,4.7,3.1,1.0,3.0,3.0,1.6,5.1,12.3,41.7,1.1,3.5,31.1,5.2,6.3,82.0,4.0,8.8,45.9,1.344,0.46,F,False
Tamika Whitmore,34,0,25.9,10.9,1.3,3.7,5.0,1.5,0.6,0.3,2.5,2.5,0.6,4.1,9.9,41.5,0.6,2.1,30.0,2.1,2.7,76.3,3.5,7.8,44.5,1.104,0.45,NA,False
Tammy Sutton-Brown,34,0,25.3,12.0,1.9,3.5,5.4,0.9,1.0,1.4,2.5,3.4,0.4,4.4,9.0,48.5,0.0,0.0,0.0,3.3,4.6,71.6,4.4,9.0,48.5,1.332,0.49,C,False
Tan White,34,0,24.7,10.8,0.7,1.9,2.6,1.9,1.1,0.3,2.9,2.2,0.7,4.0,10.4,38.6,1.3,3.7,33.9,1.6,1.9,84.1,2.7,6.6,41.3,1.045,0.45,G,False
Total,34,,,72.9,10.0,23.9,33.9,15.0,9.1,4.0,16.4,19.0,0.9,26.7,63.7,41.9,5.5,16.1,34.4,14.1,18.1,77.5,21.1,47.7,44.4,1.144,0.46,,False
Tully Bevilaqua,34,0,26.5,5.3,0.4,1.8,2.2,2.7,1.6,0.1,1.6,2.6,1.7,1.9,4.4,44.0,1.0,2.6,37.1,0.4,0.6,68.2,1.0,1.8,54.1,1.200,0.55,G,False
