Name,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF,Position,Traded
Asjha Jones,30,0,31.4,15.3,2.2,3.9,6.1,2.5,0.8,0.8,3.0,3.0,0.8,6.4,14.3,44.9,0.0,0.4,8.3,2.4,3.1,76.6,6.4,13.9,45.9,1.067,0.45,F,False
Cori Chambers,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000,0.00,NA,False
Erika de Souza,32,0,12.2,4.3,1.2,1.9,3.0,0.4,0.2,0.9,1.1,1.7,0.4,2.0,3.7,53.4,0.0,0.0,0.0,0.3,0.7,47.6,2.0,3.7,53.4,1.153,0.53,F,False
Evanthia Maltsi,26,0,18.5,5.7,0.6,1.9,2.5,1.5,0.8,0.1,1.0,1.5,1.5,2.0,5.4,37.9,1.2,3.0,41.6,0.3,0.5,75.0,0.8,2.4,33.3,1.050,0.49,NA,False
Jamie Carey,33,0,12.7,3.4,0.0,0.9,0.9,0.9,0.1,0.0,0.5,0.9,1.9,1.1,3.1,36.6,1.0,2.2,45.1,0.2,0.2,75.0,0.2,0.9,16.7,1.109,0.52,NA,False
Kamesha Hairston,17,0,8.7,1.9,0.8,0.9,1.8,0.4,0.4,0.0,0.5,1.5,0.7,0.6,2.4,24.4,0.2,0.7,25.0,0.5,0.7,75.0,0.4,1.7,24.1,0.780,0.28,NA,False
Katie Douglas,34,0,33.3,17.0,1.4,3.2,4.6,3.7,1.9,0.3,2.8,2.0,1.3,6.1,14.2,42.8,2.0,5.9,33.8,2.8,3.6,77.9,4.1,8.3,49.1,1.192,0.50,G,False
Kristen Rasmussen,33,0,15.8,3.5,1.1,1.7,2.8,0.9,0.3,0.2,1.1,1.6,0.8,1.2,3.0,41.4,0.5,0.8,55.6,0.5,0.6,81.0,0.8,2.2,36.1,1.152,0.49,NA,False
Le'coe Willingham,28,0,11.4,2.1,1.0,1.8,2.8,0.4,0.3,0.2,0.7,1.6,0.6,0.7,1.9,38.5,0.0,0.1,0.0,0.6,0.9,72.0,0.7,1.7,41.7,1.115,0.38,F,False
Lindsay Whalen,34,0,30.6,13.4,1.0,3.8,4.8,5.0,2.1,0.1,2.2,2.5,2.3,4.6,9.8,46.8,0.5,2.5,20.9,3.6,4.6,78.5,4.1,7.3,55.9,1.363,0.50,G,False
Margo Dydek,32,0,20.1,6.7,1.2,5.4,6.5,1.0,0.4,2.1,1.6,2.3,0.6,2.8,5.8,48.7,0.1,0.2,40.0,0.9,1.2,78.9,2.8,5.7,48.9,1.144,0.49,NA,False
Megan Mahoney,18,0,6.7,1.7,0.4,0.4,0.8,0.4,0.2,0.1,0.6,1.0,0.7,0.4,1.6,25.0,0.1,0.3,16.7,0.9,1.2,72.7,0.3,1.2,27.3,1.107,0.27,NA,False
Nykesha Sales,26,0,29.3,13.1,1.3,2.8,4.0,3.2,1.4,0.4,2.2,2.3,1.4,4.7,12.1,39.2,0.9,2.7,32.4,2.8,3.2,87.8,3.8,9.3,41.2,1.086,0.43,NA,False
Total,34,,,78.7,10.4,25.5,35.9,18.2,8.0,4.6,15.4,18.9,1.2,29.4,68.4,43.0,5.7,16.8,34.1,14.1,18.1,77.7,23.7,51.6,45.9,1.150,0.47,,False
