Name,Team,P,G,A
Claus Jensen,Charlton Athletic,0.0,0.0,5.0
Jason Euell,Charlton Athletic,31.0,10.0,0.0
Matthew Holland,Charlton Athletic,38.0,6.0,0.0
Paolo Di Canio,Charlton Athletic,0.0,0.0,12.0
