Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,S,S%,SHFT,GWG,FW,FL,FO%,SOA,SOG,SO%
Alexander Semak,NJ,C,66,8,24,32,29.0,63,0:00,3,14,109,7.3,,,,,,0,0,0.0
Ben Hankinson,NJ,RW,41,0,5,5,7.0,43,0:00,0,0,47,0.0,,,,,,0,0,0.0
Bernie Nicholls,NJ,C,78,20,30,50,24.0,52,0:00,4,7,132,15.2,,,,,,0,0,0.0
Bill Guerin,NJ,RW,81,10,36,46,34.0,42,0:00,5,9,135,7.4,,,,,,0,0,0.0
Bob Carpenter,NJ,C,70,13,20,33,28.0,72,0:00,2,1,130,10.0,,,,,,0,0,0.0
Bobby Holik,NJ,C,76,21,20,41,14.0,32,0:00,1,0,131,16.0,,,,,,0,0,0.0
Bruce Driver,NJ,D,76,10,23,33,7.0,51,0:00,0,1,125,8.0,,,,,,0,0,0.0
Claude Lemieux,NJ,RW,81,25,19,44,14.0,101,0:00,2,4,195,12.8,,,,,,0,0,0.0
Corey Millen,NJ,C,82,26,31,57,36.0,70,0:00,8,4,155,16.8,,,,,,0,0,0.0
Dave Emma,NJ,RW,52,1,14,15,14.0,30,0:00,0,2,36,2.8,,,,,,0,0,0.0
Jaroslav Modry,NJ,D,62,2,17,19,20.0,36,0:00,1,8,62,3.2,,,,,,0,0,0.0
Jason Smith,NJ,D,78,1,9,10,27.0,176,0:00,0,0,60,1.7,,,,,,0,0,0.0
Jim Dowd,NJ,C,41,2,15,17,10.0,18,0:00,2,2,35,5.7,,,,,,0,0,0.0
John MacLean,NJ,RW,80,36,36,72,31.0,16,0:00,7,5,217,16.6,,,,,,0,0,0.0
Ken Daneyko,NJ,D,15,5,5,10,0.0,2,0:00,1,1,24,20.8,,,,,,0,0,0.0
Mike Peluso,NJ,LW,78,12,15,27,24.0,244,0:00,0,0,77,15.6,,,,,,0,0,0.0
Randy McKay,NJ,RW,54,12,17,29,6.0,22,0:00,2,4,88,13.6,,,,,,0,0,0.0
Scott Niedermayer,NJ,D,61,19,27,46,24.0,86,0:00,3,8,142,13.4,,,,,,0,0,0.0
Scott Pellerin,NJ,LW,13,1,0,1,0.0,23,0:00,0,0,14,7.1,,,,,,0,0,0.0
Stephane Richer,NJ,RW,83,18,60,78,53.0,112,0:00,5,21,215,8.4,,,,,,0,0,0.0
Tom Chorske,NJ,RW,79,18,26,44,13.0,86,0:00,5,7,181,9.9,,,,,,0,0,0.0
Tommy Albelin,NJ,D,69,4,16,20,19.0,238,0:00,0,0,44,9.1,,,,,,0,0,0.0
Total,NJ,,1,0,0,0,0.0,2,0:00,0,0,0,0.0,,,,,,0,0,0.0
Valeri Zelepukin,NJ,LW,80,37,33,70,30.0,95,0:00,8,11,277,13.4,,,,,,0,0,0.0
Viacheslav Fetisov,NJ,D,15,5,10,15,8.0,0,0:00,2,5,26,19.2,,,,,,0,0,0.0
