Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adrian Plavsic,VAN,D,47,1,9,10,-5,6,,0,4,0,0,1,41,0.02439,1,6,,1993-1994
Bret Hedican,VAN,D,24,1,6,7,13,16,,0,1,0,0,0,22,0.04545,1,6,,1993-1994
Bret Hedican,VAN,D,69,0,12,12,-7,64,,0,2,0,0,0,88,0.0,0,10,,1993-1994
Brian Glynn,VAN,D,17,0,3,3,5,10,,0,0,0,0,0,11,0.0,0,2,,1993-1994
Brian Glynn,VAN,D,64,2,13,15,-19,53,,1,8,0,0,0,71,0.02816,1,6,,1993-1994
Cliff Ronning,VAN,C,100,30,53,83,5,58,,12,21,0,1,6,266,0.11278,18,50,,1993-1994
Dan Kesa,VAN,R,19,2,4,6,-3,18,,1,0,0,0,1,18,0.11111,1,5,,1993-1994
Dana Murzyn,VAN,D,87,6,14,20,0,113,,0,0,1,0,0,86,0.06976,5,19,,1993-1994
Dane Jackson,VAN,R,12,5,1,6,3,9,,0,0,0,0,0,18,0.27777,5,6,,1993-1994
Dave Babych,VAN,D,97,7,33,40,4,64,,0,9,0,0,3,122,0.05737,7,31,,1993-1994
Dixon Ward,VAN,L,67,12,3,15,-22,82,,4,0,0,1,1,90,0.13333,8,11,,1993-1994
Geoff Courtnall,VAN,L,106,35,54,89,25,174,,12,19,2,2,5,341,0.10263,21,54,,1993-1994
Gerald Diduck,VAN,D,79,2,17,19,3,94,,0,2,0,0,0,82,0.02439,2,13,,1993-1994
Gino Odjick,VAN,L,86,16,13,29,13,289,,4,1,0,0,5,124,0.12903,12,24,,1993-1994
Greg Adams,VAN,L,91,19,32,51,0,22,,7,7,1,2,4,185,0.1027,11,33,,1993-1994
Jeff Brown,VAN,D,24,6,9,15,7,37,,3,7,0,0,0,76,0.07894,3,5,,1993-1994
Jeff Brown,VAN,D,74,14,52,66,-11,56,,7,34,0,0,3,237,0.05907,7,22,,1993-1994
Jevgeni Namestnikov,VAN,D,17,0,5,5,-2,10,,0,1,0,0,0,11,0.0,0,4,,1993-1994
Jimmy Carson,VAN,C,2,0,1,1,1,0,,0,0,0,0,0,2,0.0,0,1,,1993-1994
Jimmy Carson,VAN,C,59,11,17,28,-15,24,,3,6,0,0,1,129,0.08527,8,19,,1993-1994
Jiri Slegr,VAN,D,78,5,33,38,0,86,,1,19,0,0,0,160,0.03125,4,18,,1993-1994
John McIntyre,VAN,C,86,3,7,10,-12,54,,0,0,0,0,0,42,0.07142,3,8,,1993-1994
Jose Charbonneau,VAN,R,33,8,7,15,-2,53,,1,1,0,0,0,32,0.25,7,13,,1993-1994
Jyrki Lumme,VAN,D,107,15,53,68,11,66,,3,20,3,0,4,214,0.07009,9,38,,1993-1994
Martin Gelinas,VAN,L,24,5,4,9,-1,14,,2,1,0,0,1,35,0.14285,3,6,,1993-1994
Martin Gelinas,VAN,L,64,14,14,28,-8,34,,3,2,0,0,1,107,0.13084,11,23,,1993-1994
Michael Peca,VAN,C,4,0,0,0,-1,2,,0,0,0,0,0,5,0.0,0,0,,1993-1994
Murray Craven,VAN,L,100,19,49,68,15,48,,2,12,1,1,4,153,0.12418,16,50,,1993-1994
Nathan LaFayette,VAN,C,49,3,4,7,-7,18,,0,1,0,0,0,34,0.08823,3,6,,1993-1994
Nathan LaFayette,VAN,C,20,2,7,9,13,4,,0,0,0,0,0,24,0.08333,2,9,,1993-1994
Neil Eisenhut,VAN,C,13,1,3,4,0,21,,0,0,0,0,0,13,0.07692,1,4,,1993-1994
Pavel Bure,VAN,R,100,76,62,138,9,126,,28,25,4,2,11,475,0.16,44,78,,1993-1994
Robert Dirk,VAN,D,71,2,3,5,18,131,,0,0,0,0,0,42,0.04761,2,5,,1993-1994
Sergio Momesso,VAN,L,92,17,17,34,5,205,,4,1,0,1,2,150,0.11333,13,29,,1993-1994
Shawn Antoski,VAN,L,71,1,3,4,-14,226,,0,0,0,0,1,29,0.03448,1,4,,1993-1994
Stephane Morin,VAN,C,5,1,1,2,0,6,,0,0,0,0,0,6,0.16666,1,2,,1993-1994
Tim Hunter,VAN,R,80,3,4,7,-10,197,,0,0,1,0,1,49,0.06122,2,6,,1993-1994
