Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexei Zhamnov,WIN,C,61,26,45,71,-20,62,,7,22,0,0,1,196,0.13265,19,42,,1993-1994
Andy Brickley,WIN,L,2,0,0,0,-2,0,,0,0,0,0,0,0,,0,0,,1993-1994
Arto Blomsten,WIN,D,18,0,2,2,-6,6,,0,0,0,0,0,15,0.0,0,2,,1993-1994
Boris Mironov,WIN,D,79,7,24,31,-33,110,,5,15,0,0,0,145,0.04827,2,11,,1993-1994
Bryan Erickson,WIN,C,16,0,0,0,-7,6,,0,0,0,0,0,8,0.0,0,0,,1993-1994
Dallas Drake,WIN,R,62,13,27,40,-1,49,,1,6,2,0,3,112,0.11607,10,30,,1993-1994
Darrin Shannon,WIN,L,77,21,37,58,-18,87,,9,9,0,0,2,124,0.16935,12,39,,1993-1994
Darryl Shannon,WIN,D,20,0,4,4,-6,18,,0,0,0,0,0,14,0.0,0,4,,1993-1994
Dave Manson,WIN,D,70,4,17,21,-14,191,,1,5,0,0,0,180,0.02222,3,15,,1993-1994
Dave Manson,WIN,D,70,4,17,21,-14,191,,1,5,0,0,0,180,0.02222,3,15,,1993-1994
David Tomlinson,WIN,C,31,1,3,4,-12,24,,0,0,0,0,0,29,0.03448,1,3,,1993-1994
Dean Kennedy,WIN,D,76,2,8,10,-22,164,,0,0,0,0,1,38,0.05263,2,9,,1993-1994
Fredrik Olausson,WIN,D,73,11,24,35,-7,30,,7,14,0,0,1,126,0.0873,4,14,,1993-1994
Harije Vitolinsh,WIN,C,8,0,0,0,0,4,,0,0,0,0,0,7,0.0,0,0,,1993-1994
Igor Ulanov,WIN,D,74,0,17,17,-11,165,,0,1,0,0,0,46,0.0,0,14,,1993-1994
John Leblanc,WIN,R,17,6,2,8,-2,2,,1,1,1,0,1,29,0.20689,4,5,,1993-1994
Keith Tkachuk,WIN,L,84,41,40,81,-12,255,,22,16,3,0,3,218,0.18807,16,39,,1993-1994
Kevin McClelland,WIN,R,6,0,0,0,0,19,,0,0,0,0,0,1,0.0,0,0,,1993-1994
Kris King,WIN,L,83,4,8,12,-22,205,,0,0,0,0,1,86,0.04651,4,12,,1993-1994
Luciano Borsato,WIN,C,75,5,13,18,-11,28,,1,2,1,0,2,65,0.07692,3,13,,1993-1994
Mark Visheau,WIN,D,1,0,0,0,0,0,,0,0,0,0,0,1,0.0,0,0,,1993-1994
Michal Grosek,WIN,L,3,1,0,1,-1,0,,0,0,0,0,0,4,0.25,1,1,,1993-1994
Mike Eagles,WIN,L,73,4,8,12,-20,96,,0,0,1,0,0,53,0.07547,3,10,,1993-1994
Nelson Emerson,WIN,R,83,33,41,74,-38,80,,4,25,5,1,6,282,0.11702,24,39,,1993-1994
Oleg Mikulchik,WIN,D,4,0,1,1,-2,17,,0,0,0,0,0,3,0.0,0,1,,1993-1994
Paul Ysebaert,WIN,L,71,14,21,35,-7,26,,3,9,0,0,1,151,0.09271,11,23,,1993-1994
Randy Gilhen,WIN,C,60,7,7,14,-12,50,,0,2,0,0,0,95,0.07368,7,12,,1993-1994
Rob Murray,WIN,C,6,0,0,0,0,2,,0,0,0,0,0,1,0.0,0,0,,1993-1994
Russ Romaniuk,WIN,L,24,4,8,12,-11,6,,3,2,0,0,0,36,0.11111,1,7,,1993-1994
Sergei Bautin,WIN,D,60,0,7,7,-12,78,,0,2,0,0,0,39,0.0,0,5,,1993-1994
Stephane Quintal,WIN,D,81,8,18,26,-25,119,,1,5,1,0,1,154,0.05194,6,18,,1993-1994
Stu Barnes,WIN,C,77,23,24,47,4,38,,8,8,1,0,3,172,0.13372,14,30,,1993-1994
Teemu Selanne,WIN,R,51,25,29,54,-23,22,,11,12,0,0,2,191,0.13089,14,31,,1993-1994
Teppo Numminen,WIN,D,57,5,18,23,-23,28,,4,9,0,0,1,89,0.05617,1,8,,1993-1994
Thomas Steen,WIN,C,76,19,32,51,-38,32,,6,12,0,0,1,137,0.13868,13,31,,1993-1994
Tie Domi,WIN,R,81,8,11,19,-8,347,,0,0,0,0,1,98,0.08163,8,19,,1993-1994
Wayne McBean,WIN,D,50,3,13,16,-34,40,,2,9,0,0,0,114,0.02631,1,5,,1993-1994
Yan Kaminsky,WIN,L,24,2,1,3,5,4,,0,0,0,0,0,23,0.08695,2,3,,1993-1994
