Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Adam Burt,HFD,D,63,1,17,18,-4,75,,0,3,0,0,0,91,0.01098,1,15,,1993-1994
Alexander Godynyuk,HFD,D,69,3,19,22,13,75,,0,7,0,0,1,110,0.02727,3,15,,1993-1994
Allen Pedersen,HFD,D,7,0,0,0,-1,9,,0,0,0,0,0,1,0.0,0,0,,1993-1994
Andrew Cassels,HFD,C,79,16,42,58,-21,37,,8,18,1,1,3,126,0.12698,7,28,,1993-1994
Bob McGill,HFD,D,33,0,3,3,-7,46,,0,0,0,0,0,14,0.0,0,3,,1993-1994
Brad McCrimmon,HFD,D,65,1,5,6,-7,72,,0,0,0,0,0,39,0.02564,1,6,,1993-1994
Brian Propp,HFD,L,65,12,17,29,3,44,,3,5,1,1,2,108,0.11111,8,19,,1993-1994
Bryan Marchment,HFD,D,55,4,11,15,-14,166,,0,0,1,0,1,92,0.04347,3,14,,1993-1994
Chris Pronger,HFD,D,81,5,25,30,-3,113,,2,11,0,0,0,174,0.02873,3,16,,1993-1994
Dan Keczmer,HFD,D,69,1,21,22,-8,60,,0,14,0,0,0,116,0.00862,1,8,,1993-1994
Darren Turcotte,HFD,C,32,4,15,19,-13,17,,0,5,0,0,0,60,0.06666,4,14,,1993-1994
Doug Houda,HFD,D,61,2,6,8,-19,188,,0,0,0,0,0,32,0.0625,2,8,,1993-1994
Eric Weinrich,HFD,D,62,4,24,28,1,33,,2,13,0,0,2,115,0.03478,2,12,,1993-1994
Frantisek Kucera,HFD,D,76,5,16,21,-3,48,,3,2,0,0,0,122,0.04098,2,15,,1993-1994
Geoff Sanderson,HFD,L,82,41,26,67,-13,42,,15,9,1,1,6,266,0.15413,25,42,,1993-1994
Igor Chibirev,HFD,C,37,4,11,15,7,2,,0,2,0,0,1,30,0.13333,4,13,,1993-1994
James Patrick,HFD,D,68,10,25,35,-5,40,,5,13,1,0,2,91,0.10989,4,16,,1993-1994
Jim McKenzie,HFD,L,71,3,5,8,-7,146,,0,1,0,0,1,33,0.0909,3,7,,1993-1994
Jim Sandlak,HFD,R,27,6,2,8,6,32,,2,0,0,0,1,32,0.1875,4,6,,1993-1994
Jim Storm,HFD,L,68,6,10,16,4,27,,1,0,0,0,0,84,0.07142,5,15,,1993-1994
Jocelyn Lemieux,HFD,R,82,18,9,27,-3,82,,0,1,0,0,2,151,0.1192,18,26,,1993-1994
John Stevens,HFD,D,9,0,3,3,4,4,,0,0,0,0,0,3,0.0,0,3,,1993-1994
Kevin Smyth,HFD,L,21,3,2,5,-1,10,,0,0,0,0,0,8,0.375,3,5,,1993-1994
Marc Potvin,HFD,R,54,2,3,5,-8,272,,0,0,0,0,0,26,0.07692,2,5,,1993-1994
Mark Greig,HFD,R,44,6,7,13,-5,41,,0,3,0,0,0,55,0.10909,6,10,,1993-1994
Mark Janssens,HFD,C,84,2,10,12,-13,137,,0,1,0,0,0,52,0.03846,2,11,,1993-1994
Michael Nylander,HFD,C,73,13,42,55,8,30,,4,7,0,0,1,95,0.13684,9,44,,1993-1994
Mike Tomlak,HFD,C,1,0,0,0,0,0,,0,0,0,0,0,2,0.0,0,0,,1993-1994
Nick Kypreos,HFD,L,56,3,5,8,-16,139,,0,0,0,0,1,34,0.08823,3,8,,1993-1994
Pat Verbeek,HFD,R,84,37,38,75,-15,177,,15,10,1,0,3,226,0.16371,21,48,,1993-1994
Patrick Poulin,HFD,L,67,14,14,28,-8,51,,2,1,0,0,3,96,0.14583,12,25,,1993-1994
Paul Ranheim,HFD,L,82,10,17,27,-18,22,,0,0,2,0,2,131,0.07633,8,23,,1993-1994
Randy Cunneyworth,HFD,L,79,13,11,24,-1,100,,0,0,1,0,2,154,0.08441,12,23,,1993-1994
Robert Kron,HFD,C,77,24,26,50,0,8,,2,5,1,1,3,194,0.12371,21,41,,1993-1994
Robert Petrovicky,HFD,C,33,6,5,11,-1,39,,1,1,0,0,0,33,0.18181,5,9,,1993-1994
Ted Drury,HFD,C,50,6,12,18,-15,36,,0,1,1,1,1,80,0.075,5,16,,1993-1994
Todd Harkins,HFD,R,28,1,0,1,-4,49,,0,0,0,0,0,15,0.06666,1,1,,1993-1994
Yvon Corriveau,HFD,L,3,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1993-1994
Zarley Zalapski,HFD,D,69,10,37,47,-6,74,,1,20,0,0,1,156,0.0641,9,25,,1993-1994
