Name,Team,POS,GP,G,A,PTS,+/-,PIM,TOI/G,PPG,PPA,SHG,OTG,GWG,S,S%,EVG,EVP,FO%,Season
Alexei Zhitnik,LAK,D,81,12,40,52,-11,101,,11,18,0,0,1,227,0.05286,1,23,,1993-1994
Bob Jay,LAK,D,3,0,1,1,-2,0,,0,0,0,0,0,2,0.0,0,1,,1993-1994
Brent Thompson,LAK,D,24,1,0,1,-1,81,,0,0,0,0,0,9,0.11111,1,1,,1993-1994
Brian McReynolds,LAK,C,20,1,3,4,-2,4,,0,0,0,0,0,10,0.1,1,3,,1993-1994
Charlie Huddy,LAK,D,79,5,13,18,4,71,,1,4,0,0,0,134,0.03731,4,12,,1993-1994
Dan Currie,LAK,L,5,1,1,2,-1,0,,0,0,0,0,0,12,0.08333,1,2,,1993-1994
Darryl Sydor,LAK,D,84,8,27,35,-9,94,,1,9,0,0,0,146,0.05479,7,24,,1993-1994
Dave Taylor,LAK,R,33,4,3,7,-1,28,,0,0,1,0,2,39,0.10256,3,6,,1993-1994
Dave Thomlinson,LAK,L,7,0,0,0,-6,21,,0,0,0,0,0,6,0.0,0,0,,1993-1994
Dixon Ward,LAK,L,67,12,3,15,-22,82,,4,0,0,1,1,90,0.13333,8,11,,1993-1994
Dominic Lavoie,LAK,D,8,3,3,6,-2,2,,2,3,0,0,1,21,0.14285,1,1,,1993-1994
Donald Dufresne,LAK,D,60,2,6,8,-7,58,,0,0,0,0,0,56,0.03571,2,8,,1993-1994
Doug Houda,LAK,D,61,2,6,8,-19,188,,0,0,0,0,0,32,0.0625,2,8,,1993-1994
Gary Shuchuk,LAK,C,56,3,4,7,-8,30,,0,0,0,0,1,55,0.05454,3,7,,1993-1994
Guy Leveque,LAK,C,5,0,1,1,1,2,,0,0,0,0,0,3,0.0,0,1,,1993-1994
Jari Kurri,LAK,R,81,31,46,77,-24,48,,14,25,4,0,3,198,0.15656,13,31,,1993-1994
Jim Paek,LAK,D,59,1,5,6,-8,18,,0,0,0,0,0,35,0.02857,1,6,,1993-1994
Jimmy Carson,LAK,C,59,11,17,28,-15,24,,3,6,0,0,1,129,0.08527,8,19,,1993-1994
John Druce,LAK,R,55,14,17,31,16,50,,1,0,1,0,0,104,0.13461,12,29,,1993-1994
Justin Hocking,LAK,D,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,1993-1994
Keith Redmond,LAK,L,12,1,0,1,-3,20,,0,0,0,0,0,9,0.11111,1,1,,1993-1994
Kevin Todd,LAK,C,47,8,14,22,-3,24,,4,2,0,0,1,65,0.12307,4,16,,1993-1994
Luc Robitaille,LAK,L,83,44,42,86,-20,86,,24,16,0,0,3,267,0.16479,20,46,,1993-1994
Marc Potvin,LAK,R,54,2,3,5,-8,272,,0,0,0,0,0,26,0.07692,2,5,,1993-1994
Mark Hardy,LAK,D,16,0,3,3,-5,27,,0,0,0,0,0,8,0.0,0,3,,1993-1994
Marty McSorley,LAK,D,65,7,24,31,-12,194,,1,12,0,0,1,160,0.04375,6,16,,1993-1994
Mike Donnelly,LAK,L,81,21,21,42,2,34,,4,5,2,1,3,177,0.11864,15,30,,1993-1994
Pat Conacher,LAK,L,77,15,13,28,0,71,,0,0,3,0,1,98,0.15306,12,23,,1993-1994
Philip Crowe,LAK,R,31,0,2,2,4,77,,0,0,0,0,0,5,0.0,0,2,,1993-1994
Rob Blake,LAK,D,84,20,48,68,-7,137,,7,26,0,1,6,304,0.06578,13,32,,1993-1994
Rob Murphy,LAK,C,8,0,1,1,-3,22,,0,0,0,0,0,4,0.0,0,1,,1993-1994
Robert Lang,LAK,C,32,9,10,19,7,10,,0,2,0,0,0,41,0.21951,9,17,,1993-1994
Shawn McEachern,LAK,L,76,20,22,42,14,34,,0,3,5,0,1,159,0.12578,15,33,,1993-1994
Tim Watters,LAK,D,60,1,9,10,-11,67,,0,0,1,0,0,38,0.02631,0,8,,1993-1994
Tomas Sandstrom,LAK,R,78,23,35,58,-7,83,,4,10,0,0,3,193,0.11917,19,44,,1993-1994
Warren Rychel,LAK,L,80,10,9,19,-19,322,,0,1,0,1,3,105,0.09523,10,18,,1993-1994
Wayne Gretzky,LAK,C,81,38,92,130,-25,20,,14,47,4,0,0,233,0.16309,20,62,,1993-1994
