Name,Team,P,G,A
Anton Ferdinand,Queens Park Rangers,0.0,0.0,2.0
Armand Traore,Queens Park Rangers,0.0,0.0,3.0
Bobby Zamora,Queens Park Rangers,16.0,4.0,0.0
Djibril Cissé,Queens Park Rangers,6.0,5.0,0.0
Heidar Helguson,Queens Park Rangers,10.0,4.0,0.0
Jamie Mackie,Queens Park Rangers,23.0,5.0,0.0
Joey Barton,Queens Park Rangers,0.0,0.0,2.0
